,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
ALALAY,inmunoprevenibles,parotiditis,2014-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMIRI,inmunoprevenibles,parotiditis,2014-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COBIJA,inmunoprevenibles,parotiditis,2014-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
COCHABAMBA,inmunoprevenibles,parotiditis,2014-01-01,1,0,0,0,1,2,0,0,0,0,0,0,2,2,4
EL ALTO,inmunoprevenibles,parotiditis,2014-01-01,0,0,2,0,1,3,2,0,2,1,1,0,8,4,12
GUAYARAMERIN,inmunoprevenibles,parotiditis,2014-01-01,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2
LA PAZ,inmunoprevenibles,parotiditis,2014-01-01,0,0,0,1,0,0,4,1,0,1,0,0,4,3,7
MAGDALENA,inmunoprevenibles,parotiditis,2014-01-01,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2
MIZQUE,inmunoprevenibles,parotiditis,2014-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORURO,inmunoprevenibles,parotiditis,2014-01-01,0,0,0,0,3,5,4,2,1,2,0,1,8,10,18
POTOSI,inmunoprevenibles,parotiditis,2014-01-01,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2
RURRENABAQUE,inmunoprevenibles,parotiditis,2014-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SACABA,inmunoprevenibles,parotiditis,2014-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN IGNACIO,inmunoprevenibles,parotiditis,2014-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN LORENZO(TJA),inmunoprevenibles,parotiditis,2014-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,parotiditis,2014-01-01,0,0,1,1,2,1,1,0,0,0,0,0,4,2,6
SUCRE,inmunoprevenibles,parotiditis,2014-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
TARIJA,inmunoprevenibles,parotiditis,2014-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
VILLA TUNARI,inmunoprevenibles,parotiditis,2014-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VILLAZON,inmunoprevenibles,parotiditis,2014-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
YACUIBA,inmunoprevenibles,parotiditis,2014-01-01,0,0,0,0,0,0,0,1,0,2,0,0,0,3,3
YAMPARAEZ,inmunoprevenibles,parotiditis,2014-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
YOTALA,inmunoprevenibles,parotiditis,2014-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
