,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLPEBRA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-01-01,0,0,0,1,0,1,2,1,0,1,0,0,2,3,1,3,0,1,0,0,5,11,16
CARMEN RIVERO TORREZ,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-01-01,0,0,0,0,1,1,3,0,3,0,0,0,1,4,1,2,1,0,3,0,13,7,20
COBIJA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-01-01,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,3,0,1,0,1,3,9,12
COCHABAMBA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COTOCA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
EL TORNO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-01-01,0,0,1,0,0,1,2,0,0,0,0,0,1,5,0,0,0,2,1,0,5,8,13
FILADELFIA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-01-01,0,0,0,0,0,0,1,3,1,0,0,1,5,2,0,0,0,0,0,0,7,6,13
GUAYARAMERIN,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,2,4,6
HUARACAJE,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-01-01,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,3,6,9
LA GUARDIA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,0,0,1,0,4,4,8
MACHARETI,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,4,4
MAIRANA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
MONTERO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-01-01,0,0,1,0,3,4,1,1,1,3,2,0,5,6,0,4,1,1,2,2,16,21,37
ORURO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2
PAILON,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-01-01,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,3,2,5
PUERTO GONZALO MORENO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-01-01,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2
PUERTO QUIJARRO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-01-01,0,0,3,6,2,6,0,0,0,0,2,3,6,2,8,4,2,3,0,0,23,24,47
PUERTO RICO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-01-01,0,0,0,0,2,0,2,1,0,0,0,0,2,4,0,0,0,0,3,2,9,7,16
REYES,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
RIBERALTA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2
RURRENABAQUE,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-01-01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,2,5,7
SAN RAFAEL,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,1,0,1,0,0,0,9,9
SANTA ANA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-01-01,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,3
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-01-01,6,3,5,6,17,10,3,1,4,3,1,1,12,23,9,2,9,3,31,24,97,76,173
SANTA ROSA DEL SARA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,1,3
TRINIDAD,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-01-01,0,2,0,1,5,7,4,5,3,2,0,0,0,4,0,1,0,1,1,0,13,23,36
VIACHA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
YACUIBA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
BERMEJO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
BOLPEBRA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-02-01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3
CARMEN RIVERO TORREZ,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-02-01,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3
COBIJA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COTOCA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
EL TORNO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
GUANAY,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
GUAYARAMERIN,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
LA PAZ,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MONTERO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN JAVIER(BNI),sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-02-01,2,3,1,0,4,0,3,0,0,1,0,2,4,1,1,0,2,8,5,5,22,20,42
SANTA ROSA DEL SARA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2
SUCRE,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2
VILLA TUNARI,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
YAPACANI,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ACHOCALLA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-03-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
BERMEJO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
CARMEN RIVERO TORREZ,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-03-01,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
COCHABAMBA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
EL TORNO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-03-01,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,4
GUANAY,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
HUARACAJE,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-03-01,0,0,0,0,0,0,3,2,2,0,2,0,1,0,0,1,0,0,2,0,10,3,13
MAIRANA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MONTERO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-03-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PUERTO CARABUCO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
SAN RAFAEL,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-03-01,1,4,1,3,5,3,4,2,0,4,0,0,1,4,0,1,1,2,0,1,13,24,37
TARIJA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-03-01,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,3
TRINIDAD,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
YACUIBA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-03-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
BERMEJO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
BOYUIBE,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CARMEN RIVERO TORREZ,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-04-01,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2
COCHABAMBA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2022-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
