,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ACHACACHI,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3
EL ALTO,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
LA PAZ,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-01-01,0,0,0,0,0,1,0,0,0,1,0,2,7,12,2,3,2,9,3,6,14,34,48
MAGDALENA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-01-01,0,0,1,0,3,0,1,1,0,1,0,1,11,11,12,19,6,7,8,8,42,48,90
ORURO,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,4,1,5
PELECHUCO,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
RIBERALTA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN BUENA VENTURA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-01-01,1,2,0,0,11,5,4,10,7,13,11,7,78,87,48,32,20,11,18,27,198,194,392
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-01-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3
SHINAOTA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-01-01,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
TARIJA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,2,6,10,16
TRINIDAD,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,1,0,0,4,3,7
TUPIZA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3
UYUNI,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,5,1,0,0,9,6,15
VIACHA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-01-01,0,0,0,0,0,0,0,2,0,1,0,1,10,13,6,6,3,1,1,0,20,24,44
YACUIBA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-01-01,0,0,0,0,1,1,1,2,6,3,0,3,18,30,8,10,4,11,3,5,41,65,106
ACHOCALLA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
BERMEJO,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
CABEZAS,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
COCHABAMBA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA PAZ,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,5,5
MAGDALENA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-02-01,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,3,0,2,2,2,5,9,14
ORURO,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
RIBERALTA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,5
SUCRE,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TARIJA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
TUPIZA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,1,4
YACUIBA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2
CARMEN RIVERO TORREZ,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
COCHABAMBA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-03-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
JESUS DE MACHACA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,1,3
LA PAZ,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-03-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
MAGDALENA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-03-01,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,3
PALCA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-03-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,3,4
SUCRE,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
TARIJA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-03-01,0,0,0,0,0,0,0,0,1,1,0,0,2,3,0,1,0,0,0,1,3,6,9
TORO TORO,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
TRINIDAD,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,1,0,3,5,8
YACUIBA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-03-01,0,0,0,0,0,0,1,0,0,0,0,1,24,3,10,0,0,0,1,0,36,4,40
ACHOCALLA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2
JESUS DE MACHACA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,2,4
QUILLACOLLO,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-04-01,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,3,2,1,1,2,7,10,17
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-04-01,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,2,3,5
SICA SICA (VILLA AROMA),sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
YACUIBA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-04-01,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,0,7,7
COCHABAMBA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-05-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA PAZ,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-05-01,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,3
MAGDALENA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,1,0,4,2,6
QUIME,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-05-01,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,0,0,0,3,4,8,6,14
TARIJA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-05-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3
VIACHA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
YACUIBA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-05-01,0,0,0,0,0,0,0,0,2,1,0,1,2,2,3,3,1,3,2,0,10,10,20
YOCALLA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-05-01,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,1,0,4,4,8
ASCENCION DE GUARAYOS,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
COCHABAMBA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2022-06-01,0,0,2,0,0,1,2,0,5,6,7,6,18,34,11,12,8,14,32,21,85,94,179
