,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
MONTERO,sospecha diagnostica,rabia canina,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
POTOSI,sospecha diagnostica,rabia canina,2022-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SUCRE,sospecha diagnostica,rabia canina,2022-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA PAZ,sospecha diagnostica,rabia canina,2022-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MONTERO,sospecha diagnostica,rabia canina,2022-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,3
POTOSI,sospecha diagnostica,rabia canina,2022-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SUCRE,sospecha diagnostica,rabia canina,2022-02-01,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
TIQUIPAYA,sospecha diagnostica,rabia canina,2022-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EL ALTO,sospecha diagnostica,rabia canina,2022-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
POTOSI,sospecha diagnostica,rabia canina,2022-03-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
QUILLACOLLO,sospecha diagnostica,rabia canina,2022-03-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SIPE SIPE,sospecha diagnostica,rabia canina,2022-03-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SUCRE,sospecha diagnostica,rabia canina,2022-03-01,0,0,2,1,2,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,6,5,11
TIQUIPAYA,sospecha diagnostica,rabia canina,2022-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,sospecha diagnostica,rabia canina,2022-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SUCRE,sospecha diagnostica,rabia canina,2022-04-01,0,0,0,1,7,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16
VINTO,sospecha diagnostica,rabia canina,2022-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
POTOSI,sospecha diagnostica,rabia canina,2022-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SUCRE,sospecha diagnostica,rabia canina,2022-05-01,1,0,1,2,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,15
COCHABAMBA,sospecha diagnostica,rabia canina,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SACABA,sospecha diagnostica,rabia canina,2022-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,rabia canina,2022-06-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SUCRE,sospecha diagnostica,rabia canina,2022-06-01,2,0,2,1,8,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,17,4,21
COCHABAMBA,sospecha diagnostica,rabia canina,2022-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
LA PAZ,sospecha diagnostica,rabia canina,2022-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SUCRE,sospecha diagnostica,rabia canina,2022-07-01,0,0,0,0,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,6,13
TARIJA,sospecha diagnostica,rabia canina,2022-07-01,0,0,0,0,0,0,1,0,0,0,0,3,7,8,0,5,0,0,4,2,12,18,30
ARBIETO,sospecha diagnostica,rabia canina,2022-08-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,sospecha diagnostica,rabia canina,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,1,0,0,0,3,4,7
COLCAPIRHUA,sospecha diagnostica,rabia canina,2022-08-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
QUILLACOLLO,sospecha diagnostica,rabia canina,2022-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SACABA,sospecha diagnostica,rabia canina,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN ANTONIO DE LOMERIO,sospecha diagnostica,rabia canina,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SANTIVAÑES,sospecha diagnostica,rabia canina,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
TARIJA,sospecha diagnostica,rabia canina,2022-08-01,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
TRINIDAD,sospecha diagnostica,rabia canina,2022-08-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ARBIETO,sospecha diagnostica,rabia canina,2022-09-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,sospecha diagnostica,rabia canina,2022-09-01,0,0,0,0,0,0,0,2,0,0,0,0,1,3,1,0,0,0,1,0,3,5,8
QUILLACOLLO,sospecha diagnostica,rabia canina,2022-09-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
SUCRE,sospecha diagnostica,rabia canina,2022-09-01,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
TARIJA,sospecha diagnostica,rabia canina,2022-09-01,4,1,1,2,6,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,14,7,21
COCHABAMBA,sospecha diagnostica,rabia canina,2022-10-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,3
QUILLACOLLO,sospecha diagnostica,rabia canina,2022-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SACABA,sospecha diagnostica,rabia canina,2022-10-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
SUCRE,sospecha diagnostica,rabia canina,2022-10-01,1,0,2,1,6,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,6,15
TARIJA,sospecha diagnostica,rabia canina,2022-10-01,0,3,0,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,8,10
VINTO,sospecha diagnostica,rabia canina,2022-10-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ARBIETO,sospecha diagnostica,rabia canina,2022-11-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EL ALTO,sospecha diagnostica,rabia canina,2022-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PAILON,sospecha diagnostica,rabia canina,2022-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SACABA,sospecha diagnostica,rabia canina,2022-11-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,3
SUCRE,sospecha diagnostica,rabia canina,2022-11-01,2,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,14
TIQUIPAYA,sospecha diagnostica,rabia canina,2022-11-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
VILLA TUNARI,sospecha diagnostica,rabia canina,2022-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
COCHABAMBA,sospecha diagnostica,rabia canina,2022-12-01,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
SUCRE,sospecha diagnostica,rabia canina,2022-12-01,3,2,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,16
VINTO,sospecha diagnostica,rabia canina,2022-12-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
