,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
EL ALTO,sospecha diagnostica,sarampion / rubeola,2022-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EL TORNO,sospecha diagnostica,sarampion / rubeola,2022-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
PUERTO VILLARROEL,sospecha diagnostica,sarampion / rubeola,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2022-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
EL TORNO,sospecha diagnostica,sarampion / rubeola,2022-02-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2022-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
CAMIRI,sospecha diagnostica,sarampion / rubeola,2022-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EL TORNO,sospecha diagnostica,sarampion / rubeola,2022-03-01,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,5
LA GUARDIA,sospecha diagnostica,sarampion / rubeola,2022-03-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
POTOSI,sospecha diagnostica,sarampion / rubeola,2022-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ROBORE,sospecha diagnostica,sarampion / rubeola,2022-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,sospecha diagnostica,sarampion / rubeola,2022-03-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2022-03-01,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
SUCRE,sospecha diagnostica,sarampion / rubeola,2022-03-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TARIJA,sospecha diagnostica,sarampion / rubeola,2022-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"CAIZA ""D""",sospecha diagnostica,sarampion / rubeola,2022-04-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
CAMIRI,sospecha diagnostica,sarampion / rubeola,2022-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,sospecha diagnostica,sarampion / rubeola,2022-04-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EL ALTO,sospecha diagnostica,sarampion / rubeola,2022-04-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
EL TORNO,sospecha diagnostica,sarampion / rubeola,2022-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA PAZ,sospecha diagnostica,sarampion / rubeola,2022-04-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
MONTEAGUDO,sospecha diagnostica,sarampion / rubeola,2022-04-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
ORURO,sospecha diagnostica,sarampion / rubeola,2022-04-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2022-04-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2022-04-01,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,1,1,0,0,0,3,4,7
TARIJA,sospecha diagnostica,sarampion / rubeola,2022-04-01,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2
YAPACANI,sospecha diagnostica,sarampion / rubeola,2022-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ZUDAÑEZ,sospecha diagnostica,sarampion / rubeola,2022-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
EL TORNO,sospecha diagnostica,sarampion / rubeola,2022-05-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LA PAZ,sospecha diagnostica,sarampion / rubeola,2022-05-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MONTEAGUDO,sospecha diagnostica,sarampion / rubeola,2022-05-01,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,3
QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2022-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2022-05-01,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,5
SUCRE,sospecha diagnostica,sarampion / rubeola,2022-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
VILLA TUNARI,sospecha diagnostica,sarampion / rubeola,2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
YACUIBA,sospecha diagnostica,sarampion / rubeola,2022-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2022-06-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EL ALTO,sospecha diagnostica,sarampion / rubeola,2022-06-01,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
ENTRE RIOS CBBA,sospecha diagnostica,sarampion / rubeola,2022-06-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
LA GUARDIA,sospecha diagnostica,sarampion / rubeola,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MACHARETI,sospecha diagnostica,sarampion / rubeola,2022-06-01,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,3,5
MONTERO,sospecha diagnostica,sarampion / rubeola,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2022-06-01,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,2,0,0,4,5,9
SUCRE,sospecha diagnostica,sarampion / rubeola,2022-06-01,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3
TARIJA,sospecha diagnostica,sarampion / rubeola,2022-06-01,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3
YACUIBA,sospecha diagnostica,sarampion / rubeola,2022-06-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COBIJA,sospecha diagnostica,sarampion / rubeola,2022-07-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2022-07-01,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,3
LA PAZ,sospecha diagnostica,sarampion / rubeola,2022-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MACHARETI,sospecha diagnostica,sarampion / rubeola,2022-07-01,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,4
POTOSI,sospecha diagnostica,sarampion / rubeola,2022-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ROBORE,sospecha diagnostica,sarampion / rubeola,2022-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2022-07-01,0,0,0,0,2,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,2,5,7
TARIJA,sospecha diagnostica,sarampion / rubeola,2022-07-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
TRINIDAD,sospecha diagnostica,sarampion / rubeola,2022-07-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
VILLA TUNARI,sospecha diagnostica,sarampion / rubeola,2022-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
YACUIBA,sospecha diagnostica,sarampion / rubeola,2022-07-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COBIJA,sospecha diagnostica,sarampion / rubeola,2022-08-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2022-08-01,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,6
EL ALTO,sospecha diagnostica,sarampion / rubeola,2022-08-01,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
EL TORNO,sospecha diagnostica,sarampion / rubeola,2022-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA PAZ,sospecha diagnostica,sarampion / rubeola,2022-08-01,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2
LA RIVERA,sospecha diagnostica,sarampion / rubeola,2022-08-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
MONTERO,sospecha diagnostica,sarampion / rubeola,2022-08-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ORURO,sospecha diagnostica,sarampion / rubeola,2022-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
