,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ACHACACHI,infecc. de transmision sexual,flujo uretral/vaginal,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,7,7
ACHOCALLA,infecc. de transmision sexual,flujo uretral/vaginal,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,1,0,7,7
AIQUILE,infecc. de transmision sexual,flujo uretral/vaginal,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,5,0,38,0,9,0,3,0,1,0,56,56
ALCALA,infecc. de transmision sexual,flujo uretral/vaginal,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,2,0,2,0,0,0,12,12
ALTO BENI,infecc. de transmision sexual,flujo uretral/vaginal,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
ANCORAIMES,infecc. de transmision sexual,flujo uretral/vaginal,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,5,5
ANDAMARCA,infecc. de transmision sexual,flujo uretral/vaginal,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,4,4
ANZALDO,infecc. de transmision sexual,flujo uretral/vaginal,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
APOLO,infecc. de transmision sexual,flujo uretral/vaginal,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,3
ARANI,infecc. de transmision sexual,flujo uretral/vaginal,2016-01-01,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,4,4
ARBIETO,infecc. de transmision sexual,flujo uretral/vaginal,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ASCENCION DE GUARAYOS,infecc. de transmision sexual,flujo uretral/vaginal,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,16,16
AUCAPATA,infecc. de transmision sexual,flujo uretral/vaginal,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
AYATA,infecc. de transmision sexual,flujo uretral/vaginal,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2
AZURDUY,infecc. de transmision sexual,flujo uretral/vaginal,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,4,4
BATALLAS,infecc. de transmision sexual,flujo uretral/vaginal,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,3,0,12,12
BAURES,infecc. de transmision sexual,flujo uretral/vaginal,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,6
BELEN DE URMIRI,infecc. de transmision sexual,flujo uretral/vaginal,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
BELLA FLOR,infecc. de transmision sexual,flujo uretral/vaginal,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
BERMEJO,infecc. de transmision sexual,flujo uretral/vaginal,2016-01-01,0,0,0,0,0,0,0,0,0,2,0,3,0,59,0,15,0,5,0,7,0,91,91
