,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
CALAMARCA,infecc. de transmision sexual,prueba rapida reactiva de vih en poblacion en general,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
CHALLAPATA,infecc. de transmision sexual,prueba rapida reactiva de vih en poblacion en general,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
COCHABAMBA,infecc. de transmision sexual,prueba rapida reactiva de vih en poblacion en general,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,5,1,6
COTOCA,infecc. de transmision sexual,prueba rapida reactiva de vih en poblacion en general,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EL ALTO,infecc. de transmision sexual,prueba rapida reactiva de vih en poblacion en general,2016-01-01,0,0,0,0,0,0,0,0,0,0,1,1,3,6,1,0,0,0,0,2,5,9,14
EL TORNO,infecc. de transmision sexual,prueba rapida reactiva de vih en poblacion en general,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,3
ESCOMA,infecc. de transmision sexual,prueba rapida reactiva de vih en poblacion en general,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,3
FERNANDEZ ALONSO,infecc. de transmision sexual,prueba rapida reactiva de vih en poblacion en general,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
FILADELFIA,infecc. de transmision sexual,prueba rapida reactiva de vih en poblacion en general,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
LA PAZ,infecc. de transmision sexual,prueba rapida reactiva de vih en poblacion en general,2016-01-01,0,0,0,0,0,0,3,2,1,1,0,0,0,0,1,0,0,0,0,0,5,3,8
MONTERO,infecc. de transmision sexual,prueba rapida reactiva de vih en poblacion en general,2016-01-01,0,0,0,0,0,0,0,0,0,0,1,8,3,10,2,5,2,0,0,0,8,23,31
ORURO,infecc. de transmision sexual,prueba rapida reactiva de vih en poblacion en general,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,3,1,0,0,9,5,14
QUILLACOLLO,infecc. de transmision sexual,prueba rapida reactiva de vih en poblacion en general,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
RIBERALTA,infecc. de transmision sexual,prueba rapida reactiva de vih en poblacion en general,2016-01-01,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,0,0,0,4,2,6
SAN BORJA,infecc. de transmision sexual,prueba rapida reactiva de vih en poblacion en general,2016-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2
SAN CARLOS,infecc. de transmision sexual,prueba rapida reactiva de vih en poblacion en general,2016-01-01,0,0,0,0,1,2,0,1,0,0,0,2,3,4,0,0,0,0,2,0,6,9,15
SAN PEDRO,infecc. de transmision sexual,prueba rapida reactiva de vih en poblacion en general,2016-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,infecc. de transmision sexual,prueba rapida reactiva de vih en poblacion en general,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,4,25,28,6,5,3,5,1,0,35,42,77
