,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
ACHACACHI,intoxicaciones,plaguicidas,2011-01-01,0,0,0,0,0,0,1,2,0,0,0,0,1,2,3
BERMEJO,intoxicaciones,plaguicidas,2011-01-01,0,0,0,0,0,0,1,2,2,0,0,0,3,2,5
CAJUATA,intoxicaciones,plaguicidas,2011-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CARANAVI,intoxicaciones,plaguicidas,2011-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CHIMORE,intoxicaciones,plaguicidas,2011-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),intoxicaciones,plaguicidas,2011-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
COCHABAMBA,intoxicaciones,plaguicidas,2011-01-01,0,0,1,1,1,0,0,5,3,4,0,0,5,10,15
COMARAPA,intoxicaciones,plaguicidas,2011-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CORIPATA,intoxicaciones,plaguicidas,2011-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
COROICO,intoxicaciones,plaguicidas,2011-01-01,0,0,0,0,0,0,0,2,3,0,0,0,3,2,5
CUATRO CAÑADAS,intoxicaciones,plaguicidas,2011-01-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
EL ALTO,intoxicaciones,plaguicidas,2011-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
EL PUENTE(STC),intoxicaciones,plaguicidas,2011-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
EL TORNO,intoxicaciones,plaguicidas,2011-01-01,0,0,0,0,0,0,2,0,2,0,0,0,4,0,4
ENTRE RIOS TRJ,intoxicaciones,plaguicidas,2011-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
ENTRE RIOS CBBA,intoxicaciones,plaguicidas,2011-01-01,0,0,0,0,0,0,0,1,0,2,0,0,0,3,3
ESCOMA,intoxicaciones,plaguicidas,2011-01-01,0,0,0,2,0,0,0,0,0,1,0,0,0,3,3
FERNANDEZ ALONSO,intoxicaciones,plaguicidas,2011-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),intoxicaciones,plaguicidas,2011-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
GUANAY,intoxicaciones,plaguicidas,2011-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
LA GUARDIA,intoxicaciones,plaguicidas,2011-01-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
LA PAZ,intoxicaciones,plaguicidas,2011-01-01,0,0,0,0,0,0,1,4,2,6,0,0,3,10,13
LLALLAGUA,intoxicaciones,plaguicidas,2011-01-01,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
