,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ACHACACHI,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3
AIQUILE,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,1,0,0,0,0,1,0,4,0,1,1,0,2,2,0,8,4,12
ALTO BENI,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ANCORAIMES,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
ARANI,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
ARQUE,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,1,1,4,3,9,4,24,9,3,3,4,1,2,1,47,22,69
AYOPAYA (V. DE INDEPENDENCIA),"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,3,1,4
AZURDUY,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BATALLAS,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2
BERMEJO,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,1,0,6,1,7
BETANZOS,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BUENA VISTA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CAIROMA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
CAPINOTA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,1,3
CARAPARI,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2
CARIPUYO,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
CHALLAPATA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,0,1,4,4,8
CHARAGUA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CHIMORE,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,1,0,0,5,2,7
CHULUMANI (V. DE LA LIBERTAD),"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2
CKOCHAS,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2
CLIZA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
COBIJA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2
COCHABAMBA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,1,6,4,39,27,41,28,49,27,12,10,72,49,32,20,15,11,23,36,289,213,502
COLCAPIRHUA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,1,1,3,5,8
COLOMI,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,3,3,6
COLPA BELGICA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
COLQUECHACA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2
COLQUENCHA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COLQUIRI,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,2,0,0,0,8,3,16,1,5,2,2,1,33,7,40
COMARAPA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,1,0,0,1,1,0,2,0,3,3,2,0,0,0,0,0,9,4,13
CONCEPCION,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,1,2,1,1,3,0,3,1,11,4,2,1,4,0,0,3,25,12,37
COPACABANA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
CORIPATA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,2,3
CORO CORO,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
COROICO,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
COTAGAITA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,2,1,4,4,8
COTOCA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,1,0,0,0,0,1,1,2,0,1,0,1,2,0,0,5,4,9
CUATRO CAÑADAS,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,4,0,4
CUCHUMUELA (V. G. VILLARROEL),"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
CULPINA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,3
EL ALTO,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,10,25,4,6,33,17,42,17,25,13,35,15,121,52,35,32,30,35,40,30,375,242,617
EL CHORO,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
EL PUENTE(STC),"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,1,0,0,1,0,1,1,1,6,3,1,0,0,0,0,0,9,6,15
EL PUENTE(TJA),"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,2,2,4
EL TORNO,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,1,0,0,5,6,2,0,5,1,3,1,1,2,0,1,16,12,28
ENTRE RIOS TRJ,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,1,1,0,2,0,0,0,1,2,0,1,0,0,0,0,4,4,8
GENERAL SAAVEDRA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,2,2,4
GIA-TIM,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
GUANAY,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,3
GUAYARAMERIN,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,1,4,0,1,0,8,3,11
HUACARETA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,3
HUACAYA (VILLA DE HUACAYA),"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
HUANUNI,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,18,0,17,2,13,1,1,0,49,3,52
IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
JESUS DE MACHACA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,2,2,6,3,9
LA ASUNTA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
LA GUARDIA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,3
