,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
EL ALTO,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-01-01,0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,15,15
EL ALTO,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-02-01,0,0,0,0,0,0,0,0,0,1,0,15,0,3,0,0,0,0,0,0,0,19,19
EL ALTO,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-03-01,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,10,10
HUANUNI,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
LA PAZ,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ORURO,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EL ALTO,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-04-01,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,6
LA PAZ,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EL ALTO,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-05-01,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,19,19
LA PAZ,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,7,7
WARNES,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
EL ALTO,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-06-01,0,0,0,0,0,0,0,0,0,1,0,14,0,1,0,0,0,0,0,0,0,16,16
LA PAZ,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
POTOSI,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,3
EL ALTO,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-07-01,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,13
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
EL ALTO,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-08-01,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,9,9
LA PAZ,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
ORURO,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EL ALTO,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-09-01,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,11,11
LA PAZ,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
RIBERALTA,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
CKOCHAS,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COBIJA,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COMARAPA,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CONCEPCION,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-10-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
EL ALTO,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-10-01,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,12,12
HUATAJATA,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
POROMA,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
RIBERALTA,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-10-01,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-10-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
EL ALTO,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-11-01,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,12,12
LA PAZ,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
APOLO,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-12-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
BUENA VISTA,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
EL ALTO,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-12-01,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,5
RIBERALTA,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-12-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",violencia en la mujer embarazada (familiar y en otros contextos),2024-12-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
