municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,fiebre hemorragica boliviana,2011-01-01,0,0,0,0,0,0,0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,fiebre hemorragica boliviana,2011-02-01,0,0,0,0,0,0,0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,fiebre hemorragica boliviana,2011-03-01,0,0,0,0,0,0,0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,fiebre hemorragica boliviana,2011-04-01,0,0,0,0,0,0,0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,fiebre hemorragica boliviana,2011-05-01,0,0,0,0,0,0,0
SAN JOAQUIN,sospecha diagnostica,fiebre hemorragica boliviana,2011-06-01,0,0,0,1,1,0,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,fiebre hemorragica boliviana,2011-06-01,0,0,0,0,0,0,0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,fiebre hemorragica boliviana,2011-07-01,0,0,0,0,0,0,0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,fiebre hemorragica boliviana,2011-08-01,0,0,0,0,0,0,0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,fiebre hemorragica boliviana,2011-09-01,0,0,0,0,0,0,0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,fiebre hemorragica boliviana,2011-10-01,0,0,0,0,0,0,0
TRINIDAD,sospecha diagnostica,fiebre hemorragica boliviana,2011-10-01,0,0,0,0,1,0,1
MAGDALENA,sospecha diagnostica,fiebre hemorragica boliviana,2011-11-01,0,0,0,0,1,0,1
SAN ANDRES,sospecha diagnostica,fiebre hemorragica boliviana,2011-11-01,0,0,0,2,1,0,3
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,fiebre hemorragica boliviana,2011-11-01,0,0,0,0,0,0,0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,fiebre hemorragica boliviana,2011-12-01,0,0,0,0,0,0,0
