municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
MONTERO,sospecha diagnostica,paralisis flacida aguda (polio),2011-01-01,0,0,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda (polio),2011-01-01,0,0,0,0,0,0,0
EL ALTO,sospecha diagnostica,paralisis flacida aguda (polio),2011-02-01,0,1,0,0,0,0,1
OKINAWA,sospecha diagnostica,paralisis flacida aguda (polio),2011-02-01,0,0,1,0,0,0,1
SAN CARLOS,sospecha diagnostica,paralisis flacida aguda (polio),2011-02-01,0,0,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda (polio),2011-02-01,0,0,0,0,0,0,0
YACUIBA,sospecha diagnostica,paralisis flacida aguda (polio),2011-02-01,0,0,1,0,0,0,1
COCHABAMBA,sospecha diagnostica,paralisis flacida aguda (polio),2011-03-01,1,3,0,1,0,0,5
EL ALTO,sospecha diagnostica,paralisis flacida aguda (polio),2011-03-01,0,0,0,1,0,0,1
SAN LORENZO(TJA),sospecha diagnostica,paralisis flacida aguda (polio),2011-03-01,0,1,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda (polio),2011-03-01,0,0,1,0,0,0,1
YOCALLA,sospecha diagnostica,paralisis flacida aguda (polio),2011-03-01,0,0,1,0,0,0,1
EL ALTO,sospecha diagnostica,paralisis flacida aguda (polio),2011-04-01,0,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda (polio),2011-04-01,0,0,0,0,0,0,0
SUCRE,sospecha diagnostica,paralisis flacida aguda (polio),2011-04-01,0,1,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda (polio),2011-05-01,0,0,0,2,0,0,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda (polio),2011-06-01,0,2,0,0,0,0,2
TARIJA,sospecha diagnostica,paralisis flacida aguda (polio),2011-06-01,0,0,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda (polio),2011-07-01,0,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda (polio),2011-08-01,0,0,0,0,0,0,0
TARIJA,sospecha diagnostica,paralisis flacida aguda (polio),2011-08-01,0,0,1,0,0,0,1
MONTEAGUDO,sospecha diagnostica,paralisis flacida aguda (polio),2011-09-01,0,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda (polio),2011-09-01,0,0,0,1,0,0,1
MONTERO,sospecha diagnostica,paralisis flacida aguda (polio),2011-10-01,0,1,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda (polio),2011-10-01,0,0,1,0,0,0,1
TACOPAYA,sospecha diagnostica,paralisis flacida aguda (polio),2011-10-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda (polio),2011-11-01,0,0,0,0,0,0,0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda (polio),2011-12-01,0,0,0,0,0,0,0
TARIJA,sospecha diagnostica,paralisis flacida aguda (polio),2011-12-01,0,0,0,1,0,0,1
VILLA TUNARI,sospecha diagnostica,paralisis flacida aguda (polio),2011-12-01,1,0,0,0,0,0,1
