municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
EL ALTO,sospecha diagnostica,sarampion / rubeola,2011-01-01,1,0,1,0,0,0,2
LA PAZ,sospecha diagnostica,sarampion / rubeola,2011-01-01,1,0,0,0,1,0,2
SAN LORENZO(TJA),sospecha diagnostica,sarampion / rubeola,2011-01-01,0,0,1,0,0,1,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2011-01-01,0,1,0,0,0,0,1
TARIJA,sospecha diagnostica,sarampion / rubeola,2011-01-01,0,2,0,0,0,0,2
CHULUMANI (V. DE LA LIBERTAD),sospecha diagnostica,sarampion / rubeola,2011-02-01,0,1,1,1,2,0,5
COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2011-02-01,0,1,0,0,0,0,1
CORIPATA,sospecha diagnostica,sarampion / rubeola,2011-02-01,0,0,1,0,0,0,1
EL ALTO,sospecha diagnostica,sarampion / rubeola,2011-02-01,0,1,1,1,0,0,3
ORURO,sospecha diagnostica,sarampion / rubeola,2011-02-01,0,1,1,0,0,0,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2011-02-01,0,1,1,0,0,0,2
UYUNI,sospecha diagnostica,sarampion / rubeola,2011-02-01,0,1,0,0,0,0,1
EL ALTO,sospecha diagnostica,sarampion / rubeola,2011-03-01,0,2,0,1,0,0,3
LA PAZ,sospecha diagnostica,sarampion / rubeola,2011-03-01,0,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2011-03-01,0,1,1,0,0,0,2
TARIJA,sospecha diagnostica,sarampion / rubeola,2011-03-01,1,0,0,0,0,0,1
EL ALTO,sospecha diagnostica,sarampion / rubeola,2011-04-01,1,1,1,2,1,0,6
EL PUENTE(TJA),sospecha diagnostica,sarampion / rubeola,2011-04-01,0,0,1,0,0,0,1
LA PAZ,sospecha diagnostica,sarampion / rubeola,2011-04-01,2,0,0,1,0,0,3
QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2011-04-01,1,0,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2011-04-01,1,1,0,0,0,0,2
EL ALTO,sospecha diagnostica,sarampion / rubeola,2011-05-01,1,1,0,0,1,0,3
EL PUENTE(TJA),sospecha diagnostica,sarampion / rubeola,2011-05-01,0,0,2,0,0,0,2
LA PAZ,sospecha diagnostica,sarampion / rubeola,2011-05-01,0,0,3,0,0,0,3
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2011-05-01,0,0,1,0,0,0,1
SUCRE,sospecha diagnostica,sarampion / rubeola,2011-05-01,0,1,0,0,0,0,1
TARIJA,sospecha diagnostica,sarampion / rubeola,2011-05-01,1,0,0,0,0,0,1
VIACHA,sospecha diagnostica,sarampion / rubeola,2011-05-01,0,0,0,1,0,0,1
YACUIBA,sospecha diagnostica,sarampion / rubeola,2011-05-01,0,1,0,0,0,0,1
CARAPARI,sospecha diagnostica,sarampion / rubeola,2011-06-01,1,0,0,0,0,0,1
COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2011-06-01,0,0,1,0,0,0,1
EL ALTO,sospecha diagnostica,sarampion / rubeola,2011-06-01,1,1,1,0,0,0,3
EL PUENTE(TJA),sospecha diagnostica,sarampion / rubeola,2011-06-01,0,2,0,1,0,0,3
LURIBAY,sospecha diagnostica,sarampion / rubeola,2011-06-01,1,0,0,0,0,0,1
QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2011-06-01,0,1,0,0,0,0,1
SACACA,sospecha diagnostica,sarampion / rubeola,2011-06-01,0,1,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2011-06-01,0,0,1,0,0,0,1
SUCRE,sospecha diagnostica,sarampion / rubeola,2011-06-01,0,1,0,0,0,0,1
TARIJA,sospecha diagnostica,sarampion / rubeola,2011-06-01,2,1,0,0,0,0,3
VILLAZON,sospecha diagnostica,sarampion / rubeola,2011-06-01,1,0,0,0,0,0,1
YACUIBA,sospecha diagnostica,sarampion / rubeola,2011-06-01,0,0,0,1,0,0,1
COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2011-07-01,3,0,0,0,0,0,3
EL ALTO,sospecha diagnostica,sarampion / rubeola,2011-07-01,2,2,0,0,0,0,4
LA PAZ,sospecha diagnostica,sarampion / rubeola,2011-07-01,0,0,0,5,2,0,7
ORURO,sospecha diagnostica,sarampion / rubeola,2011-07-01,1,0,0,0,0,0,1
SAN LORENZO(TJA),sospecha diagnostica,sarampion / rubeola,2011-07-01,0,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2011-07-01,0,0,0,0,0,0,0
COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2011-08-01,0,0,1,0,0,0,1
COPACABANA,sospecha diagnostica,sarampion / rubeola,2011-08-01,0,3,0,0,0,0,3
EL ALTO,sospecha diagnostica,sarampion / rubeola,2011-08-01,0,0,0,2,0,0,2
LA PAZ,sospecha diagnostica,sarampion / rubeola,2011-08-01,0,0,2,0,2,0,4
ORURO,sospecha diagnostica,sarampion / rubeola,2011-08-01,0,3,0,0,0,0,3
POTOSI,sospecha diagnostica,sarampion / rubeola,2011-08-01,0,0,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2011-08-01,0,0,0,0,0,0,0
TRINIDAD,sospecha diagnostica,sarampion / rubeola,2011-08-01,1,0,0,0,0,0,1
TURCO,sospecha diagnostica,sarampion / rubeola,2011-08-01,0,0,1,0,0,0,1
VILLA MONTES,sospecha diagnostica,sarampion / rubeola,2011-08-01,1,1,0,0,0,0,2
