,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ACHACACHI,otras infecciones,neumonia,2019-01-01,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,7
ACHOCALLA,otras infecciones,neumonia,2019-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,3
AIQUILE,otras infecciones,neumonia,2019-01-01,1,0,0,1,0,2,0,0,1,0,0,0,2,0,0,0,0,0,1,2,5,5,10
ALALAY,otras infecciones,neumonia,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
ALCALA,otras infecciones,neumonia,2019-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,3
ANCORAIMES,otras infecciones,neumonia,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4
ANZALDO,otras infecciones,neumonia,2019-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2
APOLO,otras infecciones,neumonia,2019-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2
ARANI,otras infecciones,neumonia,2019-01-01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,1,5
ARBIETO,otras infecciones,neumonia,2019-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2
ARQUE,otras infecciones,neumonia,2019-01-01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
ASCENCION DE GUARAYOS,otras infecciones,neumonia,2019-01-01,11,4,8,6,38,23,1,0,0,3,1,0,0,0,3,1,0,4,12,6,74,47,121
AYOPAYA (V. DE INDEPENDENCIA),otras infecciones,neumonia,2019-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,5,0,5
AZURDUY,otras infecciones,neumonia,2019-01-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3
BATALLAS,otras infecciones,neumonia,2019-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3
BAURES,otras infecciones,neumonia,2019-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BELLA FLOR,otras infecciones,neumonia,2019-01-01,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,2,0,2,0,6,2,8
BERMEJO,otras infecciones,neumonia,2019-01-01,2,2,1,0,3,2,0,0,0,0,0,1,1,0,0,1,0,2,3,6,10,14,24
BETANZOS,otras infecciones,neumonia,2019-01-01,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,6
BUENA VISTA,otras infecciones,neumonia,2019-01-01,1,0,6,4,15,8,1,2,0,1,0,1,0,0,0,1,0,0,8,3,31,20,51
CABEZAS,otras infecciones,neumonia,2019-01-01,7,4,7,10,16,21,3,6,3,0,0,1,0,4,1,1,0,1,2,1,39,49,88
CAJUATA,otras infecciones,neumonia,2019-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,6,1,7
CALAMARCA,otras infecciones,neumonia,2019-01-01,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3
CAMARGO,otras infecciones,neumonia,2019-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,2,5,4,9
CAMATAQUI (C. VILLA ABECIA),otras infecciones,neumonia,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,3
CAMIRI,otras infecciones,neumonia,2019-01-01,2,1,10,3,26,23,1,1,0,0,0,0,4,3,4,2,2,5,25,28,74,66,140
CAPINOTA,otras infecciones,neumonia,2019-01-01,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,1,0,0,2,1,7,3,10
CAQUIAVIRI,otras infecciones,neumonia,2019-01-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3
CARACOLLO,otras infecciones,neumonia,2019-01-01,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,4,6
CARANAVI,otras infecciones,neumonia,2019-01-01,2,1,0,1,5,1,0,1,0,0,0,0,1,2,1,1,0,0,2,0,11,7,18
CARAPARI,otras infecciones,neumonia,2019-01-01,4,6,2,2,14,7,4,2,1,0,0,0,1,1,1,0,1,1,0,1,28,20,48
CARIPUYO,otras infecciones,neumonia,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
CARMEN RIVERO TORREZ,otras infecciones,neumonia,2019-01-01,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5
CHALLAPATA,otras infecciones,neumonia,2019-01-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,6
CHARAGUA,otras infecciones,neumonia,2019-01-01,4,5,5,3,12,10,1,1,0,0,0,0,0,0,0,0,2,2,3,1,27,22,49
CHAYANTA,otras infecciones,neumonia,2019-01-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
CHIMORE,otras infecciones,neumonia,2019-01-01,3,1,8,8,20,15,0,1,0,0,0,0,0,2,0,1,0,1,13,6,44,35,79
CHUA COCANI,otras infecciones,neumonia,2019-01-01,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,5
CHULUMANI (V. DE LA LIBERTAD),otras infecciones,neumonia,2019-01-01,1,0,0,2,3,6,0,1,0,0,1,0,2,1,0,2,0,1,4,1,11,14,25
CHUQUIHUTA AYLLU JUCUMANI,otras infecciones,neumonia,2019-01-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3
CLIZA,otras infecciones,neumonia,2019-01-01,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,8
COBIJA,otras infecciones,neumonia,2019-01-01,10,3,3,6,19,7,0,2,0,0,1,0,1,1,0,1,0,2,4,1,38,23,61
COCAPATA,otras infecciones,neumonia,2019-01-01,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,7
COCHABAMBA,otras infecciones,neumonia,2019-01-01,25,14,32,27,55,38,17,11,9,3,0,4,13,18,8,10,14,13,79,102,252,240,492
COLCAPIRHUA,otras infecciones,neumonia,2019-01-01,0,1,2,0,2,1,0,1,0,0,0,0,0,2,0,0,0,3,3,2,7,10,17
"COLCHA ""K""",otras infecciones,neumonia,2019-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3
COLOMI,otras infecciones,neumonia,2019-01-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,3,5
COLPA BELGICA,otras infecciones,neumonia,2019-01-01,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,5,6
COLQUECHACA,otras infecciones,neumonia,2019-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,4
COLQUIRI,otras infecciones,neumonia,2019-01-01,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,4,12
COMARAPA,otras infecciones,neumonia,2019-01-01,2,0,4,1,4,7,2,1,0,0,0,0,0,3,0,0,0,1,2,5,14,18,32
CONCEPCION,otras infecciones,neumonia,2019-01-01,2,4,9,3,15,11,0,0,1,0,0,0,0,0,0,1,2,1,3,4,32,24,56
COPACABANA,otras infecciones,neumonia,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,4,1,5
CORIPATA,otras infecciones,neumonia,2019-01-01,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,2,1,7,4,11
CORO CORO,otras infecciones,neumonia,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
COROICO,otras infecciones,neumonia,2019-01-01,0,0,1,0,0,5,0,1,0,0,0,0,0,1,0,0,0,1,2,2,3,10,13
COTAGAITA,otras infecciones,neumonia,2019-01-01,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,2,5
COTOCA,otras infecciones,neumonia,2019-01-01,9,5,13,14,29,20,3,2,1,0,4,1,3,1,0,0,1,1,7,17,70,61,131
CUATRO CAÑADAS,otras infecciones,neumonia,2019-01-01,2,3,8,2,6,5,0,0,0,0,0,0,0,1,0,0,0,0,6,0,22,11,33
CUCHUMUELA (V. G. VILLARROEL),otras infecciones,neumonia,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
CUEVO,otras infecciones,neumonia,2019-01-01,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3
CULPINA,otras infecciones,neumonia,2019-01-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,2,2,3,4,7,11
EL ALTO,otras infecciones,neumonia,2019-01-01,64,51,70,59,149,112,16,14,6,12,8,5,8,16,5,13,4,10,25,35,355,327,682
EL PUENTE(STC),otras infecciones,neumonia,2019-01-01,2,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,3,2,0,8,5,13
EL TORNO,otras infecciones,neumonia,2019-01-01,0,2,1,2,8,8,3,1,0,0,0,2,1,1,2,1,1,0,6,5,22,22,44
EL VILLAR,otras infecciones,neumonia,2019-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ENTRE RIOS TRJ,otras infecciones,neumonia,2019-01-01,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
ENTRE RIOS CBBA,otras infecciones,neumonia,2019-01-01,6,13,12,6,22,21,1,2,1,0,2,1,1,6,2,1,0,1,9,12,56,63,119
ESCARA,otras infecciones,neumonia,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,2,7
ESCOMA,otras infecciones,neumonia,2019-01-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
EUCALIPTUS,otras infecciones,neumonia,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
EXALTACION,otras infecciones,neumonia,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
FERNANDEZ ALONSO,otras infecciones,neumonia,2019-01-01,2,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,3,6,9,15
FILADELFIA,otras infecciones,neumonia,2019-01-01,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
GENERAL SAAVEDRA,otras infecciones,neumonia,2019-01-01,5,5,0,1,16,8,0,0,0,1,0,0,0,1,0,0,0,0,2,1,23,17,40
GUANAY,otras infecciones,neumonia,2019-01-01,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,2,3,5
GUAQUI,otras infecciones,neumonia,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
