,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ACACIO,otras infecciones,ira sin neumonia,2019-01-01,4,2,3,1,11,3,1,1,1,0,1,0,0,2,2,2,3,1,29,27,55,39,94
ACHACACHI,otras infecciones,ira sin neumonia,2019-01-01,7,21,20,14,56,76,10,8,5,1,2,5,22,36,12,9,13,14,105,95,252,279,531
ACHOCALLA,otras infecciones,ira sin neumonia,2019-01-01,16,16,16,14,60,46,12,11,0,6,1,6,11,25,0,7,4,5,35,36,155,172,327
AIQUILE,otras infecciones,ira sin neumonia,2019-01-01,19,21,26,19,134,98,10,14,5,5,4,6,12,31,7,14,10,19,66,75,293,302,595
ALALAY,otras infecciones,ira sin neumonia,2019-01-01,5,1,2,0,12,6,0,1,0,1,2,2,2,6,0,1,0,0,13,16,36,34,70
ALCALA,otras infecciones,ira sin neumonia,2019-01-01,4,4,7,10,31,35,6,10,8,5,3,5,10,37,6,8,6,12,22,31,103,157,260
ALTO BENI,otras infecciones,ira sin neumonia,2019-01-01,6,5,18,9,36,27,3,8,4,4,4,2,9,11,4,5,4,2,45,15,133,88,221
ANCORAIMES,otras infecciones,ira sin neumonia,2019-01-01,4,2,7,6,16,15,2,2,1,2,2,2,8,13,8,7,3,1,36,42,87,92,179
ANDAMARCA,otras infecciones,ira sin neumonia,2019-01-01,2,2,10,7,28,16,4,1,4,7,7,5,11,16,4,2,4,4,30,39,104,99,203
ANTEQUERA,otras infecciones,ira sin neumonia,2019-01-01,0,3,1,0,10,6,2,1,1,1,0,1,5,4,0,0,3,1,4,5,26,22,48
ANZALDO,otras infecciones,ira sin neumonia,2019-01-01,2,3,5,3,18,17,2,6,2,2,1,2,8,10,3,3,3,2,27,57,71,105,176
APOLO,otras infecciones,ira sin neumonia,2019-01-01,21,7,10,15,57,49,10,5,2,4,1,9,5,17,2,2,7,4,63,61,178,173,351
ARAMPAMPA,otras infecciones,ira sin neumonia,2019-01-01,1,0,2,0,4,5,2,0,1,0,0,0,3,1,0,0,0,0,19,18,32,24,56
ARANI,otras infecciones,ira sin neumonia,2019-01-01,13,4,10,8,30,25,5,2,2,0,3,4,4,16,1,2,1,4,23,26,92,91,183
ARBIETO,otras infecciones,ira sin neumonia,2019-01-01,27,9,41,34,127,116,23,19,6,6,2,5,14,38,3,3,8,4,68,95,319,329,648
ARQUE,otras infecciones,ira sin neumonia,2019-01-01,17,13,19,9,33,42,1,1,4,2,2,3,9,20,2,3,3,2,28,48,118,143,261
ASCENCION DE GUARAYOS,otras infecciones,ira sin neumonia,2019-01-01,61,45,88,59,220,238,19,22,9,4,4,4,10,21,3,10,7,10,91,65,512,478,990
ATOCHA,otras infecciones,ira sin neumonia,2019-01-01,24,14,15,20,92,60,26,39,21,17,13,16,117,93,53,39,33,20,33,27,427,345,772
AUCAPATA,otras infecciones,ira sin neumonia,2019-01-01,1,0,2,3,8,2,0,1,0,1,1,0,1,0,3,0,3,1,12,10,31,18,49
AYATA,otras infecciones,ira sin neumonia,2019-01-01,1,1,0,5,17,7,2,2,1,0,3,2,5,5,7,5,2,1,23,24,61,52,113
AYO AYO,otras infecciones,ira sin neumonia,2019-01-01,7,3,9,6,23,21,3,3,1,3,0,2,5,11,1,4,5,6,42,32,96,91,187
AYOPAYA (V. DE INDEPENDENCIA),otras infecciones,ira sin neumonia,2019-01-01,25,16,29,19,92,92,11,7,15,8,4,7,53,33,39,23,16,9,125,121,409,335,744
AZURDUY,otras infecciones,ira sin neumonia,2019-01-01,15,11,10,17,66,101,1,3,1,5,4,9,8,31,6,7,0,5,34,51,145,240,385
BATALLAS,otras infecciones,ira sin neumonia,2019-01-01,5,4,8,5,9,10,0,0,3,0,1,1,4,9,1,2,1,1,28,29,60,61,121
BAURES,otras infecciones,ira sin neumonia,2019-01-01,13,11,12,9,52,48,11,16,4,10,8,4,14,18,6,16,4,10,40,35,164,177,341
BELEN DE ANDAMARCA,otras infecciones,ira sin neumonia,2019-01-01,0,0,0,0,3,1,0,1,1,1,0,0,3,1,0,0,1,1,10,11,18,16,34
BELEN DE URMIRI,otras infecciones,ira sin neumonia,2019-01-01,0,0,2,0,7,6,1,1,2,0,0,0,8,5,3,3,3,1,16,16,42,32,74
BELLA FLOR,otras infecciones,ira sin neumonia,2019-01-01,4,3,5,5,30,23,3,5,2,0,3,2,6,4,2,0,5,2,7,11,67,55,122
BERMEJO,otras infecciones,ira sin neumonia,2019-01-01,39,43,49,75,237,191,88,58,48,39,29,37,98,188,55,54,41,68,62,102,746,855,1601
BETANZOS,otras infecciones,ira sin neumonia,2019-01-01,26,21,25,21,114,99,18,21,12,16,20,22,57,91,27,39,20,22,172,197,491,549,1040
BOLIVAR,otras infecciones,ira sin neumonia,2019-01-01,8,4,5,6,22,31,3,1,0,1,1,2,4,2,0,6,0,0,13,15,56,68,124
BOLPEBRA,otras infecciones,ira sin neumonia,2019-01-01,2,2,5,6,22,11,4,2,5,0,1,2,2,4,0,0,1,1,10,2,52,30,82
BOYUIBE,otras infecciones,ira sin neumonia,2019-01-01,14,17,9,12,80,55,39,34,19,16,14,14,25,71,18,8,18,22,28,53,264,302,566
BUENA VISTA,otras infecciones,ira sin neumonia,2019-01-01,34,16,25,33,172,134,24,25,11,9,12,22,22,53,11,15,11,9,92,63,414,379,793
CABEZAS,otras infecciones,ira sin neumonia,2019-01-01,41,56,55,42,240,236,69,48,34,32,35,37,69,101,34,39,27,21,52,74,656,686,1342
CAIROMA,otras infecciones,ira sin neumonia,2019-01-01,10,10,21,14,54,40,19,15,7,11,5,9,39,48,15,10,19,8,76,54,265,219,484
"CAIZA ""D""",otras infecciones,ira sin neumonia,2019-01-01,5,6,11,9,39,25,9,9,4,5,12,5,26,41,8,16,8,15,39,77,161,208,369
CAJUATA,otras infecciones,ira sin neumonia,2019-01-01,19,17,25,23,58,36,6,5,2,0,3,2,22,17,1,7,3,7,61,36,200,150,350
CALACOTO,otras infecciones,ira sin neumonia,2019-01-01,2,1,3,4,7,12,3,2,1,1,2,0,2,5,0,1,3,5,32,47,55,78,133
CALAMARCA,otras infecciones,ira sin neumonia,2019-01-01,4,6,8,7,26,23,11,12,3,7,4,6,23,39,7,11,6,12,31,37,123,160,283
CAMARGO,otras infecciones,ira sin neumonia,2019-01-01,20,13,13,15,64,54,23,24,10,12,13,11,30,46,22,35,10,25,68,100,273,335,608
CAMATAQUI (C. VILLA ABECIA),otras infecciones,ira sin neumonia,2019-01-01,5,1,4,1,15,11,3,3,3,3,4,4,11,27,5,7,6,4,11,23,67,84,151
CAMIRI,otras infecciones,ira sin neumonia,2019-01-01,78,70,82,64,382,320,70,78,38,50,25,38,100,143,52,69,50,92,219,299,1096,1223,2319
CAPINOTA,otras infecciones,ira sin neumonia,2019-01-01,23,26,32,29,81,74,10,13,7,10,4,6,10,33,3,14,5,8,41,52,216,265,481
CAQUIAVIRI,otras infecciones,ira sin neumonia,2019-01-01,1,7,8,2,19,17,7,5,1,2,2,2,11,8,4,4,4,7,49,58,106,112,218
CARACOLLO,otras infecciones,ira sin neumonia,2019-01-01,15,10,14,9,65,58,10,10,3,11,5,8,25,45,9,17,16,7,75,59,237,234,471
CARANAVI,otras infecciones,ira sin neumonia,2019-01-01,20,13,29,20,119,89,14,11,9,8,6,13,20,35,10,14,17,15,116,80,360,298,658
CARANGAS,otras infecciones,ira sin neumonia,2019-01-01,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,2,1,3,4,7
CARAPARI,otras infecciones,ira sin neumonia,2019-01-01,13,20,34,14,123,90,70,46,39,31,20,38,80,123,34,58,29,48,64,82,506,550,1056
CARIPUYO,otras infecciones,ira sin neumonia,2019-01-01,1,0,10,7,24,30,3,2,1,3,0,5,6,17,3,3,2,4,29,30,79,101,180
CARMEN RIVERO TORREZ,otras infecciones,ira sin neumonia,2019-01-01,2,4,9,9,30,36,15,7,5,4,4,5,3,7,2,0,1,3,11,13,82,88,170
CATACORA,otras infecciones,ira sin neumonia,2019-01-01,4,3,2,4,8,6,2,1,0,2,0,2,2,6,2,2,2,1,15,17,37,44,81
CHACARILLA,otras infecciones,ira sin neumonia,2019-01-01,1,0,0,1,4,2,0,0,1,0,0,0,0,3,1,0,0,0,9,12,16,18,34
CHALLAPATA,otras infecciones,ira sin neumonia,2019-01-01,22,19,32,18,93,75,5,11,2,3,8,7,22,38,2,7,14,9,79,78,279,265,544
CHAQUI,otras infecciones,ira sin neumonia,2019-01-01,9,8,12,8,47,42,9,3,7,3,6,10,20,23,5,7,7,12,78,96,200,212,412
CHARAGUA,otras infecciones,ira sin neumonia,2019-01-01,79,86,107,90,368,360,44,46,26,24,15,21,41,87,13,16,20,17,111,128,824,875,1699
CHARAÑA,otras infecciones,ira sin neumonia,2019-01-01,0,1,2,1,7,7,2,0,1,0,0,0,5,1,1,3,0,0,24,26,42,39,81
CHAYANTA,otras infecciones,ira sin neumonia,2019-01-01,17,1,6,16,35,33,4,8,2,2,4,6,15,27,4,5,10,12,29,47,126,157,283
CHIMORE,otras infecciones,ira sin neumonia,2019-01-01,45,36,72,63,211,195,37,25,20,23,15,25,48,62,17,13,7,13,120,108,592,563,1155
CHIPAYA,otras infecciones,ira sin neumonia,2019-01-01,0,1,2,2,2,3,3,2,0,0,0,0,4,3,3,0,0,2,2,4,16,17,33
CHOQUE COTA,otras infecciones,ira sin neumonia,2019-01-01,0,0,0,2,3,1,1,0,0,1,0,0,0,0,1,2,1,1,3,6,9,13,22
CHUA COCANI,otras infecciones,ira sin neumonia,2019-01-01,0,2,1,0,2,7,0,1,1,0,0,0,2,2,1,2,1,1,8,6,16,21,37
CHULUMANI (V. DE LA LIBERTAD),otras infecciones,ira sin neumonia,2019-01-01,28,12,25,13,64,54,13,12,5,8,12,12,19,36,6,4,6,7,31,23,209,181,390
CHUMA,otras infecciones,ira sin neumonia,2019-01-01,7,4,5,6,13,15,2,0,0,4,3,1,7,11,3,1,2,3,37,47,79,92,171
CHUQUIHUTA AYLLU JUCUMANI,otras infecciones,ira sin neumonia,2019-01-01,3,3,7,3,17,26,4,4,6,2,3,4,23,26,16,9,7,1,31,21,117,99,216
CKOCHAS,otras infecciones,ira sin neumonia,2019-01-01,8,10,16,7,40,38,6,10,4,8,3,7,9,21,13,8,4,6,49,53,152,168,320
CLIZA,otras infecciones,ira sin neumonia,2019-01-01,12,12,21,24,47,54,4,8,1,3,9,1,8,13,3,7,2,3,30,29,137,154,291
COBIJA,otras infecciones,ira sin neumonia,2019-01-01,73,64,86,90,293,253,59,60,35,17,17,25,58,113,24,34,28,39,58,55,731,750,1481
COCAPATA,otras infecciones,ira sin neumonia,2019-01-01,24,15,36,32,121,146,0,2,2,3,2,10,3,30,0,7,1,3,78,100,267,348,615
COCHABAMBA,otras infecciones,ira sin neumonia,2019-01-01,513,464,732,671,2363,2136,888,778,486,429,313,359,1164,1545,403,598,337,549,958,1324,8157,8853,17010
COIPASA,otras infecciones,ira sin neumonia,2019-01-01,1,0,1,0,5,3,1,1,0,0,2,1,0,2,0,0,0,3,4,1,14,11,25
COLCAPIRHUA,otras infecciones,ira sin neumonia,2019-01-01,33,35,46,51,191,158,37,41,21,19,22,10,31,43,10,19,22,14,53,67,466,457,923
"COLCHA ""K""",otras infecciones,ira sin neumonia,2019-01-01,12,8,27,25,83,82,32,25,15,11,23,26,114,135,74,25,28,20,61,57,469,414,883
