,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
COCHABAMBA,infec. de transmision sexual,sida *,2009-01-01,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3
ORURO,infec. de transmision sexual,sida *,2009-01-01,0,0,0,0,0,0,1,0,1,2,0,0,2,2,4
SANTA CRUZ DE LA SIERRA,infec. de transmision sexual,sida *,2009-01-01,0,0,0,0,1,1,1,0,0,0,0,0,2,1,3
TARIJA,infec. de transmision sexual,sida *,2009-01-01,0,0,0,0,0,0,1,0,2,0,0,0,3,0,3
COCHABAMBA,infec. de transmision sexual,sida *,2009-02-01,0,0,0,1,0,0,0,2,7,0,0,0,7,3,10
GUAYARAMERIN,infec. de transmision sexual,sida *,2009-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
LA PAZ,infec. de transmision sexual,sida *,2009-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ORURO,infec. de transmision sexual,sida *,2009-02-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
TARIJA,infec. de transmision sexual,sida *,2009-02-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
TRINIDAD,infec. de transmision sexual,sida *,2009-02-01,0,0,0,2,0,0,0,1,1,2,0,0,1,5,6
COBIJA,infec. de transmision sexual,sida *,2009-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COCHABAMBA,infec. de transmision sexual,sida *,2009-03-01,0,0,0,0,0,0,0,0,4,1,0,0,4,1,5
EL ALTO,infec. de transmision sexual,sida *,2009-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
LA PAZ,infec. de transmision sexual,sida *,2009-03-01,0,0,0,0,0,0,0,0,4,2,0,0,4,2,6
ORURO,infec. de transmision sexual,sida *,2009-03-01,0,0,0,0,0,0,0,0,3,1,0,0,3,1,4
SACABA,infec. de transmision sexual,sida *,2009-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN IGNACIO,infec. de transmision sexual,sida *,2009-03-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
SANTA CRUZ DE LA SIERRA,infec. de transmision sexual,sida *,2009-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TARIJA,infec. de transmision sexual,sida *,2009-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
TRINIDAD,infec. de transmision sexual,sida *,2009-03-01,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3
COBIJA,infec. de transmision sexual,sida *,2009-04-01,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3
COCHABAMBA,infec. de transmision sexual,sida *,2009-04-01,0,0,0,0,0,0,1,0,2,1,0,0,3,1,4
COLCAPIRHUA,infec. de transmision sexual,sida *,2009-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
