,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
BUENA VISTA,tuberculosis y lepra,rafa (leves y moderadas),2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CARANAVI,tuberculosis y lepra,rafa (leves y moderadas),2013-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
EL ALTO,tuberculosis y lepra,rafa (leves y moderadas),2013-01-01,0,0,0,0,0,0,1,0,1,1,2,1,4,2,6
LA PAZ,tuberculosis y lepra,rafa (leves y moderadas),2013-01-01,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa (leves y moderadas),2013-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
VILLA TUNARI,tuberculosis y lepra,rafa (leves y moderadas),2013-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YACUIBA,tuberculosis y lepra,rafa (leves y moderadas),2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ATOCHA,tuberculosis y lepra,rafa (leves y moderadas),2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,rafa (leves y moderadas),2013-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
COROICO,tuberculosis y lepra,rafa (leves y moderadas),2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
EL ALTO,tuberculosis y lepra,rafa (leves y moderadas),2013-02-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
LA PAZ,tuberculosis y lepra,rafa (leves y moderadas),2013-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
PALOS BLANCOS,tuberculosis y lepra,rafa (leves y moderadas),2013-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN BUENA VENTURA,tuberculosis y lepra,rafa (leves y moderadas),2013-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa (leves y moderadas),2013-02-01,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
TIPUANI,tuberculosis y lepra,rafa (leves y moderadas),2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CARANAVI,tuberculosis y lepra,rafa (leves y moderadas),2013-03-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
EL ALTO,tuberculosis y lepra,rafa (leves y moderadas),2013-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa (leves y moderadas),2013-03-01,0,0,0,0,0,0,1,0,0,1,0,1,1,2,3
SUCRE,tuberculosis y lepra,rafa (leves y moderadas),2013-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
