,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
EL PUENTE(STC),tuberculosis y lepra,lepra multibacilar *,2013-01-01,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
EL TORNO,tuberculosis y lepra,lepra multibacilar *,2013-01-01,0,0,0,0,0,0,0,0,2,1,2,0,4,1,5
VILLA TUNARI,tuberculosis y lepra,lepra multibacilar *,2013-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL TORNO,tuberculosis y lepra,lepra multibacilar *,2013-02-01,0,0,0,0,0,0,0,0,3,1,0,0,3,1,4
RIBERALTA,tuberculosis y lepra,lepra multibacilar *,2013-02-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
EL TORNO,tuberculosis y lepra,lepra multibacilar *,2013-03-01,0,0,0,0,0,0,0,0,1,1,3,0,4,1,5
TARIJA,tuberculosis y lepra,lepra multibacilar *,2013-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
VILLA TUNARI,tuberculosis y lepra,lepra multibacilar *,2013-03-01,0,0,0,1,0,0,2,1,1,0,0,0,3,2,5
COBIJA,tuberculosis y lepra,lepra multibacilar *,2013-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
EL TORNO,tuberculosis y lepra,lepra multibacilar *,2013-04-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
SAN PEDRO,tuberculosis y lepra,lepra multibacilar *,2013-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
YACUIBA,tuberculosis y lepra,lepra multibacilar *,2013-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COCHABAMBA,tuberculosis y lepra,lepra multibacilar *,2013-05-01,0,0,1,0,1,0,0,0,1,1,1,0,4,1,5
EL TORNO,tuberculosis y lepra,lepra multibacilar *,2013-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
EL TORNO,tuberculosis y lepra,lepra multibacilar *,2013-06-01,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
COCHABAMBA,tuberculosis y lepra,lepra multibacilar *,2013-07-01,0,1,1,0,0,0,0,0,2,0,0,0,3,1,4
EL TORNO,tuberculosis y lepra,lepra multibacilar *,2013-07-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
RIBERALTA,tuberculosis y lepra,lepra multibacilar *,2013-07-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SANTA ROSA,tuberculosis y lepra,lepra multibacilar *,2013-07-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
EL TORNO,tuberculosis y lepra,lepra multibacilar *,2013-08-01,0,0,0,0,0,0,0,0,1,1,1,0,2,1,3
GUAYARAMERIN,tuberculosis y lepra,lepra multibacilar *,2013-08-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN PEDRO,tuberculosis y lepra,lepra multibacilar *,2013-08-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,lepra multibacilar *,2013-08-01,0,0,0,0,0,0,0,0,6,6,0,1,6,7,13
COCHABAMBA,tuberculosis y lepra,lepra multibacilar *,2013-09-01,0,0,0,0,2,0,5,0,6,1,0,0,13,1,14
EL TORNO,tuberculosis y lepra,lepra multibacilar *,2013-09-01,0,0,0,0,0,0,0,0,5,2,2,0,7,2,9
PUERTO SUAREZ,tuberculosis y lepra,lepra multibacilar *,2013-09-01,0,0,1,2,0,0,0,0,5,2,1,0,7,4,11
SAN IGNACIO,tuberculosis y lepra,lepra multibacilar *,2013-09-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
VILLA TUNARI,tuberculosis y lepra,lepra multibacilar *,2013-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL TORNO,tuberculosis y lepra,lepra multibacilar *,2013-10-01,0,0,0,0,0,0,0,0,2,0,1,0,3,0,3
SAN JULIAN,tuberculosis y lepra,lepra multibacilar *,2013-10-01,0,0,0,0,0,0,0,2,3,0,0,0,3,2,5
EL TORNO,tuberculosis y lepra,lepra multibacilar *,2013-11-01,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
SAN PEDRO,tuberculosis y lepra,lepra multibacilar *,2013-11-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
SANTA ROSA,tuberculosis y lepra,lepra multibacilar *,2013-11-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
EL TORNO,tuberculosis y lepra,lepra multibacilar *,2013-12-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,lepra multibacilar *,2013-12-01,0,1,0,1,1,0,0,0,0,1,0,0,1,3,4
