,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,
APOLO,mortalidad,muerte rn menor de 7 dias,2012-01-01,0,1,0,0,0,1,1
AUCAPATA,mortalidad,muerte rn menor de 7 dias,2012-01-01,0,0,0,1,0,1,1
AYO AYO,mortalidad,muerte rn menor de 7 dias,2012-01-01,0,0,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),mortalidad,muerte rn menor de 7 dias,2012-01-01,0,0,0,1,0,1,1
CAMIRI,mortalidad,muerte rn menor de 7 dias,2012-01-01,0,0,1,1,1,1,2
CARIPUYO,mortalidad,muerte rn menor de 7 dias,2012-01-01,0,0,1,2,1,2,3
COBIJA,mortalidad,muerte rn menor de 7 dias,2012-01-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2012-01-01,2,6,0,0,2,6,8
COLQUECHACA,mortalidad,muerte rn menor de 7 dias,2012-01-01,0,1,0,0,0,1,1
COLQUENCHA,mortalidad,muerte rn menor de 7 dias,2012-01-01,0,0,0,1,0,1,1
EL ALTO,mortalidad,muerte rn menor de 7 dias,2012-01-01,4,1,2,0,6,1,7
INQUISIVI,mortalidad,muerte rn menor de 7 dias,2012-01-01,0,0,2,0,2,0,2
LA PAZ,mortalidad,muerte rn menor de 7 dias,2012-01-01,10,4,2,1,12,5,17
MONTEAGUDO,mortalidad,muerte rn menor de 7 dias,2012-01-01,1,0,0,0,1,0,1
ORURO,mortalidad,muerte rn menor de 7 dias,2012-01-01,5,1,0,0,5,1,6
POCOATA,mortalidad,muerte rn menor de 7 dias,2012-01-01,1,1,0,0,1,1,2
POTOSI,mortalidad,muerte rn menor de 7 dias,2012-01-01,0,1,0,0,0,1,1
PRESTO,mortalidad,muerte rn menor de 7 dias,2012-01-01,0,0,2,0,2,0,2
PUERTO VILLARROEL,mortalidad,muerte rn menor de 7 dias,2012-01-01,1,0,0,0,1,0,1
QUILLACOLLO,mortalidad,muerte rn menor de 7 dias,2012-01-01,0,0,0,2,0,2,2
RIBERALTA,mortalidad,muerte rn menor de 7 dias,2012-01-01,1,1,0,0,1,1,2
RURRENABAQUE,mortalidad,muerte rn menor de 7 dias,2012-01-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,mortalidad,muerte rn menor de 7 dias,2012-01-01,0,1,0,0,0,1,1
SAN RAFAEL,mortalidad,muerte rn menor de 7 dias,2012-01-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2012-01-01,2,5,1,0,3,5,8
SUCRE,mortalidad,muerte rn menor de 7 dias,2012-01-01,4,5,0,0,4,5,9
TARIJA,mortalidad,muerte rn menor de 7 dias,2012-01-01,1,0,1,0,2,0,2
TRINIDAD,mortalidad,muerte rn menor de 7 dias,2012-01-01,2,0,0,0,2,0,2
TUPIZA,mortalidad,muerte rn menor de 7 dias,2012-01-01,1,0,0,0,1,0,1
UYUNI,mortalidad,muerte rn menor de 7 dias,2012-01-01,0,1,0,0,0,1,1
VILLA MONTES,mortalidad,muerte rn menor de 7 dias,2012-01-01,1,0,0,0,1,0,1
VILLAZON,mortalidad,muerte rn menor de 7 dias,2012-01-01,0,0,1,0,1,0,1
YACUIBA,mortalidad,muerte rn menor de 7 dias,2012-01-01,0,0,1,0,1,0,1
ACHACACHI,mortalidad,muerte rn menor de 7 dias,2012-02-01,2,0,1,0,3,0,3
APOLO,mortalidad,muerte rn menor de 7 dias,2012-02-01,0,1,0,0,0,1,1
AUCAPATA,mortalidad,muerte rn menor de 7 dias,2012-02-01,0,0,1,0,1,0,1
CALAMARCA,mortalidad,muerte rn menor de 7 dias,2012-02-01,0,0,1,0,1,0,1
CARIPUYO,mortalidad,muerte rn menor de 7 dias,2012-02-01,0,1,2,0,2,1,3
CARMEN RIVERO TORREZ,mortalidad,muerte rn menor de 7 dias,2012-02-01,0,0,1,0,1,0,1
COBIJA,mortalidad,muerte rn menor de 7 dias,2012-02-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2012-02-01,8,7,0,0,8,7,15
COLQUENCHA,mortalidad,muerte rn menor de 7 dias,2012-02-01,0,0,1,0,1,0,1
CORO CORO,mortalidad,muerte rn menor de 7 dias,2012-02-01,0,0,0,1,0,1,1
COTOCA,mortalidad,muerte rn menor de 7 dias,2012-02-01,1,0,0,0,1,0,1
EL ALTO,mortalidad,muerte rn menor de 7 dias,2012-02-01,2,3,1,1,3,4,7
EL TORNO,mortalidad,muerte rn menor de 7 dias,2012-02-01,0,1,0,0,0,1,1
EUCALIPTUS,mortalidad,muerte rn menor de 7 dias,2012-02-01,0,0,0,1,0,1,1
GUAYARAMERIN,mortalidad,muerte rn menor de 7 dias,2012-02-01,1,1,0,0,1,1,2
IXIAMAS,mortalidad,muerte rn menor de 7 dias,2012-02-01,0,0,0,1,0,1,1
LA PAZ,mortalidad,muerte rn menor de 7 dias,2012-02-01,14,6,0,0,14,6,20
LLALLAGUA,mortalidad,muerte rn menor de 7 dias,2012-02-01,1,0,0,0,1,0,1
ORURO,mortalidad,muerte rn menor de 7 dias,2012-02-01,4,3,0,0,4,3,7
PAMPA GRANDE,mortalidad,muerte rn menor de 7 dias,2012-02-01,2,0,0,0,2,0,2
POCOATA,mortalidad,muerte rn menor de 7 dias,2012-02-01,0,0,1,0,1,0,1
POTOSI,mortalidad,muerte rn menor de 7 dias,2012-02-01,2,3,0,1,2,4,6
PUCARANI,mortalidad,muerte rn menor de 7 dias,2012-02-01,0,0,1,0,1,0,1
PUERTO VILLARROEL,mortalidad,muerte rn menor de 7 dias,2012-02-01,0,0,1,1,1,1,2
PUNATA,mortalidad,muerte rn menor de 7 dias,2012-02-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad,muerte rn menor de 7 dias,2012-02-01,3,1,0,0,3,1,4
SACABA,mortalidad,muerte rn menor de 7 dias,2012-02-01,0,1,0,0,0,1,1
SACACA,mortalidad,muerte rn menor de 7 dias,2012-02-01,0,0,2,3,2,3,5
SAN BENITO,mortalidad,muerte rn menor de 7 dias,2012-02-01,0,0,1,0,1,0,1
SAN BORJA,mortalidad,muerte rn menor de 7 dias,2012-02-01,0,2,0,0,0,2,2
SAN BUENA VENTURA,mortalidad,muerte rn menor de 7 dias,2012-02-01,0,0,1,1,1,1,2
SAN IGNACIO DE VELASCO,mortalidad,muerte rn menor de 7 dias,2012-02-01,0,1,0,0,0,1,1
SAN LUCAS,mortalidad,muerte rn menor de 7 dias,2012-02-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2012-02-01,3,1,0,0,3,1,4
SORATA,mortalidad,muerte rn menor de 7 dias,2012-02-01,0,1,0,1,0,2,2
SUCRE,mortalidad,muerte rn menor de 7 dias,2012-02-01,2,2,0,0,2,2,4
TAPACARI,mortalidad,muerte rn menor de 7 dias,2012-02-01,0,1,0,0,0,1,1
TARIJA,mortalidad,muerte rn menor de 7 dias,2012-02-01,3,0,0,0,3,0,3
TRINIDAD,mortalidad,muerte rn menor de 7 dias,2012-02-01,0,3,0,0,0,3,3
VILLA TUNARI,mortalidad,muerte rn menor de 7 dias,2012-02-01,0,1,0,2,0,3,3
WARNES,mortalidad,muerte rn menor de 7 dias,2012-02-01,1,0,0,1,1,1,2
YACUIBA,mortalidad,muerte rn menor de 7 dias,2012-02-01,0,2,0,0,0,2,2
ASCENCION DE GUARAYOS,mortalidad,muerte rn menor de 7 dias,2012-03-01,1,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),mortalidad,muerte rn menor de 7 dias,2012-03-01,0,0,1,0,1,0,1
CAMIRI,mortalidad,muerte rn menor de 7 dias,2012-03-01,1,1,0,0,1,1,2
COBIJA,mortalidad,muerte rn menor de 7 dias,2012-03-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2012-03-01,3,4,0,0,3,4,7
"COLCHA ""K""",mortalidad,muerte rn menor de 7 dias,2012-03-01,0,1,0,0,0,1,1
COLQUECHACA,mortalidad,muerte rn menor de 7 dias,2012-03-01,0,0,1,0,1,0,1
CORO CORO,mortalidad,muerte rn menor de 7 dias,2012-03-01,0,0,1,0,1,0,1
CUATRO CAÑADAS,mortalidad,muerte rn menor de 7 dias,2012-03-01,0,0,0,1,0,1,1
EL ALTO,mortalidad,muerte rn menor de 7 dias,2012-03-01,3,2,1,0,4,2,6
LA ASUNTA,mortalidad,muerte rn menor de 7 dias,2012-03-01,0,1,0,0,0,1,1
LA PAZ,mortalidad,muerte rn menor de 7 dias,2012-03-01,10,4,1,2,11,6,17
LLALLAGUA,mortalidad,muerte rn menor de 7 dias,2012-03-01,0,0,0,1,0,1,1
MONTEAGUDO,mortalidad,muerte rn menor de 7 dias,2012-03-01,1,0,0,0,1,0,1
OCURI,mortalidad,muerte rn menor de 7 dias,2012-03-01,0,0,0,1,0,1,1
ORURO,mortalidad,muerte rn menor de 7 dias,2012-03-01,6,4,0,0,6,4,10
POTOSI,mortalidad,muerte rn menor de 7 dias,2012-03-01,3,0,0,0,3,0,3
PUERTO VILLARROEL,mortalidad,muerte rn menor de 7 dias,2012-03-01,0,2,0,0,0,2,2
QUILLACOLLO,mortalidad,muerte rn menor de 7 dias,2012-03-01,0,2,1,0,1,2,3
RIBERALTA,mortalidad,muerte rn menor de 7 dias,2012-03-01,2,1,0,0,2,1,3
SACACA,mortalidad,muerte rn menor de 7 dias,2012-03-01,2,0,0,1,2,1,3
SAN BUENA VENTURA,mortalidad,muerte rn menor de 7 dias,2012-03-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad,muerte rn menor de 7 dias,2012-03-01,1,0,0,0,1,0,1
SAN PEDRO,mortalidad,muerte rn menor de 7 dias,2012-03-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2012-03-01,4,0,0,0,4,0,4
SOPACHUY,mortalidad,muerte rn menor de 7 dias,2012-03-01,0,1,0,0,0,1,1
SUCRE,mortalidad,muerte rn menor de 7 dias,2012-03-01,2,2,0,0,2,2,4
TAPACARI,mortalidad,muerte rn menor de 7 dias,2012-03-01,0,0,1,0,1,0,1
TARIJA,mortalidad,muerte rn menor de 7 dias,2012-03-01,0,3,0,1,0,4,4
TARVITA,mortalidad,muerte rn menor de 7 dias,2012-03-01,0,0,0,1,0,1,1
TIPUANI,mortalidad,muerte rn menor de 7 dias,2012-03-01,1,0,0,0,1,0,1
TRINIDAD,mortalidad,muerte rn menor de 7 dias,2012-03-01,2,0,0,0,2,0,2
VIACHA,mortalidad,muerte rn menor de 7 dias,2012-03-01,0,0,0,1,0,1,1
VILLAZON,mortalidad,muerte rn menor de 7 dias,2012-03-01,0,0,1,0,1,0,1
YACUIBA,mortalidad,muerte rn menor de 7 dias,2012-03-01,2,0,0,0,2,0,2
ACHACACHI,mortalidad,muerte rn menor de 7 dias,2012-04-01,3,0,0,0,3,0,3
ALTO BENI,mortalidad,muerte rn menor de 7 dias,2012-04-01,0,0,1,0,1,0,1
ANCORAIMES,mortalidad,muerte rn menor de 7 dias,2012-04-01,0,0,1,0,1,0,1
AYO AYO,mortalidad,muerte rn menor de 7 dias,2012-04-01,0,0,1,0,1,0,1
BATALLAS,mortalidad,muerte rn menor de 7 dias,2012-04-01,0,1,0,0,0,1,1
CALAMARCA,mortalidad,muerte rn menor de 7 dias,2012-04-01,0,0,0,1,0,1,1
CAMARGO,mortalidad,muerte rn menor de 7 dias,2012-04-01,1,0,0,0,1,0,1
CAMIRI,mortalidad,muerte rn menor de 7 dias,2012-04-01,1,1,0,0,1,1,2
CARIPUYO,mortalidad,muerte rn menor de 7 dias,2012-04-01,0,1,0,0,0,1,1
CHARAGUA,mortalidad,muerte rn menor de 7 dias,2012-04-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2012-04-01,2,5,0,0,2,5,7
"COLCHA ""K""",mortalidad,muerte rn menor de 7 dias,2012-04-01,1,0,0,0,1,0,1
COLQUECHACA,mortalidad,muerte rn menor de 7 dias,2012-04-01,1,0,0,0,1,0,1
EL ALTO,mortalidad,muerte rn menor de 7 dias,2012-04-01,2,1,0,0,2,1,3
HUACARETA,mortalidad,muerte rn menor de 7 dias,2012-04-01,0,0,1,0,1,0,1
JESUS DE MACHACA,mortalidad,muerte rn menor de 7 dias,2012-04-01,0,0,0,1,0,1,1
LA PAZ,mortalidad,muerte rn menor de 7 dias,2012-04-01,2,4,0,0,2,4,6
LLALLAGUA,mortalidad,muerte rn menor de 7 dias,2012-04-01,1,1,0,0,1,1,2
MAPIRI,mortalidad,muerte rn menor de 7 dias,2012-04-01,0,0,1,0,1,0,1
MIZQUE,mortalidad,muerte rn menor de 7 dias,2012-04-01,0,0,1,0,1,0,1
ORURO,mortalidad,muerte rn menor de 7 dias,2012-04-01,1,1,0,0,1,1,2
PADILLA,mortalidad,muerte rn menor de 7 dias,2012-04-01,1,0,0,0,1,0,1
POCOATA,mortalidad,muerte rn menor de 7 dias,2012-04-01,1,1,0,0,1,1,2
POTOSI,mortalidad,muerte rn menor de 7 dias,2012-04-01,3,5,0,0,3,5,8
PUERTO SUAREZ,mortalidad,muerte rn menor de 7 dias,2012-04-01,1,1,0,0,1,1,2
RIBERALTA,mortalidad,muerte rn menor de 7 dias,2012-04-01,2,4,0,0,2,4,6
SAN BORJA,mortalidad,muerte rn menor de 7 dias,2012-04-01,1,0,0,0,1,0,1
SAN BUENA VENTURA,mortalidad,muerte rn menor de 7 dias,2012-04-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad,muerte rn menor de 7 dias,2012-04-01,1,1,0,0,1,1,2
SAN RAMON BENI,mortalidad,muerte rn menor de 7 dias,2012-04-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2012-04-01,11,4,0,0,11,4,15
SUCRE,mortalidad,muerte rn menor de 7 dias,2012-04-01,1,1,0,0,1,1,2
TAPACARI,mortalidad,muerte rn menor de 7 dias,2012-04-01,0,0,0,1,0,1,1
TARIJA,mortalidad,muerte rn menor de 7 dias,2012-04-01,1,0,1,0,2,0,2
TRINIDAD,mortalidad,muerte rn menor de 7 dias,2012-04-01,4,2,0,0,4,2,6
TUPIZA,mortalidad,muerte rn menor de 7 dias,2012-04-01,1,1,0,0,1,1,2
UYUNI,mortalidad,muerte rn menor de 7 dias,2012-04-01,0,0,1,0,1,0,1
VILLA MONTES,mortalidad,muerte rn menor de 7 dias,2012-04-01,1,1,0,0,1,1,2
VILLAZON,mortalidad,muerte rn menor de 7 dias,2012-04-01,2,0,0,1,2,1,3
YACUIBA,mortalidad,muerte rn menor de 7 dias,2012-04-01,1,1,0,0,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),mortalidad,muerte rn menor de 7 dias,2012-05-01,1,0,0,0,1,0,1
CALAMARCA,mortalidad,muerte rn menor de 7 dias,2012-05-01,0,0,1,0,1,0,1
CAQUIAVIRI,mortalidad,muerte rn menor de 7 dias,2012-05-01,0,0,0,1,0,1,1
CARIPUYO,mortalidad,muerte rn menor de 7 dias,2012-05-01,0,0,0,2,0,2,2
CHALLAPATA,mortalidad,muerte rn menor de 7 dias,2012-05-01,0,0,0,1,0,1,1
CHUMA,mortalidad,muerte rn menor de 7 dias,2012-05-01,0,0,1,1,1,1,2
COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2012-05-01,3,5,0,0,3,5,8
COLQUECHACA,mortalidad,muerte rn menor de 7 dias,2012-05-01,0,0,1,1,1,1,2
COROICO,mortalidad,muerte rn menor de 7 dias,2012-05-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,muerte rn menor de 7 dias,2012-05-01,3,5,1,1,4,6,10
HUAYLLAMARCA,mortalidad,muerte rn menor de 7 dias,2012-05-01,0,0,0,1,0,1,1
