,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,
COCHABAMBA,mortalidad,muerte menor de 5 anos por neumonia,2012-01-01,1,0,0,0,1,0,1
LA PAZ,mortalidad,muerte menor de 5 anos por neumonia,2012-01-01,0,1,0,1,0,2,2
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por neumonia,2012-01-01,0,2,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por neumonia,2012-01-01,0,0,0,0,0,0,0
YACUIBA,mortalidad,muerte menor de 5 anos por neumonia,2012-01-01,1,0,0,0,1,0,1
CAMIRI,mortalidad,muerte menor de 5 anos por neumonia,2012-02-01,1,0,0,0,1,0,1
CARANAVI,mortalidad,muerte menor de 5 anos por neumonia,2012-02-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,muerte menor de 5 anos por neumonia,2012-02-01,0,0,1,1,1,1,2
LA PAZ,mortalidad,muerte menor de 5 anos por neumonia,2012-02-01,0,1,0,0,0,1,1
REYES,mortalidad,muerte menor de 5 anos por neumonia,2012-02-01,0,0,1,0,1,0,1
CARACOLLO,mortalidad,muerte menor de 5 anos por neumonia,2012-03-01,0,0,1,0,1,0,1
CARANAVI,mortalidad,muerte menor de 5 anos por neumonia,2012-03-01,0,0,0,1,0,1,1
EL ALTO,mortalidad,muerte menor de 5 anos por neumonia,2012-03-01,0,1,0,0,0,1,1
LA PAZ,mortalidad,muerte menor de 5 anos por neumonia,2012-03-01,2,1,0,0,2,1,3
POTOSI,mortalidad,muerte menor de 5 anos por neumonia,2012-03-01,2,0,0,0,2,0,2
SAN BORJA,mortalidad,muerte menor de 5 anos por neumonia,2012-03-01,1,0,0,0,1,0,1
CARANAVI,mortalidad,muerte menor de 5 anos por neumonia,2012-04-01,0,1,0,0,0,1,1
EL ALTO,mortalidad,muerte menor de 5 anos por neumonia,2012-04-01,0,2,1,1,1,3,4
HUACARETA,mortalidad,muerte menor de 5 anos por neumonia,2012-04-01,0,0,1,0,1,0,1
HUANUNI,mortalidad,muerte menor de 5 anos por neumonia,2012-04-01,0,0,0,1,0,1,1
LA PAZ,mortalidad,muerte menor de 5 anos por neumonia,2012-04-01,0,2,0,0,0,2,2
RIBERALTA,mortalidad,muerte menor de 5 anos por neumonia,2012-04-01,0,0,0,1,0,1,1
SACABA,mortalidad,muerte menor de 5 anos por neumonia,2012-04-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por neumonia,2012-04-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad,muerte menor de 5 anos por neumonia,2012-05-01,0,1,0,0,0,1,1
EL ALTO,mortalidad,muerte menor de 5 anos por neumonia,2012-05-01,0,0,0,1,0,1,1
LA PAZ,mortalidad,muerte menor de 5 anos por neumonia,2012-05-01,2,4,0,0,2,4,6
PALOS BLANCOS,mortalidad,muerte menor de 5 anos por neumonia,2012-05-01,0,0,0,1,0,1,1
PUCARANI,mortalidad,muerte menor de 5 anos por neumonia,2012-05-01,0,0,0,1,0,1,1
RURRENABAQUE,mortalidad,muerte menor de 5 anos por neumonia,2012-05-01,1,0,0,0,1,0,1
SACABA,mortalidad,muerte menor de 5 anos por neumonia,2012-05-01,0,0,3,0,3,0,3
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por neumonia,2012-05-01,5,1,0,0,5,1,6
COLOMI,mortalidad,muerte menor de 5 anos por neumonia,2012-06-01,0,0,0,1,0,1,1
COLQUENCHA,mortalidad,muerte menor de 5 anos por neumonia,2012-06-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,muerte menor de 5 anos por neumonia,2012-06-01,0,0,0,1,0,1,1
LA PAZ,mortalidad,muerte menor de 5 anos por neumonia,2012-06-01,1,0,0,1,1,1,2
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por neumonia,2012-06-01,0,1,0,0,0,1,1
UYUNI,mortalidad,muerte menor de 5 anos por neumonia,2012-06-01,0,0,1,0,1,0,1
COBIJA,mortalidad,muerte menor de 5 anos por neumonia,2012-07-01,0,1,0,0,0,1,1
EL ALTO,mortalidad,muerte menor de 5 anos por neumonia,2012-07-01,1,3,0,2,1,5,6
LA PAZ,mortalidad,muerte menor de 5 anos por neumonia,2012-07-01,2,3,0,0,2,3,5
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por neumonia,2012-07-01,1,0,0,0,1,0,1
YACUIBA,mortalidad,muerte menor de 5 anos por neumonia,2012-07-01,1,0,0,0,1,0,1
COBIJA,mortalidad,muerte menor de 5 anos por neumonia,2012-08-01,2,0,0,0,2,0,2
EL ALTO,mortalidad,muerte menor de 5 anos por neumonia,2012-08-01,0,0,1,0,1,0,1
LA PAZ,mortalidad,muerte menor de 5 anos por neumonia,2012-08-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por neumonia,2012-08-01,1,0,0,0,1,0,1
VILLAZON,mortalidad,muerte menor de 5 anos por neumonia,2012-08-01,0,0,0,1,0,1,1
YACUIBA,mortalidad,muerte menor de 5 anos por neumonia,2012-08-01,1,0,0,0,1,0,1
CARAPARI,mortalidad,muerte menor de 5 anos por neumonia,2012-09-01,0,1,0,0,0,1,1
EL ALTO,mortalidad,muerte menor de 5 anos por neumonia,2012-09-01,0,0,0,1,0,1,1
LA PAZ,mortalidad,muerte menor de 5 anos por neumonia,2012-09-01,0,1,1,0,1,1,2
RIBERALTA,mortalidad,muerte menor de 5 anos por neumonia,2012-09-01,1,2,0,0,1,2,3
ROBORE,mortalidad,muerte menor de 5 anos por neumonia,2012-09-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por neumonia,2012-09-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por neumonia,2012-09-01,1,0,0,0,1,0,1
TRINIDAD,mortalidad,muerte menor de 5 anos por neumonia,2012-09-01,1,0,0,0,1,0,1
EL ALTO,mortalidad,muerte menor de 5 anos por neumonia,2012-10-01,2,0,1,0,3,0,3
LA PAZ,mortalidad,muerte menor de 5 anos por neumonia,2012-10-01,0,1,0,0,0,1,1
RIBERALTA,mortalidad,muerte menor de 5 anos por neumonia,2012-10-01,1,0,0,0,1,0,1
SAN LORENZO(PND),mortalidad,muerte menor de 5 anos por neumonia,2012-10-01,0,0,1,0,1,0,1
UYUNI,mortalidad,muerte menor de 5 anos por neumonia,2012-10-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,muerte menor de 5 anos por neumonia,2012-11-01,1,0,0,0,1,0,1
LA PAZ,mortalidad,muerte menor de 5 anos por neumonia,2012-11-01,4,1,0,0,4,1,5
PAILON,mortalidad,muerte menor de 5 anos por neumonia,2012-11-01,1,0,0,0,1,0,1
PALOS BLANCOS,mortalidad,muerte menor de 5 anos por neumonia,2012-11-01,0,0,0,1,0,1,1
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por neumonia,2012-11-01,0,0,1,0,1,0,1
ATOCHA,mortalidad,muerte menor de 5 anos por neumonia,2012-12-01,0,0,1,0,1,0,1
COBIJA,mortalidad,muerte menor de 5 anos por neumonia,2012-12-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad,muerte menor de 5 anos por neumonia,2012-12-01,1,0,0,0,1,0,1
EL ALTO,mortalidad,muerte menor de 5 anos por neumonia,2012-12-01,1,0,0,0,1,0,1
PUERTO SUAREZ,mortalidad,muerte menor de 5 anos por neumonia,2012-12-01,0,1,0,0,0,1,1
RIBERALTA,mortalidad,muerte menor de 5 anos por neumonia,2012-12-01,2,1,0,0,2,1,3
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por neumonia,2012-12-01,1,0,0,0,1,0,1
