,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,
COBIJA,mortalidad,muerte  menor de 5 anos por diarrea,2012-01-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad,muerte  menor de 5 anos por diarrea,2012-01-01,0,1,0,0,0,1,1
EL ALTO,mortalidad,muerte  menor de 5 anos por diarrea,2012-01-01,0,2,0,5,0,7,7
GUTIERREZ,mortalidad,muerte  menor de 5 anos por diarrea,2012-01-01,0,0,0,1,0,1,1
LA PAZ,mortalidad,muerte  menor de 5 anos por diarrea,2012-01-01,2,1,0,0,2,1,3
RIBERALTA,mortalidad,muerte  menor de 5 anos por diarrea,2012-01-01,1,0,0,0,1,0,1
SAN IGNACIO,mortalidad,muerte  menor de 5 anos por diarrea,2012-01-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad,muerte  menor de 5 anos por diarrea,2012-01-01,0,1,1,0,1,1,2
SANTA CRUZ DE LA SIERRA,mortalidad,muerte  menor de 5 anos por diarrea,2012-01-01,0,0,0,0,0,0,0
COCHABAMBA,mortalidad,muerte  menor de 5 anos por diarrea,2012-02-01,2,0,0,0,2,0,2
LA PAZ,mortalidad,muerte  menor de 5 anos por diarrea,2012-02-01,0,0,0,1,0,1,1
PALOS BLANCOS,mortalidad,muerte  menor de 5 anos por diarrea,2012-02-01,0,0,0,1,0,1,1
PUERTO PEREZ,mortalidad,muerte  menor de 5 anos por diarrea,2012-02-01,0,0,1,0,1,0,1
PUNATA,mortalidad,muerte  menor de 5 anos por diarrea,2012-02-01,0,1,0,0,0,1,1
SAN CARLOS,mortalidad,muerte  menor de 5 anos por diarrea,2012-02-01,0,0,0,1,0,1,1
SAN IGNACIO DE VELASCO,mortalidad,muerte  menor de 5 anos por diarrea,2012-02-01,1,0,0,0,1,0,1
TRINIDAD,mortalidad,muerte  menor de 5 anos por diarrea,2012-02-01,1,0,0,0,1,0,1
COLQUENCHA,mortalidad,muerte  menor de 5 anos por diarrea,2012-03-01,0,0,1,0,1,0,1
GUAYARAMERIN,mortalidad,muerte  menor de 5 anos por diarrea,2012-03-01,0,1,0,0,0,1,1
LA PAZ,mortalidad,muerte  menor de 5 anos por diarrea,2012-03-01,0,1,0,0,0,1,1
POTOSI,mortalidad,muerte  menor de 5 anos por diarrea,2012-03-01,0,0,1,0,1,0,1
PUCARANI,mortalidad,muerte  menor de 5 anos por diarrea,2012-03-01,0,0,0,1,0,1,1
PUERTO VILLARROEL,mortalidad,muerte  menor de 5 anos por diarrea,2012-03-01,0,0,0,1,0,1,1
SAN IGNACIO DE VELASCO,mortalidad,muerte  menor de 5 anos por diarrea,2012-03-01,0,1,0,0,0,1,1
TOMINA,mortalidad,muerte  menor de 5 anos por diarrea,2012-03-01,0,0,0,1,0,1,1
CARANAVI,mortalidad,muerte  menor de 5 anos por diarrea,2012-04-01,0,0,1,0,1,0,1
COBIJA,mortalidad,muerte  menor de 5 anos por diarrea,2012-04-01,0,1,0,0,0,1,1
CONCEPCION,mortalidad,muerte  menor de 5 anos por diarrea,2012-04-01,0,0,2,0,2,0,2
EL ALTO,mortalidad,muerte  menor de 5 anos por diarrea,2012-04-01,0,0,1,0,1,0,1
MOROCHATA,mortalidad,muerte  menor de 5 anos por diarrea,2012-04-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad,muerte  menor de 5 anos por diarrea,2012-04-01,1,0,0,0,1,0,1
TINGUIPAYA,mortalidad,muerte  menor de 5 anos por diarrea,2012-04-01,0,0,0,1,0,1,1
UYUNI,mortalidad,muerte  menor de 5 anos por diarrea,2012-04-01,1,0,0,0,1,0,1
YACUIBA,mortalidad,muerte  menor de 5 anos por diarrea,2012-04-01,0,1,0,0,0,1,1
CARANAVI,mortalidad,muerte  menor de 5 anos por diarrea,2012-05-01,1,0,0,0,1,0,1
CARIPUYO,mortalidad,muerte  menor de 5 anos por diarrea,2012-05-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,muerte  menor de 5 anos por diarrea,2012-05-01,2,0,0,0,2,0,2
LA PAZ,mortalidad,muerte  menor de 5 anos por diarrea,2012-05-01,0,1,0,1,0,2,2
PUERTO SUAREZ,mortalidad,muerte  menor de 5 anos por diarrea,2012-05-01,1,0,0,0,1,0,1
RIBERALTA,mortalidad,muerte  menor de 5 anos por diarrea,2012-05-01,1,0,0,0,1,0,1
SACABA,mortalidad,muerte  menor de 5 anos por diarrea,2012-05-01,0,1,0,1,0,2,2
SAN IGNACIO DE VELASCO,mortalidad,muerte  menor de 5 anos por diarrea,2012-05-01,1,0,0,0,1,0,1
SAN LUCAS,mortalidad,muerte  menor de 5 anos por diarrea,2012-05-01,0,0,0,1,0,1,1
SANTA ROSA,mortalidad,muerte  menor de 5 anos por diarrea,2012-05-01,1,0,0,0,1,0,1
TIPUANI,mortalidad,muerte  menor de 5 anos por diarrea,2012-05-01,0,0,1,0,1,0,1
VILLA TUNARI,mortalidad,muerte  menor de 5 anos por diarrea,2012-05-01,0,1,0,0,0,1,1
BATALLAS,mortalidad,muerte  menor de 5 anos por diarrea,2012-06-01,0,0,0,1,0,1,1
CARANAVI,mortalidad,muerte  menor de 5 anos por diarrea,2012-06-01,1,0,0,0,1,0,1
LA PAZ,mortalidad,muerte  menor de 5 anos por diarrea,2012-06-01,0,0,2,0,2,0,2
OCURI,mortalidad,muerte  menor de 5 anos por diarrea,2012-06-01,0,0,0,1,0,1,1
POTOSI,mortalidad,muerte  menor de 5 anos por diarrea,2012-06-01,2,2,0,0,2,2,4
RURRENABAQUE,mortalidad,muerte  menor de 5 anos por diarrea,2012-06-01,1,0,0,0,1,0,1
SACABA,mortalidad,muerte  menor de 5 anos por diarrea,2012-06-01,0,0,1,0,1,0,1
SAN JOSE DE CHIQUITOS,mortalidad,muerte  menor de 5 anos por diarrea,2012-06-01,1,0,0,1,1,1,2
SANTA CRUZ DE LA SIERRA,mortalidad,muerte  menor de 5 anos por diarrea,2012-06-01,1,0,0,0,1,0,1
TARABUCO,mortalidad,muerte  menor de 5 anos por diarrea,2012-06-01,1,0,0,0,1,0,1
VILA VILA,mortalidad,muerte  menor de 5 anos por diarrea,2012-06-01,1,0,0,1,1,1,2
YACUIBA,mortalidad,muerte  menor de 5 anos por diarrea,2012-06-01,0,1,1,0,1,1,2
YAPACANI,mortalidad,muerte  menor de 5 anos por diarrea,2012-06-01,0,1,0,0,0,1,1
CARANAVI,mortalidad,muerte  menor de 5 anos por diarrea,2012-07-01,0,1,0,0,0,1,1
EL ALTO,mortalidad,muerte  menor de 5 anos por diarrea,2012-07-01,2,0,1,1,3,1,4
LA PAZ,mortalidad,muerte  menor de 5 anos por diarrea,2012-07-01,0,1,0,0,0,1,1
LLALLAGUA,mortalidad,muerte  menor de 5 anos por diarrea,2012-07-01,0,0,1,0,1,0,1
TRINIDAD,mortalidad,muerte  menor de 5 anos por diarrea,2012-07-01,1,0,0,0,1,0,1
TUPIZA,mortalidad,muerte  menor de 5 anos por diarrea,2012-07-01,1,0,0,0,1,0,1
VIACHA,mortalidad,muerte  menor de 5 anos por diarrea,2012-07-01,0,0,1,0,1,0,1
VILLA TUNARI,mortalidad,muerte  menor de 5 anos por diarrea,2012-07-01,1,0,0,0,1,0,1
ACHACACHI,mortalidad,muerte  menor de 5 anos por diarrea,2012-08-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,muerte  menor de 5 anos por diarrea,2012-08-01,0,0,1,0,1,0,1
PALOS BLANCOS,mortalidad,muerte  menor de 5 anos por diarrea,2012-08-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad,muerte  menor de 5 anos por diarrea,2012-08-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad,muerte  menor de 5 anos por diarrea,2012-08-01,0,0,1,0,1,0,1
SUCRE,mortalidad,muerte  menor de 5 anos por diarrea,2012-08-01,1,0,0,0,1,0,1
UNCIA,mortalidad,muerte  menor de 5 anos por diarrea,2012-08-01,0,0,1,0,1,0,1
AIQUILE,mortalidad,muerte  menor de 5 anos por diarrea,2012-09-01,0,0,1,0,1,0,1
BETANZOS,mortalidad,muerte  menor de 5 anos por diarrea,2012-09-01,0,1,0,0,0,1,1
EL ALTO,mortalidad,muerte  menor de 5 anos por diarrea,2012-09-01,0,1,0,1,0,2,2
HUANUNI,mortalidad,muerte  menor de 5 anos por diarrea,2012-09-01,0,0,0,1,0,1,1
PALOS BLANCOS,mortalidad,muerte  menor de 5 anos por diarrea,2012-09-01,0,0,0,1,0,1,1
PELECHUCO,mortalidad,muerte  menor de 5 anos por diarrea,2012-09-01,0,0,1,0,1,0,1
POTOSI,mortalidad,muerte  menor de 5 anos por diarrea,2012-09-01,1,0,0,0,1,0,1
PUERTO RICO,mortalidad,muerte  menor de 5 anos por diarrea,2012-09-01,0,1,0,0,0,1,1
PUERTO SUAREZ,mortalidad,muerte  menor de 5 anos por diarrea,2012-09-01,1,0,0,0,1,0,1
RIBERALTA,mortalidad,muerte  menor de 5 anos por diarrea,2012-09-01,0,2,0,0,0,2,2
SAN IGNACIO DE VELASCO,mortalidad,muerte  menor de 5 anos por diarrea,2012-09-01,0,0,1,1,1,1,2
CARANAVI,mortalidad,muerte  menor de 5 anos por diarrea,2012-10-01,0,0,0,1,0,1,1
EL ALTO,mortalidad,muerte  menor de 5 anos por diarrea,2012-10-01,0,2,2,0,2,2,4
LA GUARDIA,mortalidad,muerte  menor de 5 anos por diarrea,2012-10-01,0,0,1,0,1,0,1
LAGUNILLAS,mortalidad,muerte  menor de 5 anos por diarrea,2012-10-01,1,0,0,0,1,0,1
POCOATA,mortalidad,muerte  menor de 5 anos por diarrea,2012-10-01,0,0,1,0,1,0,1
SIPE SIPE,mortalidad,muerte  menor de 5 anos por diarrea,2012-10-01,0,0,1,0,1,0,1
CARANAVI,mortalidad,muerte  menor de 5 anos por diarrea,2012-11-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad,muerte  menor de 5 anos por diarrea,2012-11-01,0,1,0,0,0,1,1
POCOATA,mortalidad,muerte  menor de 5 anos por diarrea,2012-11-01,0,0,0,1,0,1,1
PUERTO VILLARROEL,mortalidad,muerte  menor de 5 anos por diarrea,2012-11-01,0,0,1,0,1,0,1
PUNATA,mortalidad,muerte  menor de 5 anos por diarrea,2012-11-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad,muerte  menor de 5 anos por diarrea,2012-11-01,0,0,1,0,1,0,1
SUCRE,mortalidad,muerte  menor de 5 anos por diarrea,2012-11-01,1,1,0,0,1,1,2
TUPIZA,mortalidad,muerte  menor de 5 anos por diarrea,2012-11-01,1,0,0,0,1,0,1
TURCO,mortalidad,muerte  menor de 5 anos por diarrea,2012-11-01,0,0,0,1,0,1,1
VILLA TUNARI,mortalidad,muerte  menor de 5 anos por diarrea,2012-11-01,0,1,0,0,0,1,1
COCHABAMBA,mortalidad,muerte  menor de 5 anos por diarrea,2012-12-01,0,1,0,0,0,1,1
EL ALTO,mortalidad,muerte  menor de 5 anos por diarrea,2012-12-01,0,0,1,0,1,0,1
LA PAZ,mortalidad,muerte  menor de 5 anos por diarrea,2012-12-01,0,1,0,0,0,1,1
SACABA,mortalidad,muerte  menor de 5 anos por diarrea,2012-12-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte  menor de 5 anos por diarrea,2012-12-01,0,1,0,0,0,1,1
TARACO,mortalidad,muerte  menor de 5 anos por diarrea,2012-12-01,0,0,1,0,1,0,1
TINGUIPAYA,mortalidad,muerte  menor de 5 anos por diarrea,2012-12-01,0,0,1,0,1,0,1
TIPUANI,mortalidad,muerte  menor de 5 anos por diarrea,2012-12-01,0,0,1,0,1,0,1
