municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
BERMEJO,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,2,0.0,1,0.0,4,0.0,0,0.0,7,,
CAMIRI,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,0,0.0,2,,0,0.0,0,0.0,2,,
CAPINOTA,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
COBIJA,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,2,,
COCHABAMBA,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,28,0.0,28,0.0,7,0.0,0,0.0,63,,
COLPA BELGICA,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
CORIPATA,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
COTOCA,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
EL ALTO,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,8,0.0,9,0.0,0,0.0,0,0.0,17,,
EL TORNO,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
FERNANDEZ ALONSO,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
GUAYARAMERIN,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,0,0.0,3,0.0,0,0.0,1,0.0,4,,
HUARACAJE,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
LA PAZ,inmunoprevenibles,hepatitis,2006-01-01,3,0.0,26,0.0,25,0.0,9,0.0,0,0.0,63,,
LAS CARRERAS,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
MAPIRI,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
MONTERO,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,3,0.0,4,0.0,0,0.0,1,0.0,8,,
ORURO,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,3,0.0,4,0.0,1,0.0,0,0.0,8,,
PALCA,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,2,0.0,1,0.0,2,0.0,0,0.0,5,,
POTOSI,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
PUERTO SUAREZ,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
QUILLACOLLO,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,1,0.0,3,0.0,1,0.0,0,0.0,5,,
RIBERALTA,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
RURRENABAQUE,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,2,,
SACABA,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
SAN CARLOS,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
SAN IGNACIO DE VELASCO,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,2,,
SAN JOSE DE CHIQUITOS,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis,2006-01-01,2,0.0,14,0.0,11,0.0,6,0.0,0,0.0,33,,
SICA SICA (VILLA AROMA),inmunoprevenibles,hepatitis,2006-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
SORATA,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,2,,
SUCRE,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,2,0.0,1,0.0,6,0.0,0,0.0,9,,
TARIJA,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,2,0.0,2,0.0,6,0.0,1,0.0,11,,
TIRAQUE (CBBA),inmunoprevenibles,hepatitis,2006-01-01,0,0.0,1,0.0,1,0.0,1,0.0,0,0.0,3,,
TRINIDAD,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,10,0.0,6,0.0,6,0.0,0,0.0,22,,
TUPIZA,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,2,,
UMALA,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
VIACHA,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,0,0.0,2,,0,0.0,0,0.0,2,,
VILLA TUNARI,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,2,,
VILLAZON,inmunoprevenibles,hepatitis,2006-01-01,0,0.0,2,,0,0.0,0,0.0,0,0.0,2,,
APOLO,inmunoprevenibles,hepatitis,2006-02-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
BERMEJO,inmunoprevenibles,hepatitis,2006-02-01,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,2,,
CALAMARCA,inmunoprevenibles,hepatitis,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
CAMARGO,inmunoprevenibles,hepatitis,2006-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
CAMIRI,inmunoprevenibles,hepatitis,2006-02-01,0,0.0,0,0.0,2,,0,0.0,0,0.0,2,,
COBIJA,inmunoprevenibles,hepatitis,2006-02-01,0,0.0,4,0.0,2,0.0,0,0.0,0,0.0,6,,
COCHABAMBA,inmunoprevenibles,hepatitis,2006-02-01,0,0.0,31,0.0,17,0.0,10,0.0,2,0.0,60,,
COLCAPIRHUA,inmunoprevenibles,hepatitis,2006-02-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
COPACABANA,inmunoprevenibles,hepatitis,2006-02-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
EL ALTO,inmunoprevenibles,hepatitis,2006-02-01,1,0.0,7,0.0,10,0.0,4,0.0,0,0.0,22,,
EUCALIPTUS,inmunoprevenibles,hepatitis,2006-02-01,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,2,,
GUAYARAMERIN,inmunoprevenibles,hepatitis,2006-02-01,0,0.0,0,0.0,2,,0,0.0,0,0.0,2,,
IXIAMAS,inmunoprevenibles,hepatitis,2006-02-01,1,,0,0.0,0,0.0,0,0.0,0,0.0,1,,
LA PAZ,inmunoprevenibles,hepatitis,2006-02-01,2,0.0,23,0.0,28,0.0,17,0.0,3,0.0,73,,
MONTEAGUDO,inmunoprevenibles,hepatitis,2006-02-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
MONTERO,inmunoprevenibles,hepatitis,2006-02-01,0,0.0,6,0.0,3,0.0,0,0.0,0,0.0,9,,
ORURO,inmunoprevenibles,hepatitis,2006-02-01,0,0.0,3,0.0,3,0.0,2,0.0,0,0.0,8,,
PUCARA,inmunoprevenibles,hepatitis,2006-02-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
QUILLACOLLO,inmunoprevenibles,hepatitis,2006-02-01,0,0.0,0,0.0,2,0.0,1,0.0,0,0.0,3,,
SAN BORJA,inmunoprevenibles,hepatitis,2006-02-01,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,2,,
SAN IGNACIO DE VELASCO,inmunoprevenibles,hepatitis,2006-02-01,1,0.0,2,0.0,1,0.0,3,0.0,0,0.0,7,,
SAN JUAN DE YAPACANI,inmunoprevenibles,hepatitis,2006-02-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
SANTA ANA,inmunoprevenibles,hepatitis,2006-02-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis,2006-02-01,3,0.0,11,0.0,6,0.0,4,0.0,0,0.0,24,,
SUCRE,inmunoprevenibles,hepatitis,2006-02-01,0,0.0,5,0.0,2,0.0,9,0.0,1,0.0,17,,
TARABUCO,inmunoprevenibles,hepatitis,2006-02-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
TARIJA,inmunoprevenibles,hepatitis,2006-02-01,0,0.0,6,0.0,5,0.0,1,0.0,0,0.0,12,,
TRINIDAD,inmunoprevenibles,hepatitis,2006-02-01,0,0.0,10,0.0,12,0.0,7,0.0,0,0.0,29,,
VIACHA,inmunoprevenibles,hepatitis,2006-02-01,0,0.0,3,,0,0.0,0,0.0,0,0.0,3,,
VILLA TUNARI,inmunoprevenibles,hepatitis,2006-02-01,0,0.0,0,0.0,2,0.0,0,0.0,1,0.0,3,,
VILLAZON,inmunoprevenibles,hepatitis,2006-02-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
WARNES,inmunoprevenibles,hepatitis,2006-02-01,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,2,,
YACUIBA,inmunoprevenibles,hepatitis,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
BERMEJO,inmunoprevenibles,hepatitis,2006-03-01,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,2,,
CALAMARCA,inmunoprevenibles,hepatitis,2006-03-01,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,2,,
CAMIRI,inmunoprevenibles,hepatitis,2006-03-01,0,0.0,0,0.0,3,,0,0.0,0,0.0,3,,
CARANAVI,inmunoprevenibles,hepatitis,2006-03-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
COBIJA,inmunoprevenibles,hepatitis,2006-03-01,0,0.0,0,0.0,5,0.0,2,0.0,0,0.0,7,,
COCHABAMBA,inmunoprevenibles,hepatitis,2006-03-01,1,0.0,20,0.0,13,0.0,16,0.0,2,0.0,52,,
COLCAPIRHUA,inmunoprevenibles,hepatitis,2006-03-01,0,0.0,2,,0,0.0,0,0.0,0,0.0,2,,
COTOCA,inmunoprevenibles,hepatitis,2006-03-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
EL ALTO,inmunoprevenibles,hepatitis,2006-03-01,0,0.0,11,0.0,10,0.0,1,0.0,1,0.0,23,,
GUAYARAMERIN,inmunoprevenibles,hepatitis,2006-03-01,0,0.0,2,,0,0.0,0,0.0,0,0.0,2,,
LA PAZ,inmunoprevenibles,hepatitis,2006-03-01,2,0.0,16,0.0,54,0.0,16,0.0,2,0.0,90,,
LLALLAGUA,inmunoprevenibles,hepatitis,2006-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
MONTERO,inmunoprevenibles,hepatitis,2006-03-01,0,0.0,6,0.0,9,0.0,2,0.0,0,0.0,17,,
NUEVO MANOA (NUEVA ESPERANZA),inmunoprevenibles,hepatitis,2006-03-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
ORURO,inmunoprevenibles,hepatitis,2006-03-01,0,0.0,2,0.0,3,0.0,2,0.0,0,0.0,7,,
PUERTO RICO,inmunoprevenibles,hepatitis,2006-03-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
PUERTO SUAREZ,inmunoprevenibles,hepatitis,2006-03-01,0,0.0,1,0.0,5,0.0,3,0.0,0,0.0,9,,
PUNATA,inmunoprevenibles,hepatitis,2006-03-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
QUILLACOLLO,inmunoprevenibles,hepatitis,2006-03-01,0,0.0,3,0.0,0,0.0,5,0.0,0,0.0,8,,
REYES,inmunoprevenibles,hepatitis,2006-03-01,0,0.0,1,0.0,1,0.0,0,0.0,1,0.0,3,,
RIBERALTA,inmunoprevenibles,hepatitis,2006-03-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
RURRENABAQUE,inmunoprevenibles,hepatitis,2006-03-01,0,0.0,1,0.0,2,0.0,0,0.0,0,0.0,3,,
SAN BUENA VENTURA,inmunoprevenibles,hepatitis,2006-03-01,1,,0,0.0,0,0.0,0,0.0,0,0.0,1,,
SAN CARLOS,inmunoprevenibles,hepatitis,2006-03-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
SAN IGNACIO,inmunoprevenibles,hepatitis,2006-03-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
SAN IGNACIO DE VELASCO,inmunoprevenibles,hepatitis,2006-03-01,0,0.0,4,0.0,1,0.0,2,0.0,0,0.0,7,,
SAN LORENZO(TJA),inmunoprevenibles,hepatitis,2006-03-01,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,2,,
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis,2006-03-01,0,0.0,20,0.0,19,0.0,7,0.0,0,0.0,46,,
SIPE SIPE,inmunoprevenibles,hepatitis,2006-03-01,0,0.0,2,,0,0.0,0,0.0,0,0.0,2,,
SUCRE,inmunoprevenibles,hepatitis,2006-03-01,0,0.0,14,0.0,6,0.0,5,0.0,0,0.0,25,,
TARIJA,inmunoprevenibles,hepatitis,2006-03-01,1,0.0,5,0.0,9,0.0,6,0.0,1,0.0,22,,
TEOPONTE,inmunoprevenibles,hepatitis,2006-03-01,0,0.0,0,0.0,2,,0,0.0,0,0.0,2,,
TRINIDAD,inmunoprevenibles,hepatitis,2006-03-01,0,0.0,4,0.0,4,0.0,3,0.0,0,0.0,11,,
TUPIZA,inmunoprevenibles,hepatitis,2006-03-01,0,0.0,2,0.0,3,0.0,0,0.0,0,0.0,5,,
VILLA TUNARI,inmunoprevenibles,hepatitis,2006-03-01,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,2,,
VILLAZON,inmunoprevenibles,hepatitis,2006-03-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
YACUIBA,inmunoprevenibles,hepatitis,2006-03-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
YOTALA,inmunoprevenibles,hepatitis,2006-03-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
APOLO,inmunoprevenibles,hepatitis,2006-04-01,0,0.0,2,,0,0.0,0,0.0,0,0.0,2,,
BERMEJO,inmunoprevenibles,hepatitis,2006-04-01,0,0.0,4,,0,0.0,0,0.0,0,0.0,4,,
CALAMARCA,inmunoprevenibles,hepatitis,2006-04-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
CAMIRI,inmunoprevenibles,hepatitis,2006-04-01,0,0.0,2,0.0,4,0.0,0,0.0,0,0.0,6,,
CHARAGUA,inmunoprevenibles,hepatitis,2006-04-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
COBIJA,inmunoprevenibles,hepatitis,2006-04-01,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,4,,
COCHABAMBA,inmunoprevenibles,hepatitis,2006-04-01,0,0.0,15,0.0,9,0.0,5,0.0,0,0.0,29,,
EL ALTO,inmunoprevenibles,hepatitis,2006-04-01,0,0.0,8,0.0,7,0.0,5,0.0,0,0.0,20,,
EUCALIPTUS,inmunoprevenibles,hepatitis,2006-04-01,0,0.0,3,0.0,0,0.0,1,0.0,0,0.0,4,,
GUAYARAMERIN,inmunoprevenibles,hepatitis,2006-04-01,0,0.0,2,0.0,2,0.0,1,0.0,0,0.0,5,,
LA PAZ,inmunoprevenibles,hepatitis,2006-04-01,0,0.0,19,0.0,26,0.0,10,0.0,0,0.0,55,,
LLALLAGUA,inmunoprevenibles,hepatitis,2006-04-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
MONTEAGUDO,inmunoprevenibles,hepatitis,2006-04-01,0,0.0,1,0.0,1,0.0,1,0.0,0,0.0,3,,
MONTERO,inmunoprevenibles,hepatitis,2006-04-01,0,0.0,8,0.0,3,0.0,0,0.0,0,0.0,11,,
ORURO,inmunoprevenibles,hepatitis,2006-04-01,0,0.0,10,0.0,3,0.0,2,0.0,0,0.0,15,,
PALCA,inmunoprevenibles,hepatitis,2006-04-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
PAPEL PAMPA,inmunoprevenibles,hepatitis,2006-04-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
PUERTO RICO,inmunoprevenibles,hepatitis,2006-04-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
PUERTO SUAREZ,inmunoprevenibles,hepatitis,2006-04-01,0,0.0,3,0.0,4,0.0,1,0.0,0,0.0,8,,
QUILLACOLLO,inmunoprevenibles,hepatitis,2006-04-01,0,0.0,3,,0,0.0,0,0.0,0,0.0,3,,
REYES,inmunoprevenibles,hepatitis,2006-04-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
RIBERALTA,inmunoprevenibles,hepatitis,2006-04-01,1,0.0,2,0.0,0,0.0,0,0.0,0,0.0,3,,
SACABA,inmunoprevenibles,hepatitis,2006-04-01,0,0.0,2,,0,0.0,0,0.0,0,0.0,2,,
SAN IGNACIO DE VELASCO,inmunoprevenibles,hepatitis,2006-04-01,0,0.0,2,0.0,3,0.0,1,0.0,0,0.0,6,,
SAN JOSE DE CHIQUITOS,inmunoprevenibles,hepatitis,2006-04-01,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,2,,
SAN LORENZO(TJA),inmunoprevenibles,hepatitis,2006-04-01,0,0.0,1,0.0,2,0.0,0,0.0,0,0.0,3,,
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis,2006-04-01,0,0.0,25,0.0,17,0.0,6,0.0,0,0.0,48,,
SIPE SIPE,inmunoprevenibles,hepatitis,2006-04-01,0,0.0,1,0.0,2,0.0,0,0.0,0,0.0,3,,
SUCRE,inmunoprevenibles,hepatitis,2006-04-01,1,0.0,8,0.0,3,0.0,4,0.0,0,0.0,16,,
TARIJA,inmunoprevenibles,hepatitis,2006-04-01,0,0.0,8,0.0,5,0.0,0,0.0,0,0.0,13,,
TRINIDAD,inmunoprevenibles,hepatitis,2006-04-01,0,0.0,5,0.0,4,0.0,2,0.0,0,0.0,11,,
TUPIZA,inmunoprevenibles,hepatitis,2006-04-01,0,0.0,3,,0,0.0,0,0.0,0,0.0,3,,
VILLA TUNARI,inmunoprevenibles,hepatitis,2006-04-01,0,0.0,2,,0,0.0,0,0.0,0,0.0,2,,
VILLAZON,inmunoprevenibles,hepatitis,2006-04-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
WARNES,inmunoprevenibles,hepatitis,2006-04-01,0,0.0,2,,0,0.0,0,0.0,0,0.0,2,,
YACUIBA,inmunoprevenibles,hepatitis,2006-04-01,0,0.0,2,,0,0.0,0,0.0,0,0.0,2,,
APOLO,inmunoprevenibles,hepatitis,2006-05-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
BERMEJO,inmunoprevenibles,hepatitis,2006-05-01,0,0.0,6,0.0,1,0.0,0,0.0,0,0.0,7,,
CAMIRI,inmunoprevenibles,hepatitis,2006-05-01,0,0.0,1,0.0,4,0.0,5,0.0,0,0.0,10,,
CLIZA,inmunoprevenibles,hepatitis,2006-05-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
COBIJA,inmunoprevenibles,hepatitis,2006-05-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
COCHABAMBA,inmunoprevenibles,hepatitis,2006-05-01,0,0.0,16,0.0,21,0.0,16,0.0,0,0.0,53,,
COLCAPIRHUA,inmunoprevenibles,hepatitis,2006-05-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
COLOMI,inmunoprevenibles,hepatitis,2006-05-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
EL ALTO,inmunoprevenibles,hepatitis,2006-05-01,1,0.0,15,0.0,6,0.0,0,0.0,0,0.0,22,,
GUAYARAMERIN,inmunoprevenibles,hepatitis,2006-05-01,0,0.0,3,0.0,4,0.0,6,0.0,0,0.0,13,,
LA PAZ,inmunoprevenibles,hepatitis,2006-05-01,0,0.0,31,0.0,24,0.0,9,0.0,1,0.0,65,,
MONTERO,inmunoprevenibles,hepatitis,2006-05-01,0,0.0,8,0.0,3,0.0,0,0.0,0,0.0,11,,
ORURO,inmunoprevenibles,hepatitis,2006-05-01,0,0.0,9,0.0,7,0.0,2,0.0,0,0.0,18,,
PADILLA,inmunoprevenibles,hepatitis,2006-05-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
PUERTO SUAREZ,inmunoprevenibles,hepatitis,2006-05-01,0,0.0,2,0.0,0,0.0,2,0.0,0,0.0,4,,
QUILLACOLLO,inmunoprevenibles,hepatitis,2006-05-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
RURRENABAQUE,inmunoprevenibles,hepatitis,2006-05-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
SACABA,inmunoprevenibles,hepatitis,2006-05-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
SAN BORJA,inmunoprevenibles,hepatitis,2006-05-01,0,0.0,2,,0,0.0,0,0.0,0,0.0,2,,
SAN CARLOS,inmunoprevenibles,hepatitis,2006-05-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
SAN IGNACIO,inmunoprevenibles,hepatitis,2006-05-01,0,0.0,0,0.0,2,,0,0.0,0,0.0,2,,
SAN IGNACIO DE VELASCO,inmunoprevenibles,hepatitis,2006-05-01,0,0.0,5,0.0,1,0.0,0,0.0,0,0.0,6,,
SAN JUAN DE YAPACANI,inmunoprevenibles,hepatitis,2006-05-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
SAN LORENZO(PND),inmunoprevenibles,hepatitis,2006-05-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
SAN LORENZO(TJA),inmunoprevenibles,hepatitis,2006-05-01,0,0.0,11,0.0,5,0.0,1,0.0,0,0.0,17,,
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis,2006-05-01,0,0.0,17,0.0,14,0.0,6,0.0,0,0.0,37,,
SUCRE,inmunoprevenibles,hepatitis,2006-05-01,0,0.0,9,0.0,6,0.0,4,0.0,0,0.0,19,,
TARIJA,inmunoprevenibles,hepatitis,2006-05-01,0,0.0,4,0.0,6,0.0,3,0.0,0,0.0,13,,
TRINIDAD,inmunoprevenibles,hepatitis,2006-05-01,0,0.0,5,0.0,1,0.0,2,0.0,0,0.0,8,,
TUPIZA,inmunoprevenibles,hepatitis,2006-05-01,0,0.0,0,0.0,6,,0,0.0,0,0.0,6,,
VILLA TUNARI,inmunoprevenibles,hepatitis,2006-05-01,0,0.0,2,,0,0.0,0,0.0,0,0.0,2,,
VILLAZON,inmunoprevenibles,hepatitis,2006-05-01,0,0.0,1,0.0,3,0.0,0,0.0,0,0.0,4,,
YACUIBA,inmunoprevenibles,hepatitis,2006-05-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
YAPACANI,inmunoprevenibles,hepatitis,2006-05-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
BERMEJO,inmunoprevenibles,hepatitis,2006-06-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
CAMIRI,inmunoprevenibles,hepatitis,2006-06-01,0,0.0,0,0.0,3,0.0,2,0.0,0,0.0,5,,
CARANAVI,inmunoprevenibles,hepatitis,2006-06-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
COBIJA,inmunoprevenibles,hepatitis,2006-06-01,0,0.0,1,0.0,3,0.0,0,0.0,0,0.0,4,,
COCHABAMBA,inmunoprevenibles,hepatitis,2006-06-01,1,0.0,17,0.0,15,0.0,3,0.0,0,0.0,36,,
EL ALTO,inmunoprevenibles,hepatitis,2006-06-01,0,0.0,5,0.0,4,0.0,3,0.0,0,0.0,12,,
EUCALIPTUS,inmunoprevenibles,hepatitis,2006-06-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
FERNANDEZ ALONSO,inmunoprevenibles,hepatitis,2006-06-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
GUAYARAMERIN,inmunoprevenibles,hepatitis,2006-06-01,0,0.0,2,0.0,0,0.0,0,0.0,1,0.0,3,,
HUARACAJE,inmunoprevenibles,hepatitis,2006-06-01,0,0.0,0,0.0,1,0.0,2,0.0,0,0.0,3,,
LA PAZ,inmunoprevenibles,hepatitis,2006-06-01,1,0.0,14,0.0,19,0.0,7,0.0,1,0.0,42,,
MONTERO,inmunoprevenibles,hepatitis,2006-06-01,0,0.0,8,0.0,3,0.0,0,0.0,0,0.0,11,,
ORURO,inmunoprevenibles,hepatitis,2006-06-01,0,0.0,5,0.0,3,0.0,1,0.0,0,0.0,9,,
PADCAYA,inmunoprevenibles,hepatitis,2006-06-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
POTOSI,inmunoprevenibles,hepatitis,2006-06-01,0,0.0,0,0.0,0,0.0,9,,0,0.0,9,,
PUERTO SUAREZ,inmunoprevenibles,hepatitis,2006-06-01,0,0.0,1,0.0,5,0.0,0,0.0,0,0.0,6,,
QUILLACOLLO,inmunoprevenibles,hepatitis,2006-06-01,0,0.0,0,0.0,2,,0,0.0,0,0.0,2,,
REYES,inmunoprevenibles,hepatitis,2006-06-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
SACABA,inmunoprevenibles,hepatitis,2006-06-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
SAN IGNACIO DE VELASCO,inmunoprevenibles,hepatitis,2006-06-01,0,0.0,6,0.0,2,0.0,1,0.0,0,0.0,9,,
SAN JOAQUIN,inmunoprevenibles,hepatitis,2006-06-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
SAN JOSE DE CHIQUITOS,inmunoprevenibles,hepatitis,2006-06-01,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,2,,
SANTA ANA,inmunoprevenibles,hepatitis,2006-06-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis,2006-06-01,0,0.0,19,0.0,16,0.0,4,0.0,0,0.0,39,,
SUCRE,inmunoprevenibles,hepatitis,2006-06-01,0,0.0,2,0.0,2,0.0,1,0.0,0,0.0,5,,
TARIJA,inmunoprevenibles,hepatitis,2006-06-01,0,0.0,4,0.0,1,0.0,4,0.0,0,0.0,9,,
TOMINA,inmunoprevenibles,hepatitis,2006-06-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
TRINIDAD,inmunoprevenibles,hepatitis,2006-06-01,0,0.0,8,0.0,3,0.0,1,0.0,0,0.0,12,,
TUPIZA,inmunoprevenibles,hepatitis,2006-06-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
VILLA MONTES,inmunoprevenibles,hepatitis,2006-06-01,0,0.0,3,0.0,0,0.0,1,0.0,0,0.0,4,,
VILLA TUNARI,inmunoprevenibles,hepatitis,2006-06-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
BERMEJO,inmunoprevenibles,hepatitis,2006-07-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
