,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
COLQUECHACA,inmunoprevenibles,tetanos neonatal / adulto,2013-01-01,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2
ORURO,inmunoprevenibles,tetanos neonatal / adulto,2013-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,tetanos neonatal / adulto,2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
VILLA TUNARI,inmunoprevenibles,tetanos neonatal / adulto,2013-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA PAZ,inmunoprevenibles,tetanos neonatal / adulto,2013-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ORURO,inmunoprevenibles,tetanos neonatal / adulto,2013-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,tetanos neonatal / adulto,2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COCHABAMBA,inmunoprevenibles,tetanos neonatal / adulto,2013-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
RIBERALTA,inmunoprevenibles,tetanos neonatal / adulto,2013-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
TIQUIPAYA,inmunoprevenibles,tetanos neonatal / adulto,2013-05-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,tetanos neonatal / adulto,2013-06-01,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2
ORURO,inmunoprevenibles,tetanos neonatal / adulto,2013-07-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COCHABAMBA,inmunoprevenibles,tetanos neonatal / adulto,2013-08-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CHALLAPATA,inmunoprevenibles,tetanos neonatal / adulto,2013-09-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
MINEROS,inmunoprevenibles,tetanos neonatal / adulto,2013-09-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
ORURO,inmunoprevenibles,tetanos neonatal / adulto,2013-09-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
VILLA TUNARI,inmunoprevenibles,tetanos neonatal / adulto,2013-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APOLO,inmunoprevenibles,tetanos neonatal / adulto,2013-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
EL ALTO,inmunoprevenibles,tetanos neonatal / adulto,2013-11-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
TINGUIPAYA,inmunoprevenibles,tetanos neonatal / adulto,2013-11-01,1,1,1,0,0,0,0,0,0,0,0,0,2,1,3
COCHABAMBA,inmunoprevenibles,tetanos neonatal / adulto,2013-12-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
CUCHUMUELA (V. G. VILLARROEL),inmunoprevenibles,tetanos neonatal / adulto,2013-12-01,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2
