,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
BERMEJO,otras infecciones,chagas agudo,2010-01-01,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2
COROICO,otras infecciones,chagas agudo,2010-01-01,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
LA PAZ,otras infecciones,chagas agudo,2010-01-01,0,0,0,0,0,0,1,1,3,3,0,0,4,4,8
MONTEAGUDO,otras infecciones,chagas agudo,2010-01-01,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2
SAN ANTONIO DE ESMORUCO,otras infecciones,chagas agudo,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,otras infecciones,chagas agudo,2010-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras infecciones,chagas agudo,2010-01-01,0,0,0,0,0,0,1,0,15,5,2,0,18,5,23
SUCRE,otras infecciones,chagas agudo,2010-01-01,0,0,0,0,0,0,0,15,2,43,2,0,4,58,62
TARIJA,otras infecciones,chagas agudo,2010-01-01,0,0,3,1,0,0,0,9,11,41,1,3,15,54,69
YACUIBA,otras infecciones,chagas agudo,2010-01-01,1,2,0,0,0,0,0,0,0,0,0,0,1,2,3
ARBIETO,otras infecciones,chagas agudo,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ATOCHA,otras infecciones,chagas agudo,2010-02-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
CARAPARI,otras infecciones,chagas agudo,2010-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
LA PAZ,otras infecciones,chagas agudo,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
MINEROS,otras infecciones,chagas agudo,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SACABA,otras infecciones,chagas agudo,2010-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SAN LORENZO(TJA),otras infecciones,chagas agudo,2010-02-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,otras infecciones,chagas agudo,2010-02-01,2,1,0,0,0,0,0,0,25,26,1,0,28,27,55
SUCRE,otras infecciones,chagas agudo,2010-02-01,0,0,0,0,0,0,0,16,0,42,0,2,0,60,60
TARIJA,otras infecciones,chagas agudo,2010-02-01,1,0,0,1,0,0,4,4,22,53,2,1,29,59,88
YACUIBA,otras infecciones,chagas agudo,2010-02-01,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
YAPACANI,otras infecciones,chagas agudo,2010-02-01,0,0,0,0,0,0,0,0,3,3,0,0,3,3,6
COLCAPIRHUA,otras infecciones,chagas agudo,2010-03-01,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2
