,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,
ACACIO,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,0,0,1,0,1,0,1
BERMEJO,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,0,1,0,0,0,1,1
BETANZOS,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,0,0,0,1,0,1,1
CARANAVI,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,0,1,0,1,0,2,2
CHARAÑA,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,0,0,1,0,1,0,1
COCHABAMBA,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,5,4,0,0,5,4,9
COROICO,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,1,0,0,0,1,0,1
EL ALTO,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,5,4,2,4,7,8,15
GUAYARAMERIN,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,1,1,0,0,1,1,2
HUANUNI,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,0,0,2,0,2,0,2
ICLA,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,0,0,0,1,0,1,1
JESUS DE MACHACA,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,0,0,1,0,1,0,1
LA PAZ,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,17,7,1,2,18,9,27
LAGUNILLAS,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,0,0,0,1,0,1,1
LAJA,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,0,0,0,1,0,1,1
MONTERO,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,0,0,0,1,0,1,1
MOROCHATA,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,0,0,1,0,1,0,1
ORURO,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,12,7,3,0,15,7,22
PUNATA,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,5,2,0,0,5,2,7
RURRENABAQUE,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,0,0,1,1,1,1,2
SACABA,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,0,0,0,2,0,2,2
SAN ANDRES DE MACHACA,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,0,0,1,0,1,0,1
SAN BUENA VENTURA,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,2,0,1,0,3,0,3
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,1,0,1,0,2,0,2
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,1,0,0,0,1,0,1
SUCRE,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,7,3,0,0,7,3,10
TARIJA,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,3,4,0,0,3,4,7
TIAWANACU,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,0,0,0,1,0,1,1
TOMAVE,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,0,1,0,0,0,1,1
TRINIDAD,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,1,0,0,0,1,0,1
YACO,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,0,0,0,1,0,1,1
YANACACHI,mortalidad,muerte menor de 5 anos por otras causas,2011-01-01,0,0,1,0,1,0,1
APOLO,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,0,0,0,1,0,1,1
BETANZOS,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,0,0,3,1,3,1,4
CAMIRI,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,0,0,1,0,1,0,1
CARACOLLO,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,0,0,1,0,1,0,1
CHALLAPATA,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,0,0,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,0,1,0,0,0,1,1
COCHABAMBA,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,7,10,0,0,7,10,17
"COLCHA ""K""",mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,0,0,1,0,1,0,1
COLLANA,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,0,0,0,1,0,1,1
COLOMI,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,0,0,0,1,0,1,1
COPACABANA,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,0,0,0,1,0,1,1
EL ALTO,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,6,9,6,8,12,17,29
EUREKA (SANTOS MERCADO),mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,0,1,0,0,0,1,1
GUAYARAMERIN,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,2,1,0,0,2,1,3
GUTIERREZ,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,1,0,1,0,2,0,2
HUMANATA,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,0,0,1,0,1,0,1
LA PAZ,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,15,16,5,3,20,19,39
MAIRANA,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,0,0,0,1,0,1,1
MONTERO,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,0,0,1,1,1,1,2
ORURO,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,12,9,5,3,17,12,29
PADILLA,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,0,0,1,0,1,0,1
PATACAMAYA,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,0,0,0,1,0,1,1
POTOSI,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,3,1,0,0,3,1,4
PUERTO VILLARROEL,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,0,0,0,1,0,1,1
PUNATA,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,1,0,1,0,2,0,2
QUIME,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,1,0,0,0,1,0,1
SACABA,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,0,0,0,1,0,1,1
SAN BUENA VENTURA,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,3,2,1,0,4,2,6
SAN LUCAS,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,15,4,1,2,16,6,22
SICA SICA (VILLA AROMA),mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,1,0,0,0,1,0,1
SUCRE,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,2,2,0,0,2,2,4
TARIJA,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,3,5,1,0,4,5,9
WALDO BALLIVIAN,mortalidad,muerte menor de 5 anos por otras causas,2011-02-01,0,0,1,0,1,0,1
ANCORAIMES,mortalidad,muerte menor de 5 anos por otras causas,2011-03-01,0,0,0,1,0,1,1
AYO AYO,mortalidad,muerte menor de 5 anos por otras causas,2011-03-01,0,0,1,0,1,0,1
BERMEJO,mortalidad,muerte menor de 5 anos por otras causas,2011-03-01,0,1,0,0,0,1,1
CALAMARCA,mortalidad,muerte menor de 5 anos por otras causas,2011-03-01,0,0,0,2,0,2,2
CARANAVI,mortalidad,muerte menor de 5 anos por otras causas,2011-03-01,0,1,0,1,0,2,2
CHARAGUA,mortalidad,muerte menor de 5 anos por otras causas,2011-03-01,0,1,0,0,0,1,1
COCHABAMBA,mortalidad,muerte menor de 5 anos por otras causas,2011-03-01,5,4,0,0,5,4,9
COLLANA,mortalidad,muerte menor de 5 anos por otras causas,2011-03-01,0,0,1,0,1,0,1
CORIPATA,mortalidad,muerte menor de 5 anos por otras causas,2011-03-01,0,0,1,0,1,0,1
COTOCA,mortalidad,muerte menor de 5 anos por otras causas,2011-03-01,0,0,1,0,1,0,1
CUATRO CAÑADAS,mortalidad,muerte menor de 5 anos por otras causas,2011-03-01,0,0,0,1,0,1,1
EL ALTO,mortalidad,muerte menor de 5 anos por otras causas,2011-03-01,8,2,12,4,20,6,26
EL PUENTE(STC),mortalidad,muerte menor de 5 anos por otras causas,2011-03-01,0,0,1,0,1,0,1
GUAYARAMERIN,mortalidad,muerte menor de 5 anos por otras causas,2011-03-01,1,0,0,0,1,0,1
IRUPANA (VILLA DE LANZA),mortalidad,muerte menor de 5 anos por otras causas,2011-03-01,0,0,0,1,0,1,1
LA PAZ,mortalidad,muerte menor de 5 anos por otras causas,2011-03-01,9,16,3,1,12,17,29
ORURO,mortalidad,muerte menor de 5 anos por otras causas,2011-03-01,2,0,0,0,2,0,2
POTOSI,mortalidad,muerte menor de 5 anos por otras causas,2011-03-01,5,2,0,0,5,2,7
PUNATA,mortalidad,muerte menor de 5 anos por otras causas,2011-03-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad,muerte menor de 5 anos por otras causas,2011-03-01,2,3,0,0,2,3,5
SAIPINA,mortalidad,muerte menor de 5 anos por otras causas,2011-03-01,0,0,1,0,1,0,1
SAN BUENA VENTURA,mortalidad,muerte menor de 5 anos por otras causas,2011-03-01,0,2,0,0,0,2,2
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por otras causas,2011-03-01,1,1,0,0,1,1,2
SAN JOSE DE CHIQUITOS,mortalidad,muerte menor de 5 anos por otras causas,2011-03-01,0,0,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,mortalidad,muerte menor de 5 anos por otras causas,2011-03-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por otras causas,2011-03-01,3,5,1,1,4,6,10
SHINAOTA,mortalidad,muerte menor de 5 anos por otras causas,2011-03-01,1,0,0,0,1,0,1
SUCRE,mortalidad,muerte menor de 5 anos por otras causas,2011-03-01,3,2,0,0,3,2,5
TARIJA,mortalidad,muerte menor de 5 anos por otras causas,2011-03-01,4,2,0,0,4,2,6
TORO TORO,mortalidad,muerte menor de 5 anos por otras causas,2011-03-01,0,0,0,1,0,1,1
UYUNI,mortalidad,muerte menor de 5 anos por otras causas,2011-03-01,0,0,1,0,1,0,1
WARNES,mortalidad,muerte menor de 5 anos por otras causas,2011-03-01,1,0,0,0,1,0,1
ACHACACHI,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,3,0,0,0,3,0,3
APOLO,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,0,0,1,0,1,0,1
BETANZOS,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,0,0,0,1,0,1,1
CABEZAS,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,0,0,1,0,1,0,1
CALACOTO,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,0,1,0,0,0,1,1
CALAMARCA,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,0,0,1,0,1,0,1
CARACOLLO,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,0,0,0,1,0,1,1
CARANAVI,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,2,0,0,1,2,1,3
CHUMA,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,6,7,0,0,6,7,13
COLLANA,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,0,0,1,0,1,0,1
COPACABANA,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,0,0,0,1,0,1,1
CORIPATA,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,1,0,0,0,1,0,1
COROICO,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,8,5,9,4,17,9,26
GUAYARAMERIN,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,0,2,0,0,0,2,2
GUTIERREZ,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,0,0,1,2,1,2,3
HUANUNI,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,0,0,1,1,1,1,2
LA PAZ,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,18,12,4,5,22,17,39
MAIRANA,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,1,0,0,0,1,0,1
MAPIRI,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,0,0,1,0,1,0,1
MONTERO,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,0,0,1,0,1,0,1
PALOS BLANCOS,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,0,1,0,0,0,1,1
POTOSI,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,4,4,0,0,4,4,8
PUCARANI,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,0,0,1,0,1,0,1
PUERTO VILLARROEL,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,1,0,0,0,1,0,1
RAVELO,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,2,0,0,0,2,0,2
ROBORE,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,0,1,0,0,0,1,1
SAN CARLOS,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,0,2,0,0,0,2,2
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,3,1,0,0,3,1,4
SANTA ANA,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,1,1,0,0,1,1,2
SUCRE,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,13,12,0,0,13,12,25
TARIJA,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,1,1,1,0,2,1,3
VILLA TUNARI,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,0,1,0,0,0,1,1
WARNES,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,0,0,2,0,2,0,2
YACUIBA,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,0,0,0,1,0,1,1
YAPACANI,mortalidad,muerte menor de 5 anos por otras causas,2011-04-01,1,0,0,0,1,0,1
AYO AYO,mortalidad,muerte menor de 5 anos por otras causas,2011-05-01,0,0,1,0,1,0,1
CAMIRI,mortalidad,muerte menor de 5 anos por otras causas,2011-05-01,0,1,0,1,0,2,2
CHAQUI,mortalidad,muerte menor de 5 anos por otras causas,2011-05-01,0,0,1,0,1,0,1
CHARAGUA,mortalidad,muerte menor de 5 anos por otras causas,2011-05-01,1,1,1,0,2,1,3
COCHABAMBA,mortalidad,muerte menor de 5 anos por otras causas,2011-05-01,6,3,1,0,7,3,10
COLQUECHACA,mortalidad,muerte menor de 5 anos por otras causas,2011-05-01,0,0,0,1,0,1,1
CURVA,mortalidad,muerte menor de 5 anos por otras causas,2011-05-01,0,0,0,1,0,1,1
EL ALTO,mortalidad,muerte menor de 5 anos por otras causas,2011-05-01,6,5,4,3,10,8,18
GUAYARAMERIN,mortalidad,muerte menor de 5 anos por otras causas,2011-05-01,1,0,0,0,1,0,1
HUANUNI,mortalidad,muerte menor de 5 anos por otras causas,2011-05-01,0,0,1,1,1,1,2
IXIAMAS,mortalidad,muerte menor de 5 anos por otras causas,2011-05-01,0,0,0,1,0,1,1
LA PAZ,mortalidad,muerte menor de 5 anos por otras causas,2011-05-01,16,10,1,3,17,13,30
