,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,
CHARAGUA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-01-01,0,0,1,0,1,0,1
CONCEPCION,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-01-01,0,0,1,0,1,0,1
LA PAZ,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-01-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-01-01,0,0,0,0,0,0,0
LA PAZ,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-02-01,1,0,0,0,1,0,1
ORURO,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-02-01,1,0,0,0,1,0,1
ROBORE,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-02-01,1,0,0,0,1,0,1
SAN ANTONIO DE LOMERIO,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-02-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-02-01,0,0,0,0,0,0,0
SUCRE,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-02-01,1,0,0,0,1,0,1
BUENA VISTA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-03-01,0,0,0,1,0,1,1
ORURO,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-03-01,1,0,0,0,1,0,1
RIBERALTA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-03-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-03-01,0,0,0,0,0,0,0
CAMARGO,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-04-01,0,0,1,0,1,0,1
QUILLACOLLO,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-04-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-04-01,0,0,0,0,0,0,0
EL ALTO,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-05-01,0,0,1,0,1,0,1
LA PAZ,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-05-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-05-01,0,0,0,0,0,0,0
COBIJA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-06-01,0,1,0,0,0,1,1
EL ALTO,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-06-01,0,1,0,0,0,1,1
HUACARETA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-06-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-06-01,0,0,0,0,0,0,0
AYO AYO,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-07-01,0,0,1,0,1,0,1
COCHABAMBA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-07-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-07-01,0,0,1,0,1,0,1
LA PAZ,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-07-01,2,3,0,0,2,3,5
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-07-01,0,0,0,0,0,0,0
BOLIVAR,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-08-01,1,0,0,0,1,0,1
COBIJA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-08-01,0,1,0,0,0,1,1
COCHABAMBA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-08-01,0,1,0,0,0,1,1
EL ALTO,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-08-01,0,1,0,0,0,1,1
LA PAZ,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-08-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-08-01,0,0,0,0,0,0,0
CAMIRI,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-09-01,0,1,0,0,0,1,1
RIBERALTA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-09-01,0,2,0,0,0,2,2
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-09-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-09-01,0,0,0,0,0,0,0
COBIJA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-10-01,0,3,0,0,0,3,3
EUREKA (SANTOS MERCADO),mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-10-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-10-01,0,2,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-10-01,0,0,0,0,0,0,0
VILA VILA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-10-01,0,0,1,0,1,0,1
CUEVO,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-11-01,0,0,0,1,0,1,1
PATACAMAYA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-11-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-11-01,1,2,0,0,1,2,3
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-11-01,0,1,0,0,0,1,1
CUEVO,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-12-01,0,0,1,0,1,0,1
ENTRE RIOS TRJ,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-12-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-12-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2011-12-01,0,0,0,0,0,0,0
