,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENA VISTA,sospecha diagnostica,zika,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COBIJA,sospecha diagnostica,zika,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
LA PAZ,sospecha diagnostica,zika,2016-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MACHARETI,sospecha diagnostica,zika,2016-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
SAN IGNACIO DE VELASCO,sospecha diagnostica,zika,2016-01-01,0,0,0,0,1,1,0,2,0,1,2,2,4,4,0,2,1,1,0,1,8,14,22
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,zika,2016-01-01,0,0,0,0,5,9,3,4,4,1,0,2,4,9,1,0,1,4,0,1,18,30,48
BUENA VISTA,sospecha diagnostica,zika,2016-02-01,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,3
COCHABAMBA,sospecha diagnostica,zika,2016-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COTOCA,sospecha diagnostica,zika,2016-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EL TORNO,sospecha diagnostica,zika,2016-02-01,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,0,2,0,3,5,8
SAN IGNACIO DE VELASCO,sospecha diagnostica,zika,2016-02-01,0,0,0,0,1,1,2,1,0,0,1,2,2,7,0,2,1,3,1,0,8,16,24
SAN MIGUEL DE VELASCO,sospecha diagnostica,zika,2016-02-01,0,0,0,0,3,0,0,0,1,1,0,0,0,8,0,0,0,2,0,2,4,13,17
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,zika,2016-02-01,0,1,0,0,3,6,1,2,2,6,4,0,3,6,2,0,0,1,1,1,16,23,39
SUCRE,sospecha diagnostica,zika,2016-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,1,3
BUENA VISTA,sospecha diagnostica,zika,2016-03-01,0,0,0,0,0,0,0,2,0,1,0,3,1,5,0,2,0,0,2,0,3,13,16
CAMIRI,sospecha diagnostica,zika,2016-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,3
COBIJA,sospecha diagnostica,zika,2016-03-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
COCHABAMBA,sospecha diagnostica,zika,2016-03-01,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,1,0,4,3,7
CUEVO,sospecha diagnostica,zika,2016-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
EL TORNO,sospecha diagnostica,zika,2016-03-01,0,0,0,0,0,1,0,0,0,0,0,3,0,5,1,0,0,3,1,0,2,12,14
LA GUARDIA,sospecha diagnostica,zika,2016-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2,4
MACHARETI,sospecha diagnostica,zika,2016-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
PORTACHUELO,sospecha diagnostica,zika,2016-03-01,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,1,0,0,0,0,3,5,8
