,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLPEBRA,sospecha diagnostica,chikungunya,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
BUENA VISTA,sospecha diagnostica,chikungunya,2016-01-01,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,1,0,0,0,0,4,4,8
CAMIRI,sospecha diagnostica,chikungunya,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
CARAPARI,sospecha diagnostica,chikungunya,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CHARAGUA,sospecha diagnostica,chikungunya,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CHIMORE,sospecha diagnostica,chikungunya,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
COBIJA,sospecha diagnostica,chikungunya,2016-01-01,0,2,1,0,3,6,12,8,8,11,6,5,20,53,4,16,6,10,5,15,65,126,191
COCHABAMBA,sospecha diagnostica,chikungunya,2016-01-01,0,0,1,0,2,1,0,2,7,2,4,3,10,18,10,3,3,13,3,5,40,47,87
CUEVO,sospecha diagnostica,chikungunya,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
EL TORNO,sospecha diagnostica,chikungunya,2016-01-01,1,0,1,0,2,2,3,4,3,3,4,9,15,16,2,6,2,5,2,0,35,45,80
FILADELFIA,sospecha diagnostica,chikungunya,2016-01-01,0,0,0,0,0,0,1,0,0,1,0,1,1,3,0,1,0,0,0,0,2,6,8
LA GUARDIA,sospecha diagnostica,chikungunya,2016-01-01,0,1,0,0,4,10,5,6,3,8,3,9,4,22,2,6,0,1,1,2,22,65,87
LA PAZ,sospecha diagnostica,chikungunya,2016-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
MACHARETI,sospecha diagnostica,chikungunya,2016-01-01,0,0,0,0,0,0,0,0,1,2,1,0,3,4,0,0,0,0,0,0,5,6,11
MONTERO,sospecha diagnostica,chikungunya,2016-01-01,1,0,0,0,2,1,1,0,2,1,0,4,8,9,0,4,1,2,2,0,17,21,38
PORVENIR,sospecha diagnostica,chikungunya,2016-01-01,0,0,0,0,0,0,1,1,0,1,2,1,0,2,0,1,0,0,0,0,3,6,9
PUERTO RICO,sospecha diagnostica,chikungunya,2016-01-01,0,0,0,0,0,0,1,0,1,0,1,2,3,2,1,0,0,0,0,0,7,4,11
PUERTO VILLARROEL,sospecha diagnostica,chikungunya,2016-01-01,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,2,3,5
QUILLACOLLO,sospecha diagnostica,chikungunya,2016-01-01,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2,3
RIBERALTA,sospecha diagnostica,chikungunya,2016-01-01,5,5,6,9,37,33,43,47,30,41,27,36,78,103,27,29,17,21,7,17,277,341,618
ROBORE,sospecha diagnostica,chikungunya,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,2,3,5
SACABA,sospecha diagnostica,chikungunya,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,3
SAN ANDRES,sospecha diagnostica,chikungunya,2016-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,1,1,0,2,0,5,5,10
