,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
AUCAPATA,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
BERMEJO,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CABEZAS,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CARANAVI,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
CARAPARI,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CHIMORE,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,3
COBIJA,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COCAPATA,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COLPA BELGICA,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COMARAPA,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CONCEPCION,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2
COROICO,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
COTOCA,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,4,1,5
EL TORNO,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,1,3
ENTRE RIOS CBBA,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,3,0,2,0,8,2,10
EUREKA (SANTOS MERCADO),otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
FILADELFIA,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,3,2,5
GUAYARAMERIN,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3
IXIAMAS,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MACHARETI,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
MAIRANA,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2
MONTEAGUDO,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,1,2,4,6
MONTERO,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
NACEBE (SANTA ROSA DEL ABUNA),otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
PAILON,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
POJO (CBBA),otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
POTOSI,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,2,6,2,8
PUERTO GONZALO MORENO,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
PUERTO RICO,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2
PUERTO VILLARROEL,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,1,0,0,0,2,4,6
PUNATA,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
RURRENABAQUE,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SAN BORJA,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3
SAN JAVIER(STC),otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN MIGUEL DE VELASCO,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN PEDRO,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN RAFAEL,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,1,3,0,0,2,5,0,1,0,1,0,0,0,10,3,13
SANTA ROSA DEL SARA,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
SENA,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SHINAOTA,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SUCRE,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,2,3,5
TACACOMA,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
TORO TORO,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
TRINIDAD,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
VILLA TUNARI,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,2,2,4,2,2,0,0,0,0,0,8,4,12
WARNES,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
YACUIBA,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
YAPACANI,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-01-01,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,6,0,6
AIQUILE,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
ANZALDO,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
ARAMPAMPA,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BUENA VISTA,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
CABEZAS,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CARANAVI,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CHARAGUA,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-02-01,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
CHIMORE,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-02-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,2,3
COBIJA,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,2021-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
