,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ARBIETO,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2
ASCENCION DE GUARAYOS,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
ATOCHA,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,2,0,1,1,1,1,1,0,2,0,1,0,0,0,0,2,8,10
BELLA FLOR,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,5
BERMEJO,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,3,4
BETANZOS,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
CARAPARI,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
CHIMORE,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,0,4,2,6
CHULUMANI (V. DE LA LIBERTAD),enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2
COBIJA,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
COCHABAMBA,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,1,0,0,0,0,2,1,3,0,0,2,8,27,6,7,4,18,15,21,38,77,115
COLCAPIRHUA,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,6,6
COTAGAITA,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COTOCA,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,10,6,14,11,25
CULPINA,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EL TORNO,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2
ENTRE RIOS CBBA,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,3,3,4,6,10
FERNANDEZ ALONSO,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
GENERAL SAAVEDRA,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
IRUPANA (VILLA DE LANZA),enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
LA GUARDIA,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,3
LA PAZ,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,1,2,1,4,6,10
MOJOCOYA,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
MONTERO,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,2,0,0,0,1,0,0,0,1,0,0,0,2,1,3,0,0,4,5,5,14,19
OCURI,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,1,1,1,4,3,9,12
OMEREQUE,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,2,1,2,8,10
ORURO,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PADCAYA,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
POCONA,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
POJO (CBBA),enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,4,4
POTOSI,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,4,5,6,7,13
PUERTO VILLARROEL,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,0,4,2,6
PUNATA,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2,1,0,0,0,1,5,3,8
RAQAYPAMPA(ETA),enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
RURRENABAQUE,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,2,2,2,0,0,0,0,1,4,1,0,2,0,1,2,3,10,10,20
SACABA,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,3
SAN BENITO,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2
SAN BORJA,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,2,3,1,6,10,7,2,1,0,0,0,2,0,4,0,0,0,0,1,2,16,25,41
SAN IGNACIO DE VELASCO,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN JAVIER(BNI),enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,1,1,0,3,1,0,0,0,0,0,1,3,2,1,0,0,0,0,0,8,5,13
SAN JOAQUIN,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,0,3,4,7
SAN JULIAN,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,2,6,3,9
SAN PEDRO,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,3,3,0,0,3,1,5,1,4,1,3,2,18,59,27,45,32,44,48,78,143,234,377
SANTA ROSA DEL SARA,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3,3
SHINAOTA,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,2,0,5,2,7
SICAYA,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,3,1,6,3,9
SIPE SIPE,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,1,0,0,1,3,2,10,12
SUCRE,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,1,0,0,3,4,1,0,1,0,0,0,3,13,1,7,2,2,6,24,17,51,68
TARATA,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
TARIJA,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,1,2,3,7,10
TIQUIPAYA,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,1,3,1,5,7,12
TOCO,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,3,4
TOLATA,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
TOTORA(CBBA),enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,2,3
TRINIDAD,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
URIONDO (A. CONCEPCION),enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
VACAS,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
VILLA RIVERO,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,1,4,5
VILLA TUNARI,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,2,0,0,2,4,4,10,14
VILLAZON,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
VINTO,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,2,3,5
WARNES,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
YACUIBA,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,1,0,1,0,0,0,0,1,3,2,8,11,5,10,8,6,26,30,56
YAMPARAEZ,enfermedades transmitidas por vectores (etv),chagas agudo,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
