,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
APOLO,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
ASCENCION DE GUARAYOS,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
ATOCHA,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,4
AYATA,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
BELLA FLOR,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1,3
BERMEJO,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
BOLPEBRA,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
CAJUATA,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,2,5
CARANAVI,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,4,1,2,2,3,0,4,3,1,3,2,1,2,0,18,10,28
CARAPARI,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CHIMORE,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,3
CHULUMANI (V. DE LA LIBERTAD),enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,1,2,2,0,3,6,0,2,4,10,4,1,0,0,2,0,16,21,37
COBIJA,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,1,0,0,0,8,1,9
COCHABAMBA,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,1,1,0,0,1,2,2,1,0,1,1,3,0,2,5,10,15
CORIPATA,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
COROICO,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,1,3
EL ALTO,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,3
EL TORNO,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,0,0,0,0,2,0,6,1,2,1,0,0,0,0,10,2,12
ENTRE RIOS CBBA,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,0,2,0,9,0,9
FILADELFIA,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,1,3
GUANAY,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
GUAYARAMERIN,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
INGAVI (HUMAITA),enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
IRUPANA (VILLA DE LANZA),enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,1,0,0,0,0,0,1,0,2,1,1,0,0,0,1,0,6,1,7
IXIAMAS,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,2
LA ASUNTA,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,2,2,1,0,3,1,1,2,3,5,4,0,2,1,0,1,0,12,16,28
LA PAZ,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,2,9,8,4,2,1,5,2,1,1,3,1,6,0,27,18,45
MAPIRI,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,5,1,6
OCURI,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,3,4
PALOS BLANCOS,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,0,0,0,0,3,3,6
PORVENIR,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
PUERTO VILLARROEL,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
REYES,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
RIBERALTA,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,1,1,0,1,1,1,0,2,0,0,0,3,0,0,0,8,2,10
RURRENABAQUE,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,1,0,1,1,1,1,0,4,1,0,1,1,1,2,1,2,0,11,7,18
SACABA,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SAN BORJA,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,6,4,0,4,1,0,0,0,1,2,0,0,0,0,0,0,8,10,18
SAN BUENA VENTURA,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,4,0,4
SAN IGNACIO,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2
SAN JAVIER(BNI),enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
SANTA CRUZ DE LA SIERRA,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,0,3,1,0,9,4,13
SANTA ROSA,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SHINAOTA,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,2,0,0,0,0,0,0,0,1,1,1,4,0,0,0,1,0,0,0,6,4,10
SUCRE,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,3
TACOPAYA,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
TIPUANI,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2
TOMINA,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
URUBICHA,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
VILLA TUNARI,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,1,0,2,0,1,0,1,0,1,0,7,1,1,1,0,0,0,0,14,2,16
YANACACHI,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ACHACACHI,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
ALTO BENI,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
BAURES,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
BELLA FLOR,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
BERMEJO,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-02-01,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,3,0,0,0,0,4,7,11
BOLPEBRA,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-02-01,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,3,2,5
CAJUATA,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CARANAVI,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-02-01,1,0,0,0,0,0,1,0,0,0,4,0,3,2,2,2,1,1,0,0,12,5,17
CHIMORE,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),enfermedades transmitidas por vectores (etv),leishmaniasis,2018-02-01,0,0,0,0,1,2,1,0,1,1,0,1,1,2,1,0,0,0,0,1,5,7,12
CHUMA,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COBIJA,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-02-01,0,0,0,0,0,0,1,1,0,0,3,1,4,1,2,0,0,0,1,0,11,3,14
COCHABAMBA,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-02-01,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,4,0,4
CORIPATA,enfermedades transmitidas por vectores (etv),leishmaniasis,2018-02-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2,3
