,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ASCENCION DE GUARAYOS,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,2,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,5,2,7
BAURES,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2
BELLA FLOR,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
BERMEJO,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
BOLPEBRA,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
BUENA VISTA,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,2,3,5
CABEZAS,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,4,1,5
CAMIRI,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CAPINOTA,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CARANAVI,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
CARMEN RIVERO TORREZ,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CHIMORE,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,1,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,5,1,6
COBIJA,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,1,0,0,0,2,0,0,0,1,1,2,1,4,6,1,1,1,2,2,2,14,13,27
COCHABAMBA,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,2,3
COLPA BELGICA,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,2,2,4
EL ALTO,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
EL PUENTE(STC),enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
EL TORNO,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,1,0,0,1,0,0,1,0,0,1,1,8,0,1,0,1,3,1,6,13,19
ENTRE RIOS TRJ,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2
ENTRE RIOS CBBA,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,5,1,6
EXALTACION,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
FERNANDEZ ALONSO,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
GUANAY,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3,0,3
GUAYARAMERIN,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,1,0,0,3,3,6
HUACARETA,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
HUACAYA (VILLA DE HUACAYA),enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
IXIAMAS,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
LA ASUNTA,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
LA GUARDIA,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,1,0,0,0,0,2,1,0,2,5,1,0,2,0,0,2,1,9,8,17
LA PAZ,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MAGDALENA,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,4,5
MAIRANA,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
MINEROS,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
MONTEAGUDO,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,2,1,3,2,1,2,2,0,3,0,0,2,0,7,11,18
NACEBE (SANTA ROSA DEL ABUNA),enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2
PAILON,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,3
PALOS BLANCOS,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,3,4
PORONGO,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUERTO GONZALO MORENO,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
PUERTO QUIJARRO,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUERTO SILES,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,4,3,7
PUERTO VILLARROEL,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,2,1,0,1,3,1,0,0,0,0,0,0,5,3,8
PUNATA,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
QUILLACOLLO,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
RIBERALTA,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,1,1,1,2,5,3,4,3,4,3,3,7,5,25,1,5,1,3,4,9,29,61,90
RURRENABAQUE,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,1,1,0,4,4,8
SAN BORJA,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,4,0,4
SAN BUENA VENTURA,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,1,1,0,0,0,1,0,2,1,0,0,0,1,2,0,6,3,9
SAN CARLOS,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
SAN IGNACIO,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SAN IGNACIO DE VELASCO,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN JOAQUIN,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,0,1,4,3,7
SAN JOSE DE CHIQUITOS,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN JUAN DE YAPACANI,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2
SAN JULIAN,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,4
SAN MATIAS,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
SAN RAMON BENI,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,3,2,5
SANTA CRUZ DE LA SIERRA,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,2,0,0,0,3,3,4,9,6,2,2,7,12,20,4,5,2,4,4,9,39,59,98
SHINAOTA,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,3
SUCRE,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,1,4,3,7
TRINIDAD,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,2,2,2,0,3,0,0,2,10,1,0,4,3,0,4,2,24,11,35
VILLA MONTES,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,2,0,1,0,0,0,0,0,0,1,6,8,0,1,0,0,2,1,11,11,22
VILLA TUNARI,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,1,4,5
WARNES,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,1,3
YACUIBA,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,4,4,8
YAPACANI,enfermedades transmitidas por vectores (etv),dengue,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,2,4,6
ASCENCION DE GUARAYOS,enfermedades transmitidas por vectores (etv),dengue,2018-02-01,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3,1,4
