municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
COTAGAITA,tuberculosis y lepra,fracaso terapeutico,2006-02-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
GENERAL SAAVEDRA,tuberculosis y lepra,fracaso terapeutico,2006-02-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
MONTEAGUDO,tuberculosis y lepra,fracaso terapeutico,2006-02-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,fracaso terapeutico,2006-02-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
TARIJA,tuberculosis y lepra,fracaso terapeutico,2006-02-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
QUILLACOLLO,tuberculosis y lepra,fracaso terapeutico,2006-03-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
BERMEJO,tuberculosis y lepra,fracaso terapeutico,2006-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,
COTAGAITA,tuberculosis y lepra,fracaso terapeutico,2006-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,
ORURO,tuberculosis y lepra,fracaso terapeutico,2006-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,fracaso terapeutico,2006-04-01,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,,
BERMEJO,tuberculosis y lepra,fracaso terapeutico,2006-05-01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,2.0,,
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,fracaso terapeutico,2006-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,
CARAPARI,tuberculosis y lepra,fracaso terapeutico,2006-06-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
SANTA ANA,tuberculosis y lepra,fracaso terapeutico,2006-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,fracaso terapeutico,2006-06-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,,
YOCALLA,tuberculosis y lepra,fracaso terapeutico,2006-06-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
CAMIRI,tuberculosis y lepra,fracaso terapeutico,2006-07-01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,2.0,,
CARAPARI,tuberculosis y lepra,fracaso terapeutico,2006-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,
LA PAZ,tuberculosis y lepra,fracaso terapeutico,2006-07-01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,2.0,,
SAN JUAN DE YAPACANI,tuberculosis y lepra,fracaso terapeutico,2006-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,
SUCRE,tuberculosis y lepra,fracaso terapeutico,2006-07-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
TORO TORO,tuberculosis y lepra,fracaso terapeutico,2006-07-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
ICLA,tuberculosis y lepra,fracaso terapeutico,2006-08-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,fracaso terapeutico,2006-08-01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,2.0,,
SANTA ROSA DEL SARA,tuberculosis y lepra,fracaso terapeutico,2006-08-01,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,3.0,,
YACUIBA,tuberculosis y lepra,fracaso terapeutico,2006-08-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
CAMIRI,tuberculosis y lepra,fracaso terapeutico,2006-09-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
EL ALTO,tuberculosis y lepra,fracaso terapeutico,2006-09-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,fracaso terapeutico,2006-09-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
EL ALTO,tuberculosis y lepra,fracaso terapeutico,2006-10-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
CAMIRI,tuberculosis y lepra,fracaso terapeutico,2006-11-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
PUERTO VILLARROEL,tuberculosis y lepra,fracaso terapeutico,2006-11-01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,2.0,,
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,fracaso terapeutico,2006-12-01,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,,
