municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
ARBIETO,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
BERMEJO,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
CAPINOTA,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
CARANAVI,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,1,0.0,3,0.0,0,0.0,4,,
CHIMORE,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
COCHABAMBA,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,1,0.0,19,0.0,4,0.0,24,,
COLCAPIRHUA,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
CORQUE,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
EL ALTO,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,1,0.0,17,0.0,0,0.0,18,,
EL TORNO,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
ENTRE RIOS,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
ENTRE RIOS,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,1,0.0,11,0.0,0,0.0,12,,
GUANAY,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
JESUS DE MACHACA,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
LA GUARDIA,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
LA PAZ,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,5,0.0,1,0.0,22,0.0,1,0.0,29,,
MAPIRI,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,0,0.0,4,,0,0.0,4,,
MONTEAGUDO,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
MONTERO,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
ORURO,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,0,0.0,2,0.0,1,0.0,3,,
PAZÑA,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
PUERTO VILLARROEL,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,2,0.0,7,0.0,0,0.0,9,,
QUILLACOLLO,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,0,0.0,5,,0,0.0,5,,
RIBERALTA,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,1,0.0,1,0.0,4,0.0,0,0.0,6,,
SACABA,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
SAN JUAN DE YAPACANI,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
SAN MIGUEL DE VELASCO,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
SIPE SIPE,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
TARABUCO,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,2,,
TARACO,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
TARIJA,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
TIPUANI,tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
TIRAQUE (CBBA),tuberculosis y lepra,enfermos curados,2006-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
