municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
ACHACACHI,tuberculosis y lepra,sintomatico respiratorio,2006-01-01,0,0.0,0,0.0,1,0.0,15,0.0,5,0.0,21,,
ACHOCALLA,tuberculosis y lepra,sintomatico respiratorio,2006-01-01,0,0.0,0,0.0,0,0.0,4,,0,0.0,4,,
AIQUILE,tuberculosis y lepra,sintomatico respiratorio,2006-01-01,0,0.0,0,0.0,0,0.0,2,0.0,2,0.0,4,,
ALCALA,tuberculosis y lepra,sintomatico respiratorio,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
ANCORAIMES,tuberculosis y lepra,sintomatico respiratorio,2006-01-01,0,0.0,0,0.0,0,0.0,4,0.0,2,0.0,6,,
ANDAMARCA,tuberculosis y lepra,sintomatico respiratorio,2006-01-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
ANTEQUERA,tuberculosis y lepra,sintomatico respiratorio,2006-01-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
ANZALDO,tuberculosis y lepra,sintomatico respiratorio,2006-01-01,0,0.0,0,0.0,0,0.0,3,0.0,2,0.0,5,,
APOLO,tuberculosis y lepra,sintomatico respiratorio,2006-01-01,0,0.0,0,0.0,1,0.0,0,0.0,2,0.0,3,,
ARAMPAMPA,tuberculosis y lepra,sintomatico respiratorio,2006-01-01,0,0.0,0,0.0,1,0.0,3,0.0,1,0.0,5,,
ARANI,tuberculosis y lepra,sintomatico respiratorio,2006-01-01,0,0.0,0,0.0,0,0.0,3,0.0,1,0.0,4,,
ARBIETO,tuberculosis y lepra,sintomatico respiratorio,2006-01-01,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,2,,
ARQUE,tuberculosis y lepra,sintomatico respiratorio,2006-01-01,0,0.0,0,0.0,0,0.0,0,0.0,2,,2,,
ASCENCION DE GUARAYOS,tuberculosis y lepra,sintomatico respiratorio,2006-01-01,0,0.0,0,0.0,9,0.0,14,0.0,4,0.0,27,,
ATOCHA,tuberculosis y lepra,sintomatico respiratorio,2006-01-01,0,0.0,0,0.0,0,0.0,7,,0,0.0,7,,
