municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
ATOCHA,tuberculosis y lepra,tuberculosis extrapulmonar,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
BERMEJO,tuberculosis y lepra,tuberculosis extrapulmonar,2006-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
CHIMORE,tuberculosis y lepra,tuberculosis extrapulmonar,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tuberculosis extrapulmonar,2006-01-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
COCHABAMBA,tuberculosis y lepra,tuberculosis extrapulmonar,2006-01-01,0,0.0,1,0.0,2,0.0,6,0.0,4,0.0,13,,
COLCAPIRHUA,tuberculosis y lepra,tuberculosis extrapulmonar,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
EL ALTO,tuberculosis y lepra,tuberculosis extrapulmonar,2006-01-01,0,0.0,0,0.0,1,0.0,11,0.0,2,0.0,14,,
GENERAL SAAVEDRA,tuberculosis y lepra,tuberculosis extrapulmonar,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
ICHOCA,tuberculosis y lepra,tuberculosis extrapulmonar,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
LA PAZ,tuberculosis y lepra,tuberculosis extrapulmonar,2006-01-01,0,0.0,0,0.0,7,0.0,26,0.0,4,0.0,37,,
MECAPACA,tuberculosis y lepra,tuberculosis extrapulmonar,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
MONTEAGUDO,tuberculosis y lepra,tuberculosis extrapulmonar,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
ORURO,tuberculosis y lepra,tuberculosis extrapulmonar,2006-01-01,0,0.0,0,0.0,0,0.0,7,,0,0.0,7,,
POTOSI,tuberculosis y lepra,tuberculosis extrapulmonar,2006-01-01,0,0.0,0,0.0,0,0.0,6,,0,0.0,6,,
PUERTO VILLARROEL,tuberculosis y lepra,tuberculosis extrapulmonar,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
RIBERALTA,tuberculosis y lepra,tuberculosis extrapulmonar,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
SACABA,tuberculosis y lepra,tuberculosis extrapulmonar,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
