municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
CHARAGUA,tuberculosis y lepra, meningitis tb en menores de 5 anos,2006-01-01,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,
LA PAZ,tuberculosis y lepra, meningitis tb en menores de 5 anos,2006-02-01,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
LA PAZ,tuberculosis y lepra, meningitis tb en menores de 5 anos,2006-04-01,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,
MAGDALENA,tuberculosis y lepra, meningitis tb en menores de 5 anos,2006-04-01,0.0,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,
SAN BORJA,tuberculosis y lepra, meningitis tb en menores de 5 anos,2006-04-01,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,
BUENA VISTA,tuberculosis y lepra, meningitis tb en menores de 5 anos,2006-05-01,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,
ANZALDO,tuberculosis y lepra, meningitis tb en menores de 5 anos,2006-06-01,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,
EL ALTO,tuberculosis y lepra, meningitis tb en menores de 5 anos,2006-06-01,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
TARIJA,tuberculosis y lepra, meningitis tb en menores de 5 anos,2006-06-01,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,
EL ALTO,tuberculosis y lepra, meningitis tb en menores de 5 anos,2006-08-01,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
OCURI,tuberculosis y lepra, meningitis tb en menores de 5 anos,2006-08-01,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,
TARATA,tuberculosis y lepra, meningitis tb en menores de 5 anos,2006-08-01,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
YACUIBA,tuberculosis y lepra, meningitis tb en menores de 5 anos,2006-09-01,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
EL ALTO,tuberculosis y lepra, meningitis tb en menores de 5 anos,2006-10-01,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
LORETO,tuberculosis y lepra, meningitis tb en menores de 5 anos,2006-11-01,0.0,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,
POTOSI,tuberculosis y lepra, meningitis tb en menores de 5 anos,2006-11-01,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
SAN LORENZO(TJA),tuberculosis y lepra, meningitis tb en menores de 5 anos,2006-11-01,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra, meningitis tb en menores de 5 anos,2006-11-01,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
