,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
ACHACACHI,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
AIQUILE,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2012-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ARANI,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2012-01-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
ARBIETO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2012-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ATOCHA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2012-01-01,0,0,0,0,0,0,0,1,0,2,0,0,0,3,3
AYOPAYA (V. DE INDEPENDENCIA),"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2012-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
AZURDUY,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
BETANZOS,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
BUENA VISTA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CABEZAS,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CAJUATA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CALAMARCA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2012-01-01,0,0,0,0,0,0,0,0,1,2,1,0,2,2,4
CAMARGO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2012-01-01,0,0,0,0,0,0,0,1,0,2,0,0,0,3,3
CAMIRI,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2012-01-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
CARACOLLO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2012-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
CARAPARI,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CHALLAPATA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2012-01-01,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
CHARAGUA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
