,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
BERMEJO,enfermedades transmitidas por vectores (etv),dengue,2019-01-01,0,0,0,0,1,0,1,1,0,3,1,0,5,5,1,2,0,0,0,0,9,11,20
CHIMORE,enfermedades transmitidas por vectores (etv),dengue,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2
COCHABAMBA,enfermedades transmitidas por vectores (etv),dengue,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,3
COROICO,enfermedades transmitidas por vectores (etv),dengue,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
ENTRE RIOS CBBA,enfermedades transmitidas por vectores (etv),dengue,2019-01-01,0,0,0,0,0,0,1,1,1,0,2,0,5,3,0,3,0,1,1,1,10,9,19
EXALTACION,enfermedades transmitidas por vectores (etv),dengue,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2,3
GUANAY,enfermedades transmitidas por vectores (etv),dengue,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,3
LA ASUNTA,enfermedades transmitidas por vectores (etv),dengue,2019-01-01,0,0,0,0,0,1,0,1,0,1,2,0,2,3,0,1,1,0,1,1,6,8,14
MACHARETI,enfermedades transmitidas por vectores (etv),dengue,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
PUERTO GONZALO MORENO,enfermedades transmitidas por vectores (etv),dengue,2019-01-01,0,0,0,0,0,0,1,0,1,0,1,0,1,2,1,0,2,2,1,1,8,5,13
PUERTO VILLARROEL,enfermedades transmitidas por vectores (etv),dengue,2019-01-01,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3
RIBERALTA,enfermedades transmitidas por vectores (etv),dengue,2019-01-01,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,4
SANTA CRUZ DE LA SIERRA,enfermedades transmitidas por vectores (etv),dengue,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2
SHINAOTA,enfermedades transmitidas por vectores (etv),dengue,2019-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2
SORATA,enfermedades transmitidas por vectores (etv),dengue,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VILLA MONTES,enfermedades transmitidas por vectores (etv),dengue,2019-01-01,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,5,0,5
VILLA TUNARI,enfermedades transmitidas por vectores (etv),dengue,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,2,2,4
YACUIBA,enfermedades transmitidas por vectores (etv),dengue,2019-01-01,0,0,0,0,0,2,0,4,1,0,0,2,3,3,0,0,0,0,1,2,5,13,18
ALTO BENI,enfermedades transmitidas por vectores (etv),dengue,2019-02-01,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,2,3,5
BERMEJO,enfermedades transmitidas por vectores (etv),dengue,2019-02-01,1,0,0,0,6,6,7,10,2,12,9,10,24,41,8,16,5,8,1,10,63,113,176
CARAPARI,enfermedades transmitidas por vectores (etv),dengue,2019-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CHIMORE,enfermedades transmitidas por vectores (etv),dengue,2019-02-01,0,1,0,0,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,5,2,7
COCHABAMBA,enfermedades transmitidas por vectores (etv),dengue,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,3,5
ENTRE RIOS CBBA,enfermedades transmitidas por vectores (etv),dengue,2019-02-01,0,0,0,0,0,0,0,0,1,1,0,0,7,2,1,0,0,0,1,0,10,3,13
EXALTACION,enfermedades transmitidas por vectores (etv),dengue,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
IRUPANA (VILLA DE LANZA),enfermedades transmitidas por vectores (etv),dengue,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
LA ASUNTA,enfermedades transmitidas por vectores (etv),dengue,2019-02-01,0,0,0,0,3,0,1,0,0,2,5,2,11,7,2,0,1,1,2,3,25,15,40
MACHARETI,enfermedades transmitidas por vectores (etv),dengue,2019-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2
PALOS BLANCOS,enfermedades transmitidas por vectores (etv),dengue,2019-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PUERTO GONZALO MORENO,enfermedades transmitidas por vectores (etv),dengue,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,3,4
PUERTO VILLARROEL,enfermedades transmitidas por vectores (etv),dengue,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,1,0,0,4,3,7
SAN PEDRO,enfermedades transmitidas por vectores (etv),dengue,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SHINAOTA,enfermedades transmitidas por vectores (etv),dengue,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SORATA,enfermedades transmitidas por vectores (etv),dengue,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEOPONTE,enfermedades transmitidas por vectores (etv),dengue,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
TIPUANI,enfermedades transmitidas por vectores (etv),dengue,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
URIONDO (A. CONCEPCION),enfermedades transmitidas por vectores (etv),dengue,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
VILLA MONTES,enfermedades transmitidas por vectores (etv),dengue,2019-02-01,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,3,2,5
VILLA TUNARI,enfermedades transmitidas por vectores (etv),dengue,2019-02-01,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,2,3,5
YACUIBA,enfermedades transmitidas por vectores (etv),dengue,2019-02-01,0,1,1,0,1,0,2,2,0,0,0,2,3,6,1,1,0,1,0,1,8,14,22
ALTO BENI,enfermedades transmitidas por vectores (etv),dengue,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
BERMEJO,enfermedades transmitidas por vectores (etv),dengue,2019-03-01,0,0,0,0,2,4,2,7,10,7,4,4,14,10,3,8,4,2,3,4,42,46,88
CARAPARI,enfermedades transmitidas por vectores (etv),dengue,2019-03-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2
CHIMORE,enfermedades transmitidas por vectores (etv),dengue,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,3,4
COCHABAMBA,enfermedades transmitidas por vectores (etv),dengue,2019-03-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,4,0,4
ENTRE RIOS CBBA,enfermedades transmitidas por vectores (etv),dengue,2019-03-01,0,0,0,0,0,0,1,1,0,1,2,3,8,7,0,1,2,0,1,2,14,15,29
GUANAY,enfermedades transmitidas por vectores (etv),dengue,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
LA ASUNTA,enfermedades transmitidas por vectores (etv),dengue,2019-03-01,0,0,0,1,2,0,0,6,2,0,0,5,10,10,2,7,5,2,2,1,23,32,55
PUERTO GONZALO MORENO,enfermedades transmitidas por vectores (etv),dengue,2019-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PUERTO VILLARROEL,enfermedades transmitidas por vectores (etv),dengue,2019-03-01,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,3,0,0,0,1,4,5,9
RIBERALTA,enfermedades transmitidas por vectores (etv),dengue,2019-03-01,0,1,1,1,4,5,5,2,0,2,1,2,3,3,2,3,3,1,0,1,19,21,40
SHINAOTA,enfermedades transmitidas por vectores (etv),dengue,2019-03-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2
SORATA,enfermedades transmitidas por vectores (etv),dengue,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TACACOMA,enfermedades transmitidas por vectores (etv),dengue,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
VILLA MONTES,enfermedades transmitidas por vectores (etv),dengue,2019-03-01,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,2,0,0,1,3,5,8
VILLA TUNARI,enfermedades transmitidas por vectores (etv),dengue,2019-03-01,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,3
YACUIBA,enfermedades transmitidas por vectores (etv),dengue,2019-03-01,0,0,0,0,1,1,1,1,1,2,0,0,5,4,3,1,1,1,0,1,12,11,23
YOTALA,enfermedades transmitidas por vectores (etv),dengue,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
BERMEJO,enfermedades transmitidas por vectores (etv),dengue,2019-04-01,0,0,0,0,0,0,2,3,2,0,1,1,3,3,3,2,0,2,1,2,12,13,25
CHIMORE,enfermedades transmitidas por vectores (etv),dengue,2019-04-01,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,3,2,5
COCHABAMBA,enfermedades transmitidas por vectores (etv),dengue,2019-04-01,0,0,0,0,0,0,0,0,0,1,0,0,5,3,3,2,0,0,1,0,9,6,15
ENTRE RIOS CBBA,enfermedades transmitidas por vectores (etv),dengue,2019-04-01,0,0,0,0,1,0,0,5,6,0,3,3,6,11,2,3,0,1,1,0,19,23,42
FERNANDEZ ALONSO,enfermedades transmitidas por vectores (etv),dengue,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
LA ASUNTA,enfermedades transmitidas por vectores (etv),dengue,2019-04-01,0,0,0,1,1,2,3,4,5,3,3,0,7,11,2,6,3,0,2,3,26,30,56
MACHARETI,enfermedades transmitidas por vectores (etv),dengue,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2
PALOS BLANCOS,enfermedades transmitidas por vectores (etv),dengue,2019-04-01,0,0,0,0,2,2,2,3,1,2,2,0,7,6,3,0,0,3,1,0,18,16,34
PUERTO GONZALO MORENO,enfermedades transmitidas por vectores (etv),dengue,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
PUERTO VILLARROEL,enfermedades transmitidas por vectores (etv),dengue,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
