,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ALCALA,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,1,1,0,2,0,3,0,1,0,0,0,0,1,7,8
BAURES,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,1,1,0,0,2,1,5,2,0,0,0,1,2,1,10,6,16
BELLA FLOR,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2
CAMIRI,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,2,2,6,8
CHARAGUA,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,6,3,7,6,13
COBIJA,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COLPA BELGICA,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CONCEPCION,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,2,5,1,0,4,1,0,2,3,0,1,0,0,0,3,8,14,22
EL ALTO,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EL TORNO,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,3,0,4,5,6,0,1,3,1,5,5,9,1,2,0,4,4,3,25,31,56
EL VILLAR,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,1,0,1,0,0,0,0,0,1,0,2,1,0,0,0,1,0,2,5,7
EUREKA (SANTOS MERCADO),enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,1,1,1,0,0,0,1,4,2,0,0,1,0,0,0,6,5,11
FILADELFIA,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2
GUAYARAMERIN,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,3,0,4,1,45,48,64,74,67,64,70,122,91,208,41,43,15,39,106,98,506,697,1203
HUACARETA,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,1,2,1,4,1,1,1,1,9,9,2,2,2,4,14,10,31,33,64
HUACAYA (VILLA DE HUACAYA),enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,2,2,5,7
ICLA,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,1,0,0,0,0,1,6,7
IXIAMAS,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,1,1,3,1,2,1,0,1,4,3,0,1,1,1,0,0,11,9,20
LA PAZ,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2
MACHARETI,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,1,2,0,0,0,1,0,2,0,3,1,0,0,1,1,0,3,9,12
MAGDALENA,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
MOJOCOYA,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,2,1,6,1,0,2,1,4,1,8,10,18
MONTEAGUDO,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,3,2,0,4,3,11,11,4,9,2,5,7,6,30,37,67
NACEBE (SANTA ROSA DEL ABUNA),enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,2,0,4,0,5,1,1,0,0,0,1,0,13,1,14
NUEVO MANOA (NUEVA ESPERANZA),enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,1,0,2,1,0,0,0,0,5,2,0,0,1,1,0,0,9,4,13
PRESTO,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
PUERTO GONZALO MORENO,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUERTO RICO,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,1,0,0,2,4,6
REYES,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,1,1,0,0,0,1,1,3,2,0,0,0,1,0,0,0,5,5,10
RIBERALTA,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,3,3,3,0,3,2,9,6,13,10,3,2,2,3,1,2,37,28,65
RURRENABAQUE,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SACABA,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAIPINA,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,1,0,0,1,0,0,0,0,1,0,1,7,1,3,0,1,0,2,1,4,5,18,23
SAN BORJA,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2
SAN IGNACIO DE VELASCO,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,2,0,2,3,0,0,4,1,1,5,2,0,1,2,3,0,15,11,26
SAN JOSE DE CHIQUITOS,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,1,1,2,0,1,2,1,11,0,1,0,1,2,2,7,18,25
SAN LORENZO(PND),enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,1,0,2,3,1,3,1,2,0,3,1,0,0,0,0,0,6,11,17
SAN MIGUEL DE VELASCO,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,3,0,2,5,5,2,2,3,6,5,4,6,3,1,0,4,25,26,51
SAN PEDRO(PND),enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,1,1,1,2,6,2,5,3,6,9,3,6,0,3,5,4,27,30,57
SANTA ROSA,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
SENA,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,1,2,1,4,4,7,3,4,3,16,4,2,1,1,0,1,1,37,18,55
SOPACHUY,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,2,0,0,3,0,12,1,0,0,0,0,2,3,17,20
SORATA,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUCRE,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,1,2,5,0,1,2,0,4,2,6,1,1,1,1,4,0,15,16,31
TARABUCO,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,2,3,9,0,1,0,0,0,1,3,13,16
VILLA NUEVA (LOMA ALTA),enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,0,3
VILLA SERRANO,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,2,0,2,2,1,0,1,4,1,7,1,2,2,3,0,2,10,20,30
VILLA VACA GUZMAN (MUYUPAMPA),enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,2,0,0,0,2,0,1,3,2,0,0,1,0,1,1,5,8,13
YACUIBA,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,1,1,3,1,2,2,1,2,2,5,2,2,1,0,1,0,13,13,26
YAMPARAEZ,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,4,4
ZUDAÑEZ,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ALCALA,enfermedades transmitidas por vectores (etv),malaria,2019-02-01,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,4,5
BAURES,enfermedades transmitidas por vectores (etv),malaria,2019-02-01,0,0,0,0,0,1,0,0,1,1,0,0,3,2,0,0,1,0,1,1,6,5,11
BUENA VISTA,enfermedades transmitidas por vectores (etv),malaria,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CAMIRI,enfermedades transmitidas por vectores (etv),malaria,2019-02-01,0,0,0,0,1,0,0,0,0,0,0,2,1,5,0,1,1,2,1,4,4,14,18
CHALLAPATA,enfermedades transmitidas por vectores (etv),malaria,2019-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
COBIJA,enfermedades transmitidas por vectores (etv),malaria,2019-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,3
CONCEPCION,enfermedades transmitidas por vectores (etv),malaria,2019-02-01,0,0,0,0,0,0,13,7,0,2,0,0,0,0,0,0,0,1,0,0,13,10,23
COROICO,enfermedades transmitidas por vectores (etv),malaria,2019-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
EL TORNO,enfermedades transmitidas por vectores (etv),malaria,2019-02-01,0,0,0,0,1,1,0,0,1,1,0,0,0,2,1,0,0,0,1,0,4,4,8
EL VILLAR,enfermedades transmitidas por vectores (etv),malaria,2019-02-01,0,0,0,0,0,0,1,0,0,0,2,6,0,4,1,5,0,2,1,4,5,21,26
EUREKA (SANTOS MERCADO),enfermedades transmitidas por vectores (etv),malaria,2019-02-01,0,0,0,0,0,1,3,0,0,2,0,1,2,0,1,0,0,0,0,0,6,4,10
FILADELFIA,enfermedades transmitidas por vectores (etv),malaria,2019-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
GUAYARAMERIN,enfermedades transmitidas por vectores (etv),malaria,2019-02-01,0,1,4,9,59,42,68,64,100,101,83,110,129,218,53,50,19,40,99,84,614,719,1333
HUACARETA,enfermedades transmitidas por vectores (etv),malaria,2019-02-01,0,0,0,0,0,0,1,1,0,2,3,5,2,3,1,2,1,2,5,6,13,21,34
HUACAYA (VILLA DE HUACAYA),enfermedades transmitidas por vectores (etv),malaria,2019-02-01,0,0,0,0,1,1,1,0,0,0,0,1,1,3,1,1,0,0,0,0,4,6,10
