,group,variable,month,a. < de 6 meses,a. < de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ACHOCALLA,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,2,4
AIQUILE,inmunoprevenibles,varicela,2024-01-01,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,4,5
ANTEQUERA,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ANZALDO,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
ARANI,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2
ARBIETO,inmunoprevenibles,varicela,2024-01-01,2,0,0,0,3,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,6,5,11
ARQUE,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ASCENCION DE GUARAYOS,inmunoprevenibles,varicela,2024-01-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),inmunoprevenibles,varicela,2024-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BELLA FLOR,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
BERMEJO,inmunoprevenibles,varicela,2024-01-01,0,1,2,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,2,12
BETANZOS,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
CABEZAS,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2
CAIROMA,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CALACOTO,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
CAMIRI,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,5,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,9,5,14
CAPINOTA,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CAQUIAVIRI,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CARACOLLO,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
CARANAVI,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5,6
CARAPARI,inmunoprevenibles,varicela,2024-01-01,0,0,2,0,2,3,2,2,0,2,0,1,0,3,0,0,0,0,0,0,6,11,17
CARMEN RIVERO TORREZ,inmunoprevenibles,varicela,2024-01-01,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,7
CHARAGUA,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,3
CHIMORE,inmunoprevenibles,varicela,2024-01-01,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,6
CHUA COCANI,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),inmunoprevenibles,varicela,2024-01-01,0,0,0,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,4,7
CHUQUIHUTA AYLLU JUCUMANI,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
CLIZA,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,4
COBIJA,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,2,2,1,1,6,1,1,0,0,3,0,0,0,0,0,0,10,7,17
COCHABAMBA,inmunoprevenibles,varicela,2024-01-01,0,0,1,3,12,9,7,8,2,2,4,4,3,3,1,0,0,0,0,1,30,30,60
COLCAPIRHUA,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,1,0,2,1,0,0,0,3,0,0,0,0,0,0,0,4,3,7
COLOMI,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
COMARAPA,inmunoprevenibles,varicela,2024-01-01,0,0,1,0,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1,12
CONCEPCION,inmunoprevenibles,varicela,2024-01-01,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
COPACABANA,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2
CORO CORO,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COROICO,inmunoprevenibles,varicela,2024-01-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
CORQUE,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
COTAGAITA,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
COTOCA,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,4,3,4,2,0,0,0,0,0,0,1,0,0,0,0,0,9,5,14
CUATRO CAÑADAS,inmunoprevenibles,varicela,2024-01-01,0,0,2,0,2,3,0,0,1,0,0,4,0,0,0,0,0,0,0,0,5,7,12
DESAGUADERO,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EL ALTO,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,4,3,5,5,9,2,7,1,8,7,0,1,0,0,1,0,34,19,53
EL TORNO,inmunoprevenibles,varicela,2024-01-01,0,0,0,2,4,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,5,9,14
EL VILLAR,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ENTRE RIOS TRJ,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,2,1,4,0,3,2,0,1,0,0,0,0,0,0,0,4,9,13
ENTRE RIOS CBBA,inmunoprevenibles,varicela,2024-01-01,0,1,1,3,4,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,6,11,17
EUCALIPTUS,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
EXALTACION,inmunoprevenibles,varicela,2024-01-01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
FERNANDEZ ALONSO,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,6,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,12,18
GAIOC JATUN AYLLU YURA,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3
GENERAL SAAVEDRA,inmunoprevenibles,varicela,2024-01-01,0,0,0,1,1,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,3,5,8
GUANAY,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,3,4
GUAYARAMERIN,inmunoprevenibles,varicela,2024-01-01,0,0,2,3,7,6,2,2,0,0,0,1,1,1,0,0,0,0,0,0,12,13,25
GUTIERREZ,inmunoprevenibles,varicela,2024-01-01,0,0,1,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3,8
HUACARAJE,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2
HUACARETA,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ICLA,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,4
INCAHUASI,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
IRUPANA (VILLA DE LANZA),inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
IXIAMAS,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,2,5
LA GUARDIA,inmunoprevenibles,varicela,2024-01-01,0,1,0,0,1,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,7,9
LA PAZ,inmunoprevenibles,varicela,2024-01-01,0,0,1,0,2,2,5,7,6,2,5,1,12,11,0,1,1,1,0,0,32,25,57
LAJA,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
LLALLAGUA,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2
LLICA,inmunoprevenibles,varicela,2024-01-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
LURIBAY,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,4
MACHACAMARCA,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MACHARETI,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
MAGDALENA,inmunoprevenibles,varicela,2024-01-01,1,0,2,0,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,7,3,10
MAIRANA,inmunoprevenibles,varicela,2024-01-01,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,5
MECAPACA,inmunoprevenibles,varicela,2024-01-01,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
MINEROS,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,4,5
MIZQUE,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MONTEAGUDO,inmunoprevenibles,varicela,2024-01-01,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,3
