,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ACACIO,otras infecciones,enfermedad diarreica aguda,2022-01-01,1,0,1,2,3,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,6,7,13
ACHACACHI,otras infecciones,enfermedad diarreica aguda,2022-01-01,0,0,4,2,7,14,4,1,0,1,3,1,4,9,2,2,2,3,8,2,34,35,69
ACHOCALLA,otras infecciones,enfermedad diarreica aguda,2022-01-01,0,2,5,5,14,14,5,5,4,3,0,3,1,12,1,1,0,2,4,8,34,55,89
AIQUILE,otras infecciones,enfermedad diarreica aguda,2022-01-01,2,2,13,2,24,22,1,2,2,0,1,2,2,5,1,2,1,5,7,5,54,47,101
ALALAY,otras infecciones,enfermedad diarreica aguda,2022-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,1,4
ALCALA,otras infecciones,enfermedad diarreica aguda,2022-01-01,0,0,0,2,2,2,0,0,0,0,0,1,1,1,0,2,1,2,4,2,8,12,20
ALTO BENI,otras infecciones,enfermedad diarreica aguda,2022-01-01,1,1,2,6,13,14,8,3,4,0,4,1,5,3,2,2,9,3,4,2,52,35,87
ANCORAIMES,otras infecciones,enfermedad diarreica aguda,2022-01-01,1,0,2,0,6,2,1,0,1,1,0,0,4,0,1,0,0,1,2,2,18,6,24
ANDAMARCA,otras infecciones,enfermedad diarreica aguda,2022-01-01,0,0,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,7,14
ANTEQUERA,otras infecciones,enfermedad diarreica aguda,2022-01-01,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,2,1,5,4,9
ANZALDO,otras infecciones,enfermedad diarreica aguda,2022-01-01,0,0,0,0,4,5,2,1,1,2,0,0,0,0,1,1,0,0,3,3,11,12,23
APOLO,otras infecciones,enfermedad diarreica aguda,2022-01-01,3,2,10,1,18,24,4,3,3,3,0,2,3,5,3,4,1,2,7,4,52,50,102
ARAMPAMPA,otras infecciones,enfermedad diarreica aguda,2022-01-01,0,0,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,6,2,8
ARANI,otras infecciones,enfermedad diarreica aguda,2022-01-01,0,0,1,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,6,16
ARBIETO,otras infecciones,enfermedad diarreica aguda,2022-01-01,2,2,6,9,23,20,5,2,1,0,0,1,2,5,4,0,1,2,4,6,48,47,95
ARQUE,otras infecciones,enfermedad diarreica aguda,2022-01-01,1,2,5,2,12,8,1,3,1,1,1,2,4,5,2,0,3,2,3,7,33,32,65
ASCENCION DE GUARAYOS,otras infecciones,enfermedad diarreica aguda,2022-01-01,3,5,8,4,19,19,2,2,1,1,2,1,0,2,1,2,0,0,2,0,38,36,74
ATOCHA,otras infecciones,enfermedad diarreica aguda,2022-01-01,0,3,1,3,10,12,6,3,4,5,2,0,12,14,2,9,3,2,5,7,45,58,103
AUCAPATA,otras infecciones,enfermedad diarreica aguda,2022-01-01,3,0,1,2,5,8,2,2,1,0,1,2,1,4,2,1,0,1,3,2,19,22,41
AYATA,otras infecciones,enfermedad diarreica aguda,2022-01-01,1,0,1,0,4,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,9,5,14
AYO AYO,otras infecciones,enfermedad diarreica aguda,2022-01-01,0,0,0,0,5,2,0,1,0,0,0,0,0,1,0,0,0,0,1,3,6,7,13
AYOPAYA (V. DE INDEPENDENCIA),otras infecciones,enfermedad diarreica aguda,2022-01-01,2,1,5,5,28,33,3,5,1,5,2,2,5,4,3,1,7,3,14,12,70,71,141
AZURDUY,otras infecciones,enfermedad diarreica aguda,2022-01-01,2,1,6,8,18,17,3,0,0,1,1,0,8,4,0,6,3,1,3,2,44,40,84
BATALLAS,otras infecciones,enfermedad diarreica aguda,2022-01-01,1,1,3,0,3,6,0,0,0,0,1,0,1,2,0,0,1,1,2,2,12,12,24
BAURES,otras infecciones,enfermedad diarreica aguda,2022-01-01,0,0,1,0,9,5,4,4,5,0,1,1,3,3,2,0,2,3,1,1,28,17,45
BELEN DE ANDAMARCA,otras infecciones,enfermedad diarreica aguda,2022-01-01,0,0,0,1,1,5,1,0,1,0,0,0,0,0,0,1,0,0,2,0,5,7,12
BELEN DE URMIRI,otras infecciones,enfermedad diarreica aguda,2022-01-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3
BELLA FLOR,otras infecciones,enfermedad diarreica aguda,2022-01-01,1,1,1,1,3,6,4,1,1,0,1,0,1,2,2,0,0,0,1,2,15,13,28
BERMEJO,otras infecciones,enfermedad diarreica aguda,2022-01-01,7,5,8,5,41,31,17,17,10,9,0,2,15,24,3,4,8,9,14,13,123,119,242
BETANZOS,otras infecciones,enfermedad diarreica aguda,2022-01-01,2,2,6,2,22,20,2,6,2,3,1,0,6,7,3,2,4,4,11,10,59,56,115
BOLIVAR,otras infecciones,enfermedad diarreica aguda,2022-01-01,1,0,3,3,6,0,0,0,0,0,0,1,1,1,0,0,0,1,0,5,11,11,22
BOLPEBRA,otras infecciones,enfermedad diarreica aguda,2022-01-01,1,0,0,1,2,4,0,0,0,0,1,0,0,0,0,1,0,2,0,0,4,8,12
BOYUIBE,otras infecciones,enfermedad diarreica aguda,2022-01-01,0,0,3,3,12,13,5,6,0,2,1,3,3,0,2,2,2,4,3,2,31,35,66
BUENA VISTA,otras infecciones,enfermedad diarreica aguda,2022-01-01,1,0,2,1,8,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,13,6,19
CABEZAS,otras infecciones,enfermedad diarreica aguda,2022-01-01,2,2,8,9,25,20,11,5,2,2,2,3,10,11,5,6,4,9,6,7,75,74,149
CAIROMA,otras infecciones,enfermedad diarreica aguda,2022-01-01,1,0,3,1,17,16,1,1,1,1,0,0,5,17,2,5,1,3,8,7,39,51,90
"CAIZA ""D""",otras infecciones,enfermedad diarreica aguda,2022-01-01,1,0,4,1,8,8,6,3,0,0,1,0,7,6,1,0,1,2,4,12,33,32,65
CAJUATA,otras infecciones,enfermedad diarreica aguda,2022-01-01,3,1,5,5,20,15,5,3,0,1,1,0,7,5,0,1,1,3,1,4,43,38,81
CALACOTO,otras infecciones,enfermedad diarreica aguda,2022-01-01,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,0,1,2,2,5,6,11
CALAMARCA,otras infecciones,enfermedad diarreica aguda,2022-01-01,0,0,2,2,4,2,0,2,0,0,0,0,1,1,0,1,2,0,1,4,10,12,22
CAMARGO,otras infecciones,enfermedad diarreica aguda,2022-01-01,2,3,4,2,15,19,7,9,5,9,1,1,7,13,11,11,8,7,10,17,70,91,161
CAMATAQUI (C. VILLA ABECIA),otras infecciones,enfermedad diarreica aguda,2022-01-01,1,0,2,1,3,4,0,1,0,0,0,0,2,1,0,0,0,0,0,7,8,14,22
CAMIRI,otras infecciones,enfermedad diarreica aguda,2022-01-01,6,3,9,8,30,30,12,11,3,1,5,4,7,15,4,7,4,12,11,14,91,105,196
CAPINOTA,otras infecciones,enfermedad diarreica aguda,2022-01-01,0,1,5,4,30,32,5,6,3,2,2,2,0,6,2,1,2,4,8,12,57,70,127
CAQUIAVIRI,otras infecciones,enfermedad diarreica aguda,2022-01-01,1,1,5,4,8,6,0,1,0,0,0,0,2,2,0,0,3,0,5,7,24,21,45
CARACOLLO,otras infecciones,enfermedad diarreica aguda,2022-01-01,3,0,2,1,12,6,1,2,1,0,0,1,6,2,3,2,0,0,1,13,29,27,56
CARANAVI,otras infecciones,enfermedad diarreica aguda,2022-01-01,4,4,12,12,40,28,8,7,6,6,2,3,10,24,6,6,4,3,13,12,105,105,210
CARANGAS,otras infecciones,enfermedad diarreica aguda,2022-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2,2,4,6
CARAPARI,otras infecciones,enfermedad diarreica aguda,2022-01-01,7,2,3,6,24,14,8,6,3,8,1,6,11,11,3,7,4,7,12,14,76,81,157
CARIPUYO,otras infecciones,enfermedad diarreica aguda,2022-01-01,0,0,2,1,6,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,11,4,15
CARMEN RIVERO TORREZ,otras infecciones,enfermedad diarreica aguda,2022-01-01,1,0,1,1,4,5,1,1,3,0,3,4,3,3,0,4,2,3,3,8,21,29,50
CATACORA,otras infecciones,enfermedad diarreica aguda,2022-01-01,0,0,0,0,1,3,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,6,8
CHACARILLA,otras infecciones,enfermedad diarreica aguda,2022-01-01,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,5,1,6
CHALLAPATA,otras infecciones,enfermedad diarreica aguda,2022-01-01,0,2,6,4,17,14,3,3,1,2,1,0,2,6,2,3,1,2,8,14,41,50,91
CHAQUI,otras infecciones,enfermedad diarreica aguda,2022-01-01,1,0,0,0,3,1,0,1,0,1,0,0,0,1,0,0,0,2,6,4,10,10,20
CHARAGUA,otras infecciones,enfermedad diarreica aguda,2022-01-01,7,7,6,10,73,65,9,7,2,3,0,4,9,9,1,6,3,2,20,19,130,132,262
CHARAÑA,otras infecciones,enfermedad diarreica aguda,2022-01-01,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,2,2,7,3,10
CHAYANTA,otras infecciones,enfermedad diarreica aguda,2022-01-01,1,0,2,5,25,14,2,4,1,2,2,1,6,5,0,0,2,1,9,7,50,39,89
CHIMORE,otras infecciones,enfermedad diarreica aguda,2022-01-01,2,4,10,8,39,26,5,5,5,1,0,2,5,9,1,2,1,3,7,4,75,64,139
CHIPAYA,otras infecciones,enfermedad diarreica aguda,2022-01-01,0,0,2,2,4,3,0,0,0,0,0,0,0,1,1,0,0,1,3,2,10,9,19
CHOQUE COTA,otras infecciones,enfermedad diarreica aguda,2022-01-01,0,1,1,0,1,4,0,1,0,0,0,2,0,1,0,0,1,2,1,2,4,13,17
CHUA COCANI,otras infecciones,enfermedad diarreica aguda,2022-01-01,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,4,0,7,2,9
CHULUMANI (V. DE LA LIBERTAD),otras infecciones,enfermedad diarreica aguda,2022-01-01,0,1,2,1,12,11,2,2,1,0,0,1,7,5,0,3,2,0,1,2,27,26,53
CHUMA,otras infecciones,enfermedad diarreica aguda,2022-01-01,0,0,0,1,5,1,0,0,0,0,2,0,4,7,0,0,4,1,6,3,21,13,34
CHUQUIHUTA AYLLU JUCUMANI,otras infecciones,enfermedad diarreica aguda,2022-01-01,0,0,1,1,8,5,1,0,3,1,1,0,1,4,1,4,0,2,1,1,17,18,35
CKOCHAS,otras infecciones,enfermedad diarreica aguda,2022-01-01,3,0,3,4,10,6,3,3,0,1,0,0,2,6,1,2,3,4,5,2,30,28,58
CLIZA,otras infecciones,enfermedad diarreica aguda,2022-01-01,1,4,5,5,11,9,7,4,2,3,0,0,1,7,0,2,1,5,4,5,32,44,76
COBIJA,otras infecciones,enfermedad diarreica aguda,2022-01-01,6,4,11,9,46,44,14,19,9,5,2,5,11,17,4,4,6,1,9,11,118,119,237
COCAPATA,otras infecciones,enfermedad diarreica aguda,2022-01-01,1,3,4,0,13,13,1,2,3,0,2,0,4,0,2,1,2,0,11,7,43,26,69
COCHABAMBA,otras infecciones,enfermedad diarreica aguda,2022-01-01,60,39,108,85,382,311,115,68,48,40,41,31,172,206,100,82,78,72,119,154,1223,1088,2311
