,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ACACIO,otras infecciones,ira sin neumonia,2022-01-01,1,1,1,3,13,11,6,4,5,4,3,5,15,29,6,10,7,6,14,27,71,100,171
ACHACACHI,otras infecciones,ira sin neumonia,2022-01-01,27,25,15,27,90,83,41,39,28,39,23,39,148,261,74,84,80,100,242,210,768,907,1675
ACHOCALLA,otras infecciones,ira sin neumonia,2022-01-01,17,21,27,8,83,67,49,56,31,37,10,22,63,215,27,72,37,45,100,92,444,635,1079
AIQUILE,otras infecciones,ira sin neumonia,2022-01-01,13,13,10,14,45,39,25,33,14,21,7,10,25,55,23,25,23,28,62,88,247,326,573
ALALAY,otras infecciones,ira sin neumonia,2022-01-01,0,0,1,2,4,10,5,3,5,2,3,4,3,7,3,4,3,4,12,10,39,46,85
ALCALA,otras infecciones,ira sin neumonia,2022-01-01,7,4,1,5,20,14,13,15,8,12,5,8,21,41,8,11,12,17,13,24,108,151,259
ALTO BENI,otras infecciones,ira sin neumonia,2022-01-01,9,13,10,10,58,84,57,40,43,34,32,28,103,143,49,58,37,30,83,62,481,502,983
ANCORAIMES,otras infecciones,ira sin neumonia,2022-01-01,6,8,3,8,19,23,19,10,6,11,0,11,22,42,16,23,18,19,68,71,177,226,403
ANDAMARCA,otras infecciones,ira sin neumonia,2022-01-01,3,1,5,1,17,16,11,14,6,8,4,13,32,49,12,20,14,17,38,45,142,184,326
ANTEQUERA,otras infecciones,ira sin neumonia,2022-01-01,0,0,1,1,11,8,12,11,4,7,7,8,33,52,8,11,5,14,22,24,103,136,239
ANZALDO,otras infecciones,ira sin neumonia,2022-01-01,6,3,1,5,15,10,10,8,3,8,9,7,17,34,10,16,12,9,43,63,126,163,289
APOLO,otras infecciones,ira sin neumonia,2022-01-01,20,13,16,14,54,57,39,25,8,21,11,24,41,82,21,45,20,17,43,32,273,330,603
ARAMPAMPA,otras infecciones,ira sin neumonia,2022-01-01,0,2,3,0,6,8,0,1,2,2,0,4,9,14,5,3,4,4,15,23,44,61,105
ARANI,otras infecciones,ira sin neumonia,2022-01-01,4,7,9,4,30,26,6,5,10,7,9,5,33,62,20,17,14,15,32,35,167,183,350
ARBIETO,otras infecciones,ira sin neumonia,2022-01-01,24,27,30,25,124,113,50,49,26,25,14,16,57,155,21,52,17,34,78,78,441,574,1015
ARQUE,otras infecciones,ira sin neumonia,2022-01-01,11,6,15,8,41,42,27,23,26,18,14,18,69,98,35,37,29,30,43,53,310,333,643
ASCENCION DE GUARAYOS,otras infecciones,ira sin neumonia,2022-01-01,39,25,54,46,164,135,48,52,17,23,12,11,33,60,14,30,17,25,33,25,431,432,863
ATOCHA,otras infecciones,ira sin neumonia,2022-01-01,8,11,17,9,87,60,66,54,37,41,18,33,180,214,93,98,74,64,47,50,627,634,1261
AUCAPATA,otras infecciones,ira sin neumonia,2022-01-01,5,3,3,2,11,9,6,2,2,8,3,6,35,38,7,13,14,6,10,11,96,98,194
AYATA,otras infecciones,ira sin neumonia,2022-01-01,0,2,6,1,6,9,4,6,3,2,4,3,17,30,12,21,14,17,27,21,93,112,205
AYO AYO,otras infecciones,ira sin neumonia,2022-01-01,8,8,12,5,43,40,28,14,8,16,12,21,55,89,21,35,21,44,115,106,323,378,701
AYOPAYA (V. DE INDEPENDENCIA),otras infecciones,ira sin neumonia,2022-01-01,19,19,31,23,110,111,55,44,22,45,24,36,186,214,71,82,68,61,184,184,770,819,1589
AZURDUY,otras infecciones,ira sin neumonia,2022-01-01,11,10,10,18,88,71,40,39,21,35,17,27,79,112,53,66,27,32,72,73,418,483,901
BATALLAS,otras infecciones,ira sin neumonia,2022-01-01,10,7,11,10,37,27,6,12,7,7,1,18,37,77,14,24,23,25,78,78,224,285,509
BAURES,otras infecciones,ira sin neumonia,2022-01-01,4,4,3,2,48,52,47,31,35,21,37,33,47,77,57,48,29,30,56,41,363,339,702
BELEN DE ANDAMARCA,otras infecciones,ira sin neumonia,2022-01-01,1,0,0,1,15,16,6,8,1,6,2,4,13,26,8,5,7,8,21,34,74,108,182
BELEN DE URMIRI,otras infecciones,ira sin neumonia,2022-01-01,1,4,4,1,13,5,5,3,3,2,1,2,12,13,10,6,9,7,25,33,83,76,159
BELLA FLOR,otras infecciones,ira sin neumonia,2022-01-01,8,7,7,3,41,37,27,36,10,14,15,12,53,56,15,20,12,8,13,12,201,205,406
BERMEJO,otras infecciones,ira sin neumonia,2022-01-01,21,24,42,41,231,200,136,152,74,64,36,55,151,323,77,108,57,69,79,109,904,1145,2049
BETANZOS,otras infecciones,ira sin neumonia,2022-01-01,23,17,29,38,129,139,69,75,52,47,39,58,160,276,120,147,122,107,280,271,1023,1175,2198
BOLIVAR,otras infecciones,ira sin neumonia,2022-01-01,2,6,4,3,17,24,11,3,6,9,1,1,8,20,8,14,11,12,37,31,105,123,228
BOLPEBRA,otras infecciones,ira sin neumonia,2022-01-01,0,2,1,3,15,14,14,22,7,11,9,2,36,33,15,11,6,9,12,10,115,117,232
BOYUIBE,otras infecciones,ira sin neumonia,2022-01-01,1,7,6,5,50,48,43,38,30,23,19,30,49,80,25,28,21,19,23,29,267,307,574
BUENA VISTA,otras infecciones,ira sin neumonia,2022-01-01,13,8,8,8,81,76,17,26,13,19,13,20,34,48,25,19,10,13,54,43,268,280,548
CABEZAS,otras infecciones,ira sin neumonia,2022-01-01,9,17,39,37,161,128,155,128,80,83,71,114,208,265,87,92,92,70,120,92,1022,1026,2048
CAIROMA,otras infecciones,ira sin neumonia,2022-01-01,28,11,25,16,79,64,35,49,25,33,17,37,169,282,85,84,100,65,152,123,715,764,1479
"CAIZA ""D""",otras infecciones,ira sin neumonia,2022-01-01,10,11,13,13,40,46,33,25,26,25,12,26,72,111,30,43,34,35,82,120,352,455,807
CAJUATA,otras infecciones,ira sin neumonia,2022-01-01,14,17,18,16,60,43,37,32,13,32,13,12,63,111,21,44,28,27,74,60,341,394,735
CALACOTO,otras infecciones,ira sin neumonia,2022-01-01,2,4,1,3,21,15,10,5,9,8,7,9,11,26,14,20,13,17,73,69,161,176,337
CALAMARCA,otras infecciones,ira sin neumonia,2022-01-01,6,7,4,12,37,31,12,18,9,16,11,15,44,81,22,38,15,25,78,62,238,305,543
CAMARGO,otras infecciones,ira sin neumonia,2022-01-01,14,10,10,14,83,80,55,42,33,35,14,22,67,126,45,56,34,53,65,97,420,535,955
CAMATAQUI (C. VILLA ABECIA),otras infecciones,ira sin neumonia,2022-01-01,4,4,3,0,14,4,9,5,5,13,1,6,21,35,15,19,12,11,38,21,122,118,240
CAMIRI,otras infecciones,ira sin neumonia,2022-01-01,22,18,30,28,107,84,54,69,33,31,22,27,61,110,56,49,40,50,98,94,523,560,1083
CAPINOTA,otras infecciones,ira sin neumonia,2022-01-01,21,22,29,25,87,84,56,33,16,26,13,21,89,148,66,70,38,49,89,116,504,594,1098
CAQUIAVIRI,otras infecciones,ira sin neumonia,2022-01-01,8,8,14,4,31,20,7,14,12,4,8,6,33,60,17,21,17,27,97,98,244,262,506
CARACOLLO,otras infecciones,ira sin neumonia,2022-01-01,17,12,7,10,61,64,45,40,25,32,13,24,94,149,53,58,52,45,110,93,477,527,1004
CARANAVI,otras infecciones,ira sin neumonia,2022-01-01,35,22,43,41,193,176,148,138,97,93,51,94,270,419,142,143,113,108,262,191,1354,1425,2779
CARANGAS,otras infecciones,ira sin neumonia,2022-01-01,0,0,0,0,0,1,0,2,0,1,0,1,3,1,2,1,1,1,0,1,6,9,15
CARAPARI,otras infecciones,ira sin neumonia,2022-01-01,14,5,12,15,78,89,70,64,55,49,25,39,85,173,31,53,41,46,50,48,461,581,1042
CARIPUYO,otras infecciones,ira sin neumonia,2022-01-01,4,1,7,7,20,20,9,7,8,6,4,9,31,39,15,27,19,24,42,48,159,188,347
CARMEN RIVERO TORREZ,otras infecciones,ira sin neumonia,2022-01-01,2,5,10,3,25,33,33,34,17,17,11,19,30,55,24,19,22,15,30,45,204,245,449
CATACORA,otras infecciones,ira sin neumonia,2022-01-01,0,1,1,1,12,9,9,14,3,1,4,2,19,28,7,10,8,9,11,19,74,94,168
CHACARILLA,otras infecciones,ira sin neumonia,2022-01-01,0,0,1,0,11,9,11,4,4,2,5,2,22,24,12,9,6,6,14,12,86,68,154
CHALLAPATA,otras infecciones,ira sin neumonia,2022-01-01,29,18,16,19,72,57,57,52,31,26,15,22,100,167,42,58,33,36,153,106,548,561,1109
CHAQUI,otras infecciones,ira sin neumonia,2022-01-01,6,9,9,8,38,38,28,19,16,13,10,12,48,114,15,23,21,21,110,146,301,403,704
CHARAGUA,otras infecciones,ira sin neumonia,2022-01-01,46,37,61,66,403,307,107,99,61,64,43,60,75,172,32,46,26,41,181,183,1035,1075,2110
CHARAÑA,otras infecciones,ira sin neumonia,2022-01-01,0,3,2,4,14,12,8,15,6,7,2,5,20,21,18,18,8,11,28,33,106,129,235
CHAYANTA,otras infecciones,ira sin neumonia,2022-01-01,12,10,18,16,75,69,39,55,20,20,20,35,148,229,57,57,62,62,124,155,575,708,1283
CHIMORE,otras infecciones,ira sin neumonia,2022-01-01,31,31,45,31,211,186,150,138,101,75,52,63,182,356,66,75,51,62,85,101,974,1118,2092
CHIPAYA,otras infecciones,ira sin neumonia,2022-01-01,0,1,2,3,14,6,5,7,3,1,0,4,5,19,3,7,3,3,10,12,45,63,108
CHOQUE COTA,otras infecciones,ira sin neumonia,2022-01-01,1,0,1,0,4,8,6,8,7,6,5,4,17,26,7,7,12,12,29,22,89,93,182
CHUA COCANI,otras infecciones,ira sin neumonia,2022-01-01,3,1,1,2,7,9,4,3,1,0,2,3,15,31,5,6,2,12,19,28,59,95,154
CHULUMANI (V. DE LA LIBERTAD),otras infecciones,ira sin neumonia,2022-01-01,16,15,10,11,54,40,38,27,20,17,15,19,61,116,27,50,27,28,43,41,311,364,675
CHUMA,otras infecciones,ira sin neumonia,2022-01-01,4,0,7,8,18,27,9,13,8,14,7,7,46,74,29,33,42,44,123,89,293,309,602
CHUQUIHUTA AYLLU JUCUMANI,otras infecciones,ira sin neumonia,2022-01-01,4,5,2,8,41,36,20,27,14,24,12,19,76,133,52,57,29,19,32,41,282,369,651
CKOCHAS,otras infecciones,ira sin neumonia,2022-01-01,7,4,12,7,36,35,27,20,22,19,9,14,57,60,47,51,45,40,82,83,344,333,677
CLIZA,otras infecciones,ira sin neumonia,2022-01-01,16,14,26,13,56,47,33,43,28,22,20,30,64,140,30,47,31,31,80,113,384,500,884
COBIJA,otras infecciones,ira sin neumonia,2022-01-01,42,53,53,68,228,191,169,145,68,70,49,44,168,255,89,114,88,81,107,80,1061,1101,2162
COCAPATA,otras infecciones,ira sin neumonia,2022-01-01,17,9,29,19,78,82,36,21,26,29,9,25,87,129,41,29,17,19,77,79,417,441,858
COCHABAMBA,otras infecciones,ira sin neumonia,2022-01-01,374,322,549,461,1914,1643,1222,1073,603,485,309,349,1425,2202,669,998,544,713,1097,1201,8706,9447,18153
COIPASA,otras infecciones,ira sin neumonia,2022-01-01,0,1,1,0,5,2,7,1,2,3,2,0,14,24,2,5,3,5,5,11,41,52,93
COLCAPIRHUA,otras infecciones,ira sin neumonia,2022-01-01,7,14,17,12,73,69,55,44,22,26,10,16,64,151,31,59,27,40,55,61,361,492,853
"COLCHA ""K""",otras infecciones,ira sin neumonia,2022-01-01,7,4,7,12,51,51,44,51,46,49,25,22,152,230,89,83,51,61,102,146,574,709,1283
