municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
ANCORAIMES,inmunoprevenibles,hepatitis,2007-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
APOLO,inmunoprevenibles,hepatitis,2007-01-01,0,0,0,0,0,1,0,0,0,0,0,1,1
ASCENCION DE GUARAYOS,inmunoprevenibles,hepatitis,2007-01-01,0,0,1,0,0,0,0,0,0,0,1,0,1
BATALLAS,inmunoprevenibles,hepatitis,2007-01-01,1,0,0,0,0,0,0,0,0,0,1,0,1
BAURES,inmunoprevenibles,hepatitis,2007-01-01,0,0,0,0,0,0,0,1,0,0,0,1,1
BERMEJO,inmunoprevenibles,hepatitis,2007-01-01,0,0,0,0,0,1,1,0,0,0,1,1,2
CAMARGO,inmunoprevenibles,hepatitis,2007-01-01,0,0,1,0,1,0,0,0,0,0,2,0,2
CAMIRI,inmunoprevenibles,hepatitis,2007-01-01,0,0,1,0,1,0,2,0,0,0,4,0,4
CLIZA,inmunoprevenibles,hepatitis,2007-01-01,0,0,1,1,1,0,0,0,0,0,2,1,3
COBIJA,inmunoprevenibles,hepatitis,2007-01-01,0,0,2,1,1,0,0,0,0,0,3,1,4
COCHABAMBA,inmunoprevenibles,hepatitis,2007-01-01,0,2,26,27,22,25,7,9,0,0,55,63,118
COLCAPIRHUA,inmunoprevenibles,hepatitis,2007-01-01,0,0,3,1,1,1,0,0,0,0,4,2,6
CUATRO CAÑADAS,inmunoprevenibles,hepatitis,2007-01-01,0,0,0,0,0,1,0,0,0,0,0,1,1
EL ALTO,inmunoprevenibles,hepatitis,2007-01-01,1,0,6,2,21,5,2,1,0,0,30,8,38
GUAYARAMERIN,inmunoprevenibles,hepatitis,2007-01-01,0,0,5,3,4,0,1,2,1,0,11,5,16
IXIAMAS,inmunoprevenibles,hepatitis,2007-01-01,0,0,0,0,0,0,0,1,0,0,0,1,1
LA PAZ,inmunoprevenibles,hepatitis,2007-01-01,0,0,20,8,41,14,14,2,0,0,75,24,99
LLALLAGUA,inmunoprevenibles,hepatitis,2007-01-01,0,0,1,2,0,0,0,0,0,0,1,2,3
MAGDALENA,inmunoprevenibles,hepatitis,2007-01-01,0,0,0,0,1,1,0,0,0,0,1,1,2
MONTEAGUDO,inmunoprevenibles,hepatitis,2007-01-01,0,0,1,0,3,0,1,0,0,0,5,0,5
MONTERO,inmunoprevenibles,hepatitis,2007-01-01,0,0,5,4,3,0,0,0,0,0,8,4,12
ORURO,inmunoprevenibles,hepatitis,2007-01-01,1,1,17,10,12,6,0,1,0,0,30,18,48
PAILON,inmunoprevenibles,hepatitis,2007-01-01,0,0,1,1,0,1,0,0,0,0,1,2,3
POTOSI,inmunoprevenibles,hepatitis,2007-01-01,0,0,1,1,2,0,0,0,0,0,3,1,4
PUCARANI,inmunoprevenibles,hepatitis,2007-01-01,0,0,0,0,1,0,0,0,0,0,1,0,1
PUERTO SUAREZ,inmunoprevenibles,hepatitis,2007-01-01,0,0,1,0,0,0,0,0,0,0,1,0,1
QUILLACOLLO,inmunoprevenibles,hepatitis,2007-01-01,0,0,1,1,0,0,0,0,0,0,1,1,2
REYES,inmunoprevenibles,hepatitis,2007-01-01,0,0,1,0,0,0,0,0,0,0,1,0,1
SACABA,inmunoprevenibles,hepatitis,2007-01-01,0,0,0,1,0,0,0,0,0,0,0,1,1
SACACA,inmunoprevenibles,hepatitis,2007-01-01,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN BENITO,inmunoprevenibles,hepatitis,2007-01-01,0,0,0,0,0,1,0,0,0,0,0,1,1
SAN BORJA,inmunoprevenibles,hepatitis,2007-01-01,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN IGNACIO,inmunoprevenibles,hepatitis,2007-01-01,0,0,1,0,4,0,1,1,0,0,6,1,7
SAN IGNACIO DE VELASCO,inmunoprevenibles,hepatitis,2007-01-01,1,0,4,0,2,3,2,0,0,0,9,3,12
SAN JOSE DE CHIQUITOS,inmunoprevenibles,hepatitis,2007-01-01,0,0,1,0,0,0,0,2,0,0,1,2,3
SAN MATIAS,inmunoprevenibles,hepatitis,2007-01-01,0,0,2,0,0,0,0,0,0,0,2,0,2
SAN PEDRO(PND),inmunoprevenibles,hepatitis,2007-01-01,0,0,0,0,1,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis,2007-01-01,0,4,39,34,22,19,10,2,1,0,72,59,131
SANTA ROSA,inmunoprevenibles,hepatitis,2007-01-01,0,0,2,2,1,0,1,1,0,0,4,3,7
SIPE SIPE,inmunoprevenibles,hepatitis,2007-01-01,0,0,0,0,1,0,0,0,0,0,1,0,1
SUCRE,inmunoprevenibles,hepatitis,2007-01-01,0,0,1,0,3,2,2,5,0,0,6,7,13
TARIJA,inmunoprevenibles,hepatitis,2007-01-01,0,0,2,0,5,3,3,0,0,0,10,3,13
TRINIDAD,inmunoprevenibles,hepatitis,2007-01-01,0,0,8,5,5,5,5,1,0,0,18,11,29
VILLA MONTES,inmunoprevenibles,hepatitis,2007-01-01,0,0,0,0,1,1,0,1,0,0,1,2,3
VILLA TUNARI,inmunoprevenibles,hepatitis,2007-01-01,0,0,1,0,1,0,0,0,0,0,2,0,2
VILLAZON,inmunoprevenibles,hepatitis,2007-01-01,0,0,0,0,0,1,0,0,0,0,0,1,1
ASCENCION DE GUARAYOS,inmunoprevenibles,hepatitis,2007-02-01,0,0,1,0,2,0,1,0,0,0,4,0,4
BAURES,inmunoprevenibles,hepatitis,2007-02-01,0,0,0,1,0,0,0,0,0,0,0,1,1
BERMEJO,inmunoprevenibles,hepatitis,2007-02-01,0,0,0,0,2,0,0,0,0,0,2,0,2
CAMIRI,inmunoprevenibles,hepatitis,2007-02-01,0,0,1,0,3,0,1,0,0,0,5,0,5
CLIZA,inmunoprevenibles,hepatitis,2007-02-01,0,0,2,2,4,0,0,0,0,0,6,2,8
COBIJA,inmunoprevenibles,hepatitis,2007-02-01,1,0,1,2,0,1,2,0,0,0,4,3,7
COCHABAMBA,inmunoprevenibles,hepatitis,2007-02-01,2,2,38,34,29,38,4,6,0,0,73,80,153
COLCAPIRHUA,inmunoprevenibles,hepatitis,2007-02-01,0,0,0,1,1,1,0,0,0,0,1,2,3
COROICO,inmunoprevenibles,hepatitis,2007-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
CORQUE,inmunoprevenibles,hepatitis,2007-02-01,0,0,0,0,1,0,0,0,0,0,1,0,1
CUATRO CAÑADAS,inmunoprevenibles,hepatitis,2007-02-01,0,0,1,0,0,0,0,0,0,0,1,0,1
EL ALTO,inmunoprevenibles,hepatitis,2007-02-01,1,0,10,3,14,11,1,1,0,0,26,15,41
GUAYARAMERIN,inmunoprevenibles,hepatitis,2007-02-01,1,3,0,1,0,0,0,0,0,1,1,5,6
IXIAMAS,inmunoprevenibles,hepatitis,2007-02-01,0,0,2,0,1,0,0,1,0,0,3,1,4
LA PAZ,inmunoprevenibles,hepatitis,2007-02-01,1,0,13,5,19,15,15,5,0,0,48,25,73
LLALLAGUA,inmunoprevenibles,hepatitis,2007-02-01,0,0,3,3,1,0,0,0,0,0,4,3,7
MACHACAMARCA,inmunoprevenibles,hepatitis,2007-02-01,0,0,0,0,0,2,0,0,0,0,0,2,2
MAGDALENA,inmunoprevenibles,hepatitis,2007-02-01,0,0,0,0,0,1,0,0,0,0,0,1,1
MONTEAGUDO,inmunoprevenibles,hepatitis,2007-02-01,0,0,2,2,1,1,1,3,0,0,4,6,10
MONTERO,inmunoprevenibles,hepatitis,2007-02-01,0,0,5,4,2,1,0,0,0,0,7,5,12
ORURO,inmunoprevenibles,hepatitis,2007-02-01,0,0,16,14,6,9,1,0,0,0,23,23,46
PADILLA,inmunoprevenibles,hepatitis,2007-02-01,0,0,0,0,0,0,5,0,0,0,5,0,5
POTOSI,inmunoprevenibles,hepatitis,2007-02-01,2,2,3,1,3,0,0,0,0,0,8,3,11
PUERTO SUAREZ,inmunoprevenibles,hepatitis,2007-02-01,0,0,2,0,2,1,0,2,0,0,4,3,7
RIBERALTA,inmunoprevenibles,hepatitis,2007-02-01,0,0,0,0,1,0,1,1,0,0,2,1,3
SACABA,inmunoprevenibles,hepatitis,2007-02-01,0,0,1,1,0,1,0,1,0,0,1,3,4
SAN BENITO,inmunoprevenibles,hepatitis,2007-02-01,0,0,1,1,1,0,0,0,0,0,2,1,3
SAN BORJA,inmunoprevenibles,hepatitis,2007-02-01,0,0,0,0,1,0,0,0,0,0,1,0,1
