municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,fiebre amarilla,2008-01-01,0,0,0,0,0,0,0
VILLA TUNARI,sospecha diagnostica,fiebre amarilla,2008-01-01,0,0,0,1,0,0,1
BERMEJO,sospecha diagnostica,fiebre amarilla,2008-02-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,fiebre amarilla,2008-02-01,0,0,0,0,1,0,1
PALOS BLANCOS,sospecha diagnostica,fiebre amarilla,2008-03-01,0,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,fiebre amarilla,2008-03-01,0,0,0,0,0,0,0
YAPACANI,sospecha diagnostica,fiebre amarilla,2008-03-01,0,0,0,0,1,0,1
COCHABAMBA,sospecha diagnostica,fiebre amarilla,2008-04-01,0,0,0,0,1,0,1
PALOS BLANCOS,sospecha diagnostica,fiebre amarilla,2008-04-01,0,0,0,1,1,0,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,fiebre amarilla,2008-04-01,0,0,0,0,0,0,0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,fiebre amarilla,2008-05-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,fiebre amarilla,2008-06-01,0,0,0,0,0,0,0
MAPIRI,sospecha diagnostica,fiebre amarilla,2008-07-01,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,fiebre amarilla,2008-07-01,0,0,0,0,1,0,1
COCHABAMBA,sospecha diagnostica,fiebre amarilla,2008-08-01,0,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,fiebre amarilla,2008-08-01,0,0,0,0,0,0,0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,fiebre amarilla,2008-09-01,0,0,0,0,0,0,0
COCHABAMBA,sospecha diagnostica,fiebre amarilla,2008-10-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,fiebre amarilla,2008-10-01,0,0,0,0,0,0,0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,fiebre amarilla,2008-11-01,0,0,0,0,0,0,0
TIPUANI,sospecha diagnostica,fiebre amarilla,2008-11-01,0,0,0,1,0,0,1
LA ASUNTA,sospecha diagnostica,fiebre amarilla,2008-12-01,0,0,0,0,1,0,1
SUCRE,sospecha diagnostica,fiebre amarilla,2008-12-01,0,0,0,0,1,0,1
VILLA TUNARI,sospecha diagnostica,fiebre amarilla,2008-12-01,0,0,0,0,1,0,1
