,group,variable,month,a. < de 6 meses,a. < de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
COCHABAMBA,inmunoprevenibles,tetanos neonatal / adulto,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
LA PAZ,inmunoprevenibles,tetanos neonatal / adulto,2017-01-01,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2,2,4,6
SAN BORJA,inmunoprevenibles,tetanos neonatal / adulto,2017-01-01,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,1,3,5,8
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,tetanos neonatal / adulto,2017-01-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
TIPUANI,inmunoprevenibles,tetanos neonatal / adulto,2017-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,inmunoprevenibles,tetanos neonatal / adulto,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
LA PAZ,inmunoprevenibles,tetanos neonatal / adulto,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
UMALA,inmunoprevenibles,tetanos neonatal / adulto,2017-02-01,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,5
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,tetanos neonatal / adulto,2017-03-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ORURO,inmunoprevenibles,tetanos neonatal / adulto,2017-04-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
POCONA,inmunoprevenibles,tetanos neonatal / adulto,2017-04-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,tetanos neonatal / adulto,2017-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
TARIJA,inmunoprevenibles,tetanos neonatal / adulto,2017-04-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BERMEJO,inmunoprevenibles,tetanos neonatal / adulto,2017-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COCHABAMBA,inmunoprevenibles,tetanos neonatal / adulto,2017-05-01,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,3,4
LA PAZ,inmunoprevenibles,tetanos neonatal / adulto,2017-05-01,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2
SUCRE,inmunoprevenibles,tetanos neonatal / adulto,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
TRINIDAD,inmunoprevenibles,tetanos neonatal / adulto,2017-05-01,0,0,0,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,2,8
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,tetanos neonatal / adulto,2017-06-01,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,2,3,5
CUEVO,inmunoprevenibles,tetanos neonatal / adulto,2017-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
