,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,
CALAMARCA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2024-01-01,0,0,1,0,1,0,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2024-01-01,1,1,0,0,1,1,2
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2024-01-01,1,1,0,0,1,1,2
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2024-01-01,3,1,0,0,3,1,4
ORURO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2024-01-01,2,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2024-01-01,5,0,0,0,5,0,5
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2024-02-01,4,2,0,1,4,3,7
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2024-02-01,1,0,1,0,2,0,2
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2024-02-01,0,0,0,1,0,1,1
ORURO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2024-02-01,1,0,0,0,1,0,1
POTOSI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2024-02-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2024-02-01,0,1,0,0,0,1,1
VIACHA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2024-02-01,0,0,0,1,0,1,1
BATALLAS,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2024-03-01,0,0,1,0,1,0,1
