,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
ACHOCALLA,intoxicaciones,"otras intoxicaciones (drogas, farmacos, etc.)",2013-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
AIQUILE,intoxicaciones,"otras intoxicaciones (drogas, farmacos, etc.)",2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ANCORAIMES,intoxicaciones,"otras intoxicaciones (drogas, farmacos, etc.)",2013-01-01,0,0,0,0,0,0,0,0,1,0,1,1,2,1,3
ASCENCION DE GUARAYOS,intoxicaciones,"otras intoxicaciones (drogas, farmacos, etc.)",2013-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
ATOCHA,intoxicaciones,"otras intoxicaciones (drogas, farmacos, etc.)",2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),intoxicaciones,"otras intoxicaciones (drogas, farmacos, etc.)",2013-01-01,0,0,1,0,1,0,0,0,1,0,0,0,3,0,3
BELLA FLOR,intoxicaciones,"otras intoxicaciones (drogas, farmacos, etc.)",2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
BERMEJO,intoxicaciones,"otras intoxicaciones (drogas, farmacos, etc.)",2013-01-01,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
BUENA VISTA,intoxicaciones,"otras intoxicaciones (drogas, farmacos, etc.)",2013-01-01,0,0,1,0,0,0,0,1,1,0,0,0,2,1,3
CAMIRI,intoxicaciones,"otras intoxicaciones (drogas, farmacos, etc.)",2013-01-01,0,0,0,0,0,0,2,0,3,1,0,0,5,1,6
CARAPARI,intoxicaciones,"otras intoxicaciones (drogas, farmacos, etc.)",2013-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CHARAGUA,intoxicaciones,"otras intoxicaciones (drogas, farmacos, etc.)",2013-01-01,0,0,0,0,0,0,1,1,0,1,0,0,1,2,3
CHIMORE,intoxicaciones,"otras intoxicaciones (drogas, farmacos, etc.)",2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,intoxicaciones,"otras intoxicaciones (drogas, farmacos, etc.)",2013-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
COBIJA,intoxicaciones,"otras intoxicaciones (drogas, farmacos, etc.)",2013-01-01,1,0,3,1,1,2,3,0,12,6,1,0,21,9,30
COCHABAMBA,intoxicaciones,"otras intoxicaciones (drogas, farmacos, etc.)",2013-01-01,2,0,2,1,0,0,2,1,20,5,0,3,26,10,36
COLCAPIRHUA,intoxicaciones,"otras intoxicaciones (drogas, farmacos, etc.)",2013-01-01,0,0,0,0,0,0,0,1,4,4,2,0,6,5,11
