,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
AIQUILE,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2013-01-01,0,0,0,0,0,0,0,0,1,2,0,3,1,5,6
ANCORAIMES,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
BERMEJO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2013-01-01,1,0,0,0,0,0,0,0,1,1,0,0,2,1,3
BUENA VISTA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2013-01-01,0,0,0,1,1,0,0,0,0,1,0,1,1,3,4
"CAIZA ""D""",intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2013-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
CAMIRI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2013-01-01,0,0,8,5,8,1,5,8,7,6,2,10,30,30,60
CARMEN RIVERO TORREZ,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2013-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CHARAGUA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2013-01-01,0,0,0,1,0,0,0,0,2,2,0,1,2,4,6
COBIJA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2013-01-01,0,0,0,4,3,0,1,2,0,2,1,0,5,8,13
COCHABAMBA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2013-01-01,0,0,1,0,3,2,0,1,2,7,0,0,6,10,16
COLCAPIRHUA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2013-01-01,0,0,0,1,0,0,7,5,7,8,4,3,18,17,35
COLPA BELGICA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2013-01-01,0,0,0,0,1,0,0,0,3,1,0,0,4,1,5
COTAGAITA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2013-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
COTOCA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2013-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
CUATRO CAÑADAS,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2013-01-01,0,1,1,1,0,0,0,1,1,1,0,0,2,4,6
EL ALTO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2013-01-01,0,0,1,0,0,1,1,2,1,2,0,1,3,6,9
EL TORNO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
FERNANDEZ ALONSO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2013-01-01,0,0,0,3,0,0,0,0,0,0,1,0,1,3,4
LA GUARDIA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2013-01-01,0,0,0,0,0,0,0,1,1,1,0,0,1,2,3
