,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ACHACACHI,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,2,1,0,0,0,0,3,1,0,0,0,1,0,0,5,3,8
AIQUILE,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,3
ANDAMARCA,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
ARANI,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,1,1,1,2,3,0,7,6,0,1,2,1,2,2,16,13,29
AYO AYO,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
BATALLAS,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,0,1,0,1,2,3,0,0,0,0,0,0,2,5,7
BERMEJO,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,1,0,0,0,0,1,0,0,7,0,0,1,0,1,0,1,8,4,12
BETANZOS,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,2
BUENA VISTA,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,1,2,0,1,0,0,2,0,0,1,1,0,0,0,1,4,5,9
CAJUATA,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,1,2,0,1,0,6,3,9
CALAMARCA,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,1,3,0,7,2,9
CAMARGO,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,3
CAMIRI,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,5,0,5
CAPINOTA,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
CAQUIAVIRI,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,2,3,5
CARACOLLO,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,3
CARANAVI,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,1,0,1,1,2,1,2,3,5,6,6,8,4,3,3,2,3,4,27,28,55
CHALLAPATA,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,4,1,5
CHAQUI,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CHIMORE,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,1,0,0,0,0,0,1,6,3,1,2,0,0,0,0,7,7,14
CLIZA,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,1,0,0,0,0,2,3,2,3,0,1,0,1,1,9,5,14
COBIJA,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,4,0,4
COCHABAMBA,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,2,0,2,3,5,1,10,3,41,23,18,5,4,1,6,9,88,45,133
COLCAPIRHUA,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COLPA BELGICA,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,1,3
COMARAPA,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,1,0,0,4,2,6
CONCEPCION,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,0,0,0,0,3,3,6
COPACABANA,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0,1,1,1,0,6,3,9
CORIPATA,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,2,0,0,1,0,1,2,0,3,1,0,0,0,3,7,10
COROICO,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,2,4
CORQUE,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,3,4
COTOCA,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,1,0,0,0,0,0,0,0,3,3,1,0,0,1,0,0,5,4,9
CURAHUARA DE CARANGAS,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,4,1,5
DESAGUADERO,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
EL ALTO,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,1,0,0,5,4,5,2,1,4,14,6,35,29,24,15,9,14,17,11,110,86,196
EL PUENTE(STC),"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,4
EL PUENTE(TJA),"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2
EL TORNO,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,1,0,2,0,1,2,1,0,4,3,2,0,0,0,2,0,13,5,18
ENTRE RIOS TRJ,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
ESCOMA,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,3
FERNANDEZ ALONSO,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,4,0,4
FILADELFIA,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
GUAYARAMERIN,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,2,1,3,1,3,2,0,0,2,1,0,0,10,5,15
HUANUNI,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
HUARINA,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,1,0,1,1,1,5,5,10
INCAHUASI,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2
INQUISIVI,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
JESUS DE MACHACA,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
LA ASUNTA,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,1,1,0,1,0,0,0,2,3,0,0,0,0,0,0,0,4,4,8
LA GUARDIA,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,1,0,0,1,3,5,4,4,1,0,2,1,0,11,11,22
LA PAZ,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,1,4,4,8,5,5,5,5,8,39,32,16,19,10,11,15,13,102,98,200
LAJA,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
LAS CARRERAS,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2
LLALLAGUA,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
MAIRANA,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,1,0,0,1,1,0,4,2,6,3,2,1,0,0,1,0,15,7,22
MAPIRI,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,3
MINEROS,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
MIZQUE,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,1,0,0,0,0,0,1,0,0,0,3,0,2,1,0,0,0,0,0,0,7,1,8
MOJOCOYA,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
