,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
ALALAY,intoxicaciones,plaguicidas,2014-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANCORAIMES,intoxicaciones,plaguicidas,2014-01-01,0,0,1,0,0,0,0,0,0,0,1,0,2,0,2
AYO AYO,intoxicaciones,plaguicidas,2014-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CABEZAS,intoxicaciones,plaguicidas,2014-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COCHABAMBA,intoxicaciones,plaguicidas,2014-01-01,0,0,2,0,1,0,0,2,0,0,0,0,3,2,5
COLOMI,intoxicaciones,plaguicidas,2014-01-01,0,0,1,0,0,0,0,3,2,2,0,0,3,5,8
COLQUECHACA,intoxicaciones,plaguicidas,2014-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
EL ALTO,intoxicaciones,plaguicidas,2014-01-01,0,0,0,0,0,0,2,6,4,1,0,0,6,7,13
ENTRE RIOS CBBA,intoxicaciones,plaguicidas,2014-01-01,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
ESCOMA,intoxicaciones,plaguicidas,2014-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
GENERAL SAAVEDRA,intoxicaciones,plaguicidas,2014-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
LA GUARDIA,intoxicaciones,plaguicidas,2014-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
LA PAZ,intoxicaciones,plaguicidas,2014-01-01,0,0,0,0,0,0,2,7,4,7,0,0,6,14,20
LAGUNILLAS,intoxicaciones,plaguicidas,2014-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
MAIRANA,intoxicaciones,plaguicidas,2014-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
MIZQUE,intoxicaciones,plaguicidas,2014-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONTEAGUDO,intoxicaciones,plaguicidas,2014-01-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
MONTERO,intoxicaciones,plaguicidas,2014-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
MORO MORO,intoxicaciones,plaguicidas,2014-01-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
PADILLA,intoxicaciones,plaguicidas,2014-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
PAZÑA,intoxicaciones,plaguicidas,2014-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
POCONA,intoxicaciones,plaguicidas,2014-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
POTOSI,intoxicaciones,plaguicidas,2014-01-01,0,0,0,0,0,0,0,1,2,4,0,0,2,5,7
PUCARA,intoxicaciones,plaguicidas,2014-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
