,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ACACIO,otras infecciones,ira sin neumonia,2017-01-01,5,4,4,3,19,8,0,0,1,0,1,0,7,3,0,0,1,1,16,17,54,36,90
ACHACACHI,otras infecciones,ira sin neumonia,2017-01-01,18,12,13,13,43,33,6,3,1,5,8,4,10,18,6,5,7,7,77,69,189,169,358
ACHOCALLA,otras infecciones,ira sin neumonia,2017-01-01,13,6,14,11,37,54,3,8,0,5,0,6,5,18,1,1,3,0,20,21,96,130,226
AIQUILE,otras infecciones,ira sin neumonia,2017-01-01,16,24,16,22,87,82,17,5,5,5,2,3,10,18,5,11,3,3,45,38,206,211,417
ALALAY,otras infecciones,ira sin neumonia,2017-01-01,2,1,1,1,9,6,1,1,0,2,1,0,0,11,0,0,5,0,6,11,25,33,58
ALCALA,otras infecciones,ira sin neumonia,2017-01-01,2,4,5,8,38,19,6,4,8,1,2,1,8,12,0,4,1,5,7,7,77,65,142
ALTO BENI,otras infecciones,ira sin neumonia,2017-01-01,6,6,18,12,41,34,4,5,5,1,4,3,12,18,2,9,6,2,44,21,142,111,253
ANCORAIMES,otras infecciones,ira sin neumonia,2017-01-01,2,1,4,9,23,9,3,2,1,1,0,3,10,10,4,4,2,4,41,30,90,73,163
ANDAMARCA,otras infecciones,ira sin neumonia,2017-01-01,6,3,3,2,15,13,4,2,1,5,1,6,6,11,4,5,4,1,31,35,75,83,158
ANTEQUERA,otras infecciones,ira sin neumonia,2017-01-01,1,2,5,1,3,8,5,2,1,0,2,2,2,6,4,2,0,1,10,2,33,26,59
ANZALDO,otras infecciones,ira sin neumonia,2017-01-01,6,13,15,12,45,36,7,5,6,3,5,7,12,23,6,6,8,6,50,61,160,172,332
APOLO,otras infecciones,ira sin neumonia,2017-01-01,15,16,16,17,50,57,1,2,1,3,2,3,6,21,2,7,2,3,44,24,139,153,292
ARAMPAMPA,otras infecciones,ira sin neumonia,2017-01-01,4,1,0,1,16,6,2,0,0,0,0,1,3,2,0,0,0,0,10,15,35,26,61
ARANI,otras infecciones,ira sin neumonia,2017-01-01,1,0,4,0,6,9,0,2,0,0,0,0,0,3,1,2,0,0,5,8,17,24,41
ARBIETO,otras infecciones,ira sin neumonia,2017-01-01,51,33,60,60,218,193,18,17,3,4,5,11,17,67,11,12,1,7,82,112,466,516,982
ARQUE,otras infecciones,ira sin neumonia,2017-01-01,9,10,6,13,44,42,3,1,4,2,0,4,5,12,1,3,1,4,15,22,88,113,201
ASCENCION DE GUARAYOS,otras infecciones,ira sin neumonia,2017-01-01,59,40,70,70,171,195,14,12,1,1,3,5,1,12,5,5,1,2,29,31,354,373,727
ATOCHA,otras infecciones,ira sin neumonia,2017-01-01,23,12,19,19,94,62,31,22,20,18,13,19,97,72,55,46,38,22,27,26,417,318,735
AUCAPATA,otras infecciones,ira sin neumonia,2017-01-01,1,0,4,2,7,0,1,1,4,1,1,1,3,4,0,5,4,0,8,9,33,23,56
AYATA,otras infecciones,ira sin neumonia,2017-01-01,1,0,1,2,6,3,2,1,1,0,0,3,1,4,0,0,2,1,15,16,29,30,59
AYO AYO,otras infecciones,ira sin neumonia,2017-01-01,3,2,5,4,16,20,2,2,2,2,2,4,4,11,1,1,4,3,26,20,65,69,134
AYOPAYA (V. DE INDEPENDENCIA),otras infecciones,ira sin neumonia,2017-01-01,24,21,28,30,118,85,15,9,3,5,4,13,33,42,20,14,9,6,66,89,320,314,634
