,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ANZALDO,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
APOLO,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2
ARBIETO,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,2,0,0,0,1,0,0,2,1,1,0,4,0,0,0,1,4,8,12
ASCENCION DE GUARAYOS,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
BATALLAS,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,3,2,5
BAURES,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,4
BELEN DE ANDAMARCA,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
BERMEJO,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,3,5
BETANZOS,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
BUENA VISTA,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,8,0,8
CABEZAS,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CAMIRI,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,2,1,2,5,7
CARANAVI,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,2,4
CARAPARI,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,3
CHIMORE,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CLIZA,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
COBIJA,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3
COCHABAMBA,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,1,0,8,7,3,2,6,1,5,3,13,13,4,6,2,2,2,4,44,38,82
COLCAPIRHUA,otras infecciones,n de personas con picadura de animales ponzonosos,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2
