,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,
ANCORAIMES,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,0,1,0,1,1
AUCAPATA,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,1,1,1,1,2
CAJUATA,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,1,0,1,0,1
CARIPUYO,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,1,0,1,0,1
CHALLAPATA,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,0,1,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,1,0,1,0,1
COCHABAMBA,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,15,8,0,0,15,8,23
COLPA BELGICA,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,1,0,1,0,1
COLQUECHACA,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,1,0,1,1,2,1,3
EL ALTO,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,8,4,10,4,18,8,26
ENTRE RIOS TRJ,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,0,1,0,1,1
ESCOMA,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,1,0,1,0,1
GUAYARAMERIN,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,1,1,0,0,1,1,2
HUANUNI,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,1,0,1,0,1
IRUPANA (VILLA DE LANZA),mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,0,1,0,1,1
IXIAMAS,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,0,1,0,1,1
LA PAZ,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,33,7,6,1,39,8,47
LAJA,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,1,0,0,0,1,0,1
LURIBAY,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,0,1,0,1,1
MONTERO,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,0,1,0,1,1
OCURI,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,1,0,1,0,1
OMEREQUE,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,1,0,1,0,1
PALOS BLANCOS,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,1,0,1,0,2,2
POTOSI,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,5,6,2,3,7,9,16
PUNA,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,4,3,0,0,4,3,7
SACACA,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,1,0,1,0,1
SAMAIPATA,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,1,0,1,0,1
SAN ANDRES,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,1,0,1,0,1
SAN CARLOS,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,1,0,1,0,2,0,2
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,1,0,0,1,1,1,2
SAN JULIAN,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,0,1,0,1,1
SAN PEDRO,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,1,1,1,2,2,3,5
SUCRE,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,4,3,0,0,4,3,7
TIPUANI,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,1,0,1,0,1
UYUNI,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,1,1,2,1,3,4
VIACHA,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,1,0,0,0,1,1
VILLA CHARCAS,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,0,2,0,2,2
VILLAZON,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,1,0,0,0,1,1
WARNES,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,1,0,1,0,1
ZUDAÑEZ,mortalidad,muerte menor de 5 anos por otras causas,2014-01-01,0,0,1,0,1,0,1
APOLO,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,0,0,1,0,1,0,1
AYO AYO,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,0,0,0,1,0,1,1
CALAMARCA,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,0,0,1,0,1,0,1
CARAPARI,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,0,0,0,1,0,1,1
CARIPUYO,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,0,0,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,0,0,1,0,1,0,1
CHUQUIHUTA AYLLU JUCUMANI,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,15,10,0,0,15,10,25
CULPINA,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,0,0,2,0,2,0,2
EL ALTO,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,2,1,2,4,4,5,9
GUANAY,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,0,0,1,0,1,0,1
GUAYARAMERIN,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,1,1,0,0,1,1,2
JESUS DE MACHACA,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,0,0,0,2,0,2,2
LA PAZ,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,36,15,6,0,42,15,57
MONTEAGUDO,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,0,0,0,1,0,1,1
OCURI,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,0,1,0,0,0,1,1
PALOS BLANCOS,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,0,0,1,0,1,0,1
PELECHUCO,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,0,0,1,0,1,0,1
POTOSI,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,1,4,0,0,1,4,5
PUCARANI,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,0,0,1,0,1,0,1
PUERTO VILLARROEL,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,0,0,1,0,1,0,1
RAVELO,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,1,2,0,0,1,2,3
SACABA,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,0,0,1,1,1,1,2
SACACA,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,0,0,0,1,0,1,1
SAIPINA,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,0,1,0,0,0,1,1
SAN BORJA,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,1,1,0,0,1,1,2
SAN BUENA VENTURA,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,0,1,0,0,0,1,1
SAN CARLOS,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,1,1,0,0,1,1,2
SANTIAGO DE MACHACA,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,0,0,0,1,0,1,1
SUCRE,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,2,1,0,0,2,1,3
TARATA,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,0,0,1,0,1,0,1
TOLEDO,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,0,0,0,1,0,1,1
TOMAVE,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,0,0,1,0,1,0,1
TRINIDAD,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,0,0,0,1,0,1,1
UYUNI,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,0,0,2,2,2,2,4
VALLEGRANDE,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,0,0,0,1,0,1,1
VILLA TUNARI,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,0,0,1,0,1,0,1
WARNES,mortalidad,muerte menor de 5 anos por otras causas,2014-02-01,0,0,1,0,1,0,1
CAMARGO,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,0,0,0,2,0,2,2
CAMIRI,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,0,1,0,0,0,1,1
CHARAGUA,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,0,0,1,0,1,0,1
COCHABAMBA,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,7,6,0,0,7,6,13
COLQUECHACA,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,0,0,1,0,1,0,1
COROICO,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,1,0,0,0,1,0,1
COTAGAITA,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,0,0,0,1,0,1,1
EL ALTO,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,6,2,1,0,7,2,9
ESCOMA,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,0,0,2,0,2,0,2
HUANUNI,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,0,0,1,0,1,0,1
IRUPANA (VILLA DE LANZA),mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,1,0,0,0,1,0,1
LA PAZ,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,27,21,3,6,30,27,57
MACHACAMARCA,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,0,0,0,1,0,1,1
MAIRANA,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,0,0,0,1,0,1,1
MECAPACA,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,0,0,1,0,1,0,1
MONTERO,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,0,1,0,0,0,1,1
OCURI,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,0,0,0,1,0,1,1
ORURO,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,0,0,1,0,1,0,1
PALOS BLANCOS,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,0,0,1,0,1,0,1
POCOATA,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,0,1,0,0,0,1,1
POTOSI,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,1,7,0,0,1,7,8
PUERTO VILLARROEL,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,4,2,0,0,4,2,6
RURRENABAQUE,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,0,0,0,1,0,1,1
SACACA,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,0,0,0,1,0,1,1
SAN ANDRES,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,0,0,0,1,0,1,1
SAN LUCAS,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,0,0,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,0,0,0,2,0,2,2
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,0,4,0,0,0,4,4
SICA SICA (VILLA AROMA),mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,0,0,1,0,1,0,1
SUCRE,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,5,5,0,0,5,5,10
UNCIA,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,0,0,0,1,0,1,1
VILLA MONTES,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,2,0,0,0,2,0,2
WARNES,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,1,0,0,0,1,0,1
YACUIBA,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,0,1,0,0,0,1,1
YAPACANI,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,0,0,0,1,0,1,1
ZUDAÑEZ,mortalidad,muerte menor de 5 anos por otras causas,2014-03-01,0,0,0,1,0,1,1
ACHACACHI,mortalidad,muerte menor de 5 anos por otras causas,2014-04-01,0,1,0,0,0,1,1
ACHOCALLA,mortalidad,muerte menor de 5 anos por otras causas,2014-04-01,0,0,0,1,0,1,1
ALTO BENI,mortalidad,muerte menor de 5 anos por otras causas,2014-04-01,0,0,0,1,0,1,1
AYATA,mortalidad,muerte menor de 5 anos por otras causas,2014-04-01,0,0,1,0,1,0,1
CALAMARCA,mortalidad,muerte menor de 5 anos por otras causas,2014-04-01,0,0,1,1,1,1,2
CARANAVI,mortalidad,muerte menor de 5 anos por otras causas,2014-04-01,0,0,1,1,1,1,2
CHUMA,mortalidad,muerte menor de 5 anos por otras causas,2014-04-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad,muerte menor de 5 anos por otras causas,2014-04-01,9,8,0,0,9,8,17
COLQUECHACA,mortalidad,muerte menor de 5 anos por otras causas,2014-04-01,0,0,0,1,0,1,1
COROICO,mortalidad,muerte menor de 5 anos por otras causas,2014-04-01,0,1,1,0,1,1,2
COTOCA,mortalidad,muerte menor de 5 anos por otras causas,2014-04-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,muerte menor de 5 anos por otras causas,2014-04-01,5,8,10,5,15,13,28
HUANUNI,mortalidad,muerte menor de 5 anos por otras causas,2014-04-01,0,0,1,1,1,1,2
LA ASUNTA,mortalidad,muerte menor de 5 anos por otras causas,2014-04-01,1,0,0,1,1,1,2
LA PAZ,mortalidad,muerte menor de 5 anos por otras causas,2014-04-01,30,31,1,5,31,36,67
MACHACAMARCA,mortalidad,muerte menor de 5 anos por otras causas,2014-04-01,0,0,0,1,0,1,1
MOJOCOYA,mortalidad,muerte menor de 5 anos por otras causas,2014-04-01,1,0,0,0,1,0,1
POCOATA,mortalidad,muerte menor de 5 anos por otras causas,2014-04-01,0,0,0,2,0,2,2
POTOSI,mortalidad,muerte menor de 5 anos por otras causas,2014-04-01,4,4,0,0,4,4,8
QUILLACOLLO,mortalidad,muerte menor de 5 anos por otras causas,2014-04-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad,muerte menor de 5 anos por otras causas,2014-04-01,1,3,0,0,1,3,4
RURRENABAQUE,mortalidad,muerte menor de 5 anos por otras causas,2014-04-01,1,0,0,1,1,1,2
SACABA,mortalidad,muerte menor de 5 anos por otras causas,2014-04-01,0,1,1,0,1,1,2
SACACA,mortalidad,muerte menor de 5 anos por otras causas,2014-04-01,0,0,1,1,1,1,2
SAN BORJA,mortalidad,muerte menor de 5 anos por otras causas,2014-04-01,1,0,0,0,1,0,1
SAN CARLOS,mortalidad,muerte menor de 5 anos por otras causas,2014-04-01,0,0,1,0,1,0,1
SAN IGNACIO,mortalidad,muerte menor de 5 anos por otras causas,2014-04-01,0,0,0,1,0,1,1
SAN PEDRO DE TIQUINA,mortalidad,muerte menor de 5 anos por otras causas,2014-04-01,0,0,1,0,1,0,1
