,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,
LA PAZ,mortalidad,muerte  menor de 5 anos por diarrea,2014-01-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
POTOSI,mortalidad,muerte  menor de 5 anos por diarrea,2014-01-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
SACABA,mortalidad,muerte  menor de 5 anos por diarrea,2014-01-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
TIPUANI,mortalidad,muerte  menor de 5 anos por diarrea,2014-01-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CHULUMANI (V. DE LA LIBERTAD),mortalidad,muerte  menor de 5 anos por diarrea,2014-02-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
COLOMI,mortalidad,muerte  menor de 5 anos por diarrea,2014-02-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
TINGUIPAYA,mortalidad,muerte  menor de 5 anos por diarrea,2014-02-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
YOCALLA,mortalidad,muerte  menor de 5 anos por diarrea,2014-02-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
EL ALTO,mortalidad,muerte  menor de 5 anos por diarrea,2014-03-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
LA PAZ,mortalidad,muerte  menor de 5 anos por diarrea,2014-03-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
PAPEL PAMPA,mortalidad,muerte  menor de 5 anos por diarrea,2014-03-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
SACABA,mortalidad,muerte  menor de 5 anos por diarrea,2014-03-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
SAN PEDRO DE BUENA VISTA,mortalidad,muerte  menor de 5 anos por diarrea,2014-03-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
TUPIZA,mortalidad,muerte  menor de 5 anos por diarrea,2014-03-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
COTAGAITA,mortalidad,muerte  menor de 5 anos por diarrea,2014-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
HUANUNI,mortalidad,muerte  menor de 5 anos por diarrea,2014-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
RIBERALTA,mortalidad,muerte  menor de 5 anos por diarrea,2014-04-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
SAN LUCAS,mortalidad,muerte  menor de 5 anos por diarrea,2014-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
TACOBAMBA,mortalidad,muerte  menor de 5 anos por diarrea,2014-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CARANAVI,mortalidad,muerte  menor de 5 anos por diarrea,2014-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
IXIAMAS,mortalidad,muerte  menor de 5 anos por diarrea,2014-05-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
LA PAZ,mortalidad,muerte  menor de 5 anos por diarrea,2014-05-01,3.0,0.0,0.0,0.0,3.0,0.0,3.0
PUERTO SUAREZ,mortalidad,muerte  menor de 5 anos por diarrea,2014-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
CONCEPCION,mortalidad,muerte  menor de 5 anos por diarrea,2014-06-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
EL ALTO,mortalidad,muerte  menor de 5 anos por diarrea,2014-06-01,3.0,0.0,1.0,0.0,4.0,0.0,4.0
MONTEAGUDO,mortalidad,muerte  menor de 5 anos por diarrea,2014-06-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
SAN BORJA,mortalidad,muerte  menor de 5 anos por diarrea,2014-06-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,mortalidad,muerte  menor de 5 anos por diarrea,2014-06-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
TINGUIPAYA,mortalidad,muerte  menor de 5 anos por diarrea,2014-06-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
TIPUANI,mortalidad,muerte  menor de 5 anos por diarrea,2014-06-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
HUANUNI,mortalidad,muerte  menor de 5 anos por diarrea,2014-07-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
LA PAZ,mortalidad,muerte  menor de 5 anos por diarrea,2014-07-01,1.0,0.0,0.0,1.0,1.0,1.0,2.0
PAILON,mortalidad,muerte  menor de 5 anos por diarrea,2014-07-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
POJO (CBBA),mortalidad,muerte  menor de 5 anos por diarrea,2014-07-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
POTOSI,mortalidad,muerte  menor de 5 anos por diarrea,2014-07-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
TINGUIPAYA,mortalidad,muerte  menor de 5 anos por diarrea,2014-07-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
TIPUANI,mortalidad,muerte  menor de 5 anos por diarrea,2014-07-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
TRINIDAD,mortalidad,muerte  menor de 5 anos por diarrea,2014-07-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
APOLO,mortalidad,muerte  menor de 5 anos por diarrea,2014-08-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
EL ALTO,mortalidad,muerte  menor de 5 anos por diarrea,2014-08-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
HUANUNI,mortalidad,muerte  menor de 5 anos por diarrea,2014-08-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
MALLA,mortalidad,muerte  menor de 5 anos por diarrea,2014-08-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
VILLA TUNARI,mortalidad,muerte  menor de 5 anos por diarrea,2014-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YOCALLA,mortalidad,muerte  menor de 5 anos por diarrea,2014-08-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CABEZAS,mortalidad,muerte  menor de 5 anos por diarrea,2014-09-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CARANAVI,mortalidad,muerte  menor de 5 anos por diarrea,2014-09-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
COBIJA,mortalidad,muerte  menor de 5 anos por diarrea,2014-09-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
CONCEPCION,mortalidad,muerte  menor de 5 anos por diarrea,2014-09-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
RIBERALTA,mortalidad,muerte  menor de 5 anos por diarrea,2014-09-01,0.0,1.0,1.0,0.0,1.0,1.0,2.0
SAN LUCAS,mortalidad,muerte  menor de 5 anos por diarrea,2014-09-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
TRINIDAD,mortalidad,muerte  menor de 5 anos por diarrea,2014-09-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
YACUIBA,mortalidad,muerte  menor de 5 anos por diarrea,2014-09-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SAN PEDRO(PND),mortalidad,muerte  menor de 5 anos por diarrea,2014-11-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
