,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
ALALAY,infecc. de transmision sexual,ulcera genital,2014-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANZALDO,infecc. de transmision sexual,ulcera genital,2014-01-01,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2
CHUMA,infecc. de transmision sexual,ulcera genital,2014-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COBIJA,infecc. de transmision sexual,ulcera genital,2014-01-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
COCHABAMBA,infecc. de transmision sexual,ulcera genital,2014-01-01,0,0,0,0,0,0,2,2,29,27,1,0,32,29,61
EL ALTO,infecc. de transmision sexual,ulcera genital,2014-01-01,0,0,1,0,0,0,7,18,23,61,0,5,31,84,115
EL VILLAR,infecc. de transmision sexual,ulcera genital,2014-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
GUAYARAMERIN,infecc. de transmision sexual,ulcera genital,2014-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
LA PAZ,infecc. de transmision sexual,ulcera genital,2014-01-01,0,0,0,0,0,0,1,1,3,6,0,0,4,7,11
LAJA,infecc. de transmision sexual,ulcera genital,2014-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
MAGDALENA,infecc. de transmision sexual,ulcera genital,2014-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
MIZQUE,infecc. de transmision sexual,ulcera genital,2014-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONTEAGUDO,infecc. de transmision sexual,ulcera genital,2014-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
NACEBE (SANTA ROSA DEL ABUNA),infecc. de transmision sexual,ulcera genital,2014-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
ORURO,infecc. de transmision sexual,ulcera genital,2014-01-01,0,0,0,0,0,0,1,5,0,15,0,0,1,20,21
PAMPA GRANDE,infecc. de transmision sexual,ulcera genital,2014-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
PORTACHUELO,infecc. de transmision sexual,ulcera genital,2014-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
POTOSI,infecc. de transmision sexual,ulcera genital,2014-01-01,0,0,0,0,0,0,3,1,2,7,0,0,5,8,13
PUNATA,infecc. de transmision sexual,ulcera genital,2014-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
QUILLACOLLO,infecc. de transmision sexual,ulcera genital,2014-01-01,0,0,0,0,0,0,0,0,0,25,0,0,0,25,25
RAVELO,infecc. de transmision sexual,ulcera genital,2014-01-01,0,0,0,0,0,0,0,1,0,3,0,0,0,4,4
SACABA,infecc. de transmision sexual,ulcera genital,2014-01-01,0,0,0,0,0,0,0,0,2,5,0,0,2,5,7
