,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
ACACIO,infecc. de transmision sexual,flujo uretral (vaginal),2014-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
ACHOCALLA,infecc. de transmision sexual,flujo uretral (vaginal),2014-01-01,0,0,0,0,0,0,0,2,1,18,0,1,1,21,22
AIQUILE,infecc. de transmision sexual,flujo uretral (vaginal),2014-01-01,0,0,0,0,0,0,1,0,3,8,0,0,4,8,12
ALALAY,infecc. de transmision sexual,flujo uretral (vaginal),2014-01-01,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
ALCALA,infecc. de transmision sexual,flujo uretral (vaginal),2014-01-01,0,0,0,0,0,0,0,0,0,8,0,0,0,8,8
ANCORAIMES,infecc. de transmision sexual,flujo uretral (vaginal),2014-01-01,0,0,0,0,0,0,1,0,0,4,0,1,1,5,6
APOLO,infecc. de transmision sexual,flujo uretral (vaginal),2014-01-01,0,0,0,0,0,0,0,1,0,10,0,1,0,12,12
AYO AYO,infecc. de transmision sexual,flujo uretral (vaginal),2014-01-01,0,0,0,0,0,1,0,0,0,2,0,0,0,3,3
AZURDUY,infecc. de transmision sexual,flujo uretral (vaginal),2014-01-01,0,0,0,0,0,0,0,2,0,7,0,0,0,9,9
BAURES,infecc. de transmision sexual,flujo uretral (vaginal),2014-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
BETANZOS,infecc. de transmision sexual,flujo uretral (vaginal),2014-01-01,0,0,0,0,0,0,0,10,0,25,0,0,0,35,35
BOLPEBRA,infecc. de transmision sexual,flujo uretral (vaginal),2014-01-01,0,0,0,0,0,0,0,0,0,6,0,0,0,6,6
CABEZAS,infecc. de transmision sexual,flujo uretral (vaginal),2014-01-01,0,0,0,0,0,1,0,4,2,18,0,0,2,23,25
CALAMARCA,infecc. de transmision sexual,flujo uretral (vaginal),2014-01-01,0,0,0,0,0,0,0,8,3,71,0,4,3,83,86
CAMARGO,infecc. de transmision sexual,flujo uretral (vaginal),2014-01-01,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
CAMIRI,infecc. de transmision sexual,flujo uretral (vaginal),2014-01-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
CAQUIAVIRI,infecc. de transmision sexual,flujo uretral (vaginal),2014-01-01,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
CARACOLLO,infecc. de transmision sexual,flujo uretral (vaginal),2014-01-01,0,0,0,0,0,0,2,1,0,2,0,1,2,4,6
CARANAVI,infecc. de transmision sexual,flujo uretral (vaginal),2014-01-01,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
CARIPUYO,infecc. de transmision sexual,flujo uretral (vaginal),2014-01-01,0,0,0,0,0,0,0,2,0,7,0,0,0,9,9
CHAYANTA,infecc. de transmision sexual,flujo uretral (vaginal),2014-01-01,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
