,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
AIQUILE,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,0,0,0,0,0,2,1,1,4,3,0,0,2,1,1,3,8,10,18
ALTO BENI,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,1,0,0,2,2,2,5,2,3,6,18,12,4,2,3,6,8,2,44,34,78
ARQUE,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
ASCENCION DE GUARAYOS,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,1,0,0,0,1,3,2,1,2,3,3,3,2,9,2,5,3,6,2,4,18,34,52
BAURES,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,1,2,1,0,1,3,0,4,0,2,1,2,0,4,1,3,5,20,25
BELLA FLOR,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,0,0,1,0,0,3,2,0,2,2,3,1,0,0,2,1,10,7,17
BERMEJO,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,2,0,0,2,0,1,1,3,2,3,1,4,6,2,3,3,3,2,2,20,20,40
BOYUIBE,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
BUENA VISTA,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,1,0,0,1,1,1,2,0,1,0,1,2,0,3,0,1,0,0,6,8,14
CABEZAS,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,1,0,0,2,0,0,0,2,1,0,0,0,0,1,0,0,2,5,7
CAJUATA,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,1,1,0,2,2,1,2,2,14,9,2,1,2,1,2,1,25,18,43
CAMIRI,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CAPINOTA,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,2,0,1,0,2,0,0,0,1,2,0,1,0,0,0,0,6,3,9
CARANAVI,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,1,0,4,2,16,13,20,27,24,21,25,19,44,89,15,17,15,17,16,10,180,215,395
CARAPARI,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,2,0,1,1,6,2,8
CARMEN RIVERO TORREZ,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
CHARAGUA,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2,3
CHIMORE,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,1,0,7,1,15,5,10,13,12,7,10,14,31,48,8,14,5,5,1,7,100,114,214
CHULUMANI (V. DE LA LIBERTAD),sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,2,1,0,1,2,2,1,2,11,14,3,3,4,2,4,2,27,27,54
COBIJA,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,3,3,5,3,13,22,32,26,42,42,55,49,116,154,38,56,27,42,32,37,363,434,797
COCHABAMBA,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,1,0,5,1,3,1,3,4,31,48,12,15,4,4,7,4,66,77,143
COLCAPIRHUA,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,3
CONCEPCION,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,3,1,0,3,7,2,2,1,3,0,2,1,3,9,3,3,2,4,2,2,27,26,53
COROICO,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,1,0,0,1,1,3,0,2,4,4,1,4,10,12,1,5,5,2,2,0,25,33,58
COTOCA,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,1,0,1,4,2,3,1,1,3,2,4,4,6,0,1,1,4,7,1,22,24,46
CUATRO CAÑADAS,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,1,0,0,1,0,0,0,0,0,0,2,8,0,0,1,0,1,0,5,9,14
CUEVO,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
EL ALTO,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,1,0,1,0,1,1,0,0,0,0,0,1,0,3,1,1,3,1,2,0,9,7,16
EL PUENTE(STC),sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,1,3,3,3,4,4,3,1,1,2,3,12,9,2,6,1,8,6,6,34,44,78
EL TORNO,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,1,2,5,2,3,1,1,4,2,4,2,4,12,27,2,4,3,6,6,11,37,65,102
ENTRE RIOS TRJ,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,0,0,1,0,2,0,0,0,3,1,0,0,0,0,0,1,6,2,8
ENTRE RIOS CBBA,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,2,2,2,3,8,9,16,21,15,8,15,11,31,51,8,15,10,11,3,7,110,138,248
FILADELFIA,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,1,1,0,2,0,1,3,3,5,13,9,4,2,1,0,0,0,25,20,45
GENERAL SAAVEDRA,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,2,4
GUANAY,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,1,0,2,9,11,13,15,8,11,3,9,3,17,29,9,10,4,3,4,8,83,86,169
GUAYARAMERIN,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,0,3,6,2,5,9,5,1,5,15,5,6,0,8,4,2,30,46,76
GUTIERREZ,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,1,0,0,0,0,2,4,6
HUACARAJE,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,2,2,4
HUACARETA,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,2,1,0,1,0,0,1,0,1,0,1,4,1,0,0,2,0,3,6,11,17
INGAVI (HUMAITA),sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,1,4
IRUPANA (VILLA DE LANZA),sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,2,3,5
LA ASUNTA,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,1,2,3,9,2,10,7,18,18,10,18,63,84,23,13,9,13,12,6,156,165,321
LA GUARDIA,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,4,6,0,5,1,3,7,3,2,2,9,12,21,1,5,3,6,3,0,38,55,93
LA PAZ,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,0,0,1,1,3,0,1,1,10,14,6,5,2,5,2,1,25,27,52
LAGUNILLAS,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,3,4
LLALLAGUA,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
LORETO,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,2,2,4,6
MACHARETI,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,4,3,7
MAGDALENA,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,1,0,1,0,0,1,0,1,2,2,1,3,0,1,0,0,5,8,13
MAIRANA,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,5,1,2,2,2,1,0,2,6,4,0,0,1,2,1,5,17,17,34
MAPIRI,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,1,0,0,0,1,0,1,2,0,0,1,1,5,3,1,1,2,4,1,1,13,12,25
MINEROS,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3
MONTEAGUDO,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,1,0,2,2,5,1,2,4,5,1,2,3,2,14,3,5,0,1,9,10,31,41,72
MONTERO,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,2,0,4,0,3,2,6,2,5,8,4,1,10,10,0,1,3,3,5,3,42,30,72
NACEBE (SANTA ROSA DEL ABUNA),sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,0,0,0,1,0,1,0,2,1,4,0,0,0,1,0,0,1,9,10
OKINAWA,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,0,1,1,2,0,1,0,0,2,4,0,3,0,2,2,0,5,13,18
OMEREQUE,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2
ORURO,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2
PADILLA,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
PAILON,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
PALOS BLANCOS,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,3,4,4,5,3,8,7,13,23,24,10,14,6,4,8,10,64,82,146
PAMPA GRANDE,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,1,0,0,0,5,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,8,2,10
PORONGO,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,2,4,6
PORVENIR,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,1,0,0,0,0,1,0,0,3,2,0,4,2,0,0,1,0,0,0,8,6,14
PUERTO GONZALO MORENO,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
PUERTO QUIJARRO,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,4,2,6
PUERTO RICO,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,0,0,1,0,2,2,1,1,1,0,1,0,0,2,1,0,7,5,12
PUERTO SUAREZ,sospecha diagnostica,dengue sin signos de alarma,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,1,0,0,0,1,3,7,10
