,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
COCHABAMBA,sospecha diagnostica,otras meningitis,2024-01-01,0,1,0,0,0,0,0,0,0,0,1,0,5,2,1,0,1,0,0,0,8,3,11
EL ALTO,sospecha diagnostica,otras meningitis,2024-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
LA PAZ,sospecha diagnostica,otras meningitis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
MAIRANA,sospecha diagnostica,otras meningitis,2024-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MONTERO,sospecha diagnostica,otras meningitis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
ORURO,sospecha diagnostica,otras meningitis,2024-01-01,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,4
POTOSI,sospecha diagnostica,otras meningitis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,otras meningitis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,24,0,18,0,9,0,1,0,52,0,52
SUCRE,sospecha diagnostica,otras meningitis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
VINTO,sospecha diagnostica,otras meningitis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
YACO,sospecha diagnostica,otras meningitis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
ACHACACHI,sospecha diagnostica,otras meningitis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
COCHABAMBA,sospecha diagnostica,otras meningitis,2024-02-01,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,2,0,0,1,0,4,3,7
COTOCA,sospecha diagnostica,otras meningitis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
MONTERO,sospecha diagnostica,otras meningitis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ORURO,sospecha diagnostica,otras meningitis,2024-02-01,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,3,2,5
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,otras meningitis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
VINTO,sospecha diagnostica,otras meningitis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COCHABAMBA,sospecha diagnostica,otras meningitis,2024-03-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3
IRUPANA (VILLA DE LANZA),sospecha diagnostica,otras meningitis,2024-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
LA PAZ,sospecha diagnostica,otras meningitis,2024-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2,3
MONTERO,sospecha diagnostica,otras meningitis,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
ORURO,sospecha diagnostica,otras meningitis,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,otras meningitis,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,2,3,5
YACUIBA,sospecha diagnostica,otras meningitis,2024-03-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CHALLAPATA,sospecha diagnostica,otras meningitis,2024-04-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
COCHABAMBA,sospecha diagnostica,otras meningitis,2024-04-01,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,1,2,1,6,3,9
EL ALTO,sospecha diagnostica,otras meningitis,2024-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ORURO,sospecha diagnostica,otras meningitis,2024-04-01,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2
SAN ANDRES,sospecha diagnostica,otras meningitis,2024-04-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,otras meningitis,2024-04-01,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,3,1,4
COCHABAMBA,sospecha diagnostica,otras meningitis,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,3,2,5
EL ALTO,sospecha diagnostica,otras meningitis,2024-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
LA GUARDIA,sospecha diagnostica,otras meningitis,2024-05-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
LA PAZ,sospecha diagnostica,otras meningitis,2024-05-01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,3
MONTERO,sospecha diagnostica,otras meningitis,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,2,0,4,4,8
ORURO,sospecha diagnostica,otras meningitis,2024-05-01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,4
POTOSI,sospecha diagnostica,otras meningitis,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,otras meningitis,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SUCRE,sospecha diagnostica,otras meningitis,2024-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
TRINIDAD,sospecha diagnostica,otras meningitis,2024-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
VINTO,sospecha diagnostica,otras meningitis,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
YACUIBA,sospecha diagnostica,otras meningitis,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
COCHABAMBA,sospecha diagnostica,otras meningitis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,4,0,7,1,8
EL TORNO,sospecha diagnostica,otras meningitis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
LA GUARDIA,sospecha diagnostica,otras meningitis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
LA PAZ,sospecha diagnostica,otras meningitis,2024-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MONTERO,sospecha diagnostica,otras meningitis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,5,3,8
ORURO,sospecha diagnostica,otras meningitis,2024-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,otras meningitis,2024-06-01,0,1,0,1,0,0,0,0,0,0,1,1,5,3,0,0,1,1,1,2,8,9,17
SUCRE,sospecha diagnostica,otras meningitis,2024-06-01,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
UNCIA,sospecha diagnostica,otras meningitis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COBIJA,sospecha diagnostica,otras meningitis,2024-07-01,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
COCHABAMBA,sospecha diagnostica,otras meningitis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,0,0,1,4,4,8
LA PAZ,sospecha diagnostica,otras meningitis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
MONTERO,sospecha diagnostica,otras meningitis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2
ORURO,sospecha diagnostica,otras meningitis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SAN CARLOS,sospecha diagnostica,otras meningitis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,otras meningitis,2024-07-01,0,0,1,0,0,0,1,0,2,0,1,0,2,1,1,0,1,0,0,0,9,1,10
SUCRE,sospecha diagnostica,otras meningitis,2024-07-01,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4
CAIROMA,sospecha diagnostica,otras meningitis,2024-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,sospecha diagnostica,otras meningitis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,2,3
LA PAZ,sospecha diagnostica,otras meningitis,2024-08-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2
MINEROS,sospecha diagnostica,otras meningitis,2024-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MONTERO,sospecha diagnostica,otras meningitis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
ORURO,sospecha diagnostica,otras meningitis,2024-08-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,4,2,6
POTOSI,sospecha diagnostica,otras meningitis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
QUILLACOLLO,sospecha diagnostica,otras meningitis,2024-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN PEDRO DE TIQUINA,sospecha diagnostica,otras meningitis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,otras meningitis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2
SUCRE,sospecha diagnostica,otras meningitis,2024-08-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,sospecha diagnostica,otras meningitis,2024-09-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
EL ALTO,sospecha diagnostica,otras meningitis,2024-09-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
