,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
COCHABAMBA,sospecha diagnostica,rabia canina,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
QUILLACOLLO,sospecha diagnostica,rabia canina,2024-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SACABA,sospecha diagnostica,rabia canina,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SUCRE,sospecha diagnostica,rabia canina,2024-01-01,0,0,3,1,4,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,12,7,19
TARIJA,sospecha diagnostica,rabia canina,2024-01-01,1,0,1,1,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,8,1,9
SACABA,sospecha diagnostica,rabia canina,2024-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN JULIAN,sospecha diagnostica,rabia canina,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SUCRE,sospecha diagnostica,rabia canina,2024-02-01,0,0,0,1,4,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,10,6,16
TARIJA,sospecha diagnostica,rabia canina,2024-02-01,0,1,1,1,0,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,5,6,11
VILLA MONTES,sospecha diagnostica,rabia canina,2024-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SACABA,sospecha diagnostica,rabia canina,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SUCRE,sospecha diagnostica,rabia canina,2024-03-01,0,0,1,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8
TARIJA,sospecha diagnostica,rabia canina,2024-03-01,0,0,0,0,7,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,10,5,15
COCHABAMBA,sospecha diagnostica,rabia canina,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
EL ALTO,sospecha diagnostica,rabia canina,2024-04-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA PAZ,sospecha diagnostica,rabia canina,2024-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN LORENZO(TJA),sospecha diagnostica,rabia canina,2024-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SUCRE,sospecha diagnostica,rabia canina,2024-04-01,0,1,0,0,4,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,10,2,12
TARIJA,sospecha diagnostica,rabia canina,2024-04-01,0,0,1,0,3,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,6,2,8
CABEZAS,sospecha diagnostica,rabia canina,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2
CAMIRI,sospecha diagnostica,rabia canina,2024-05-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2
COCHABAMBA,sospecha diagnostica,rabia canina,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3,3
ENTRE RIOS CBBA,sospecha diagnostica,rabia canina,2024-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
QUILLACOLLO,sospecha diagnostica,rabia canina,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SACABA,sospecha diagnostica,rabia canina,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SIPE SIPE,sospecha diagnostica,rabia canina,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2
SUCRE,sospecha diagnostica,rabia canina,2024-05-01,2,1,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9
TARIJA,sospecha diagnostica,rabia canina,2024-05-01,0,0,1,1,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3,8
TIQUIPAYA,sospecha diagnostica,rabia canina,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
WARNES,sospecha diagnostica,rabia canina,2024-05-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,sospecha diagnostica,rabia canina,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SUCRE,sospecha diagnostica,rabia canina,2024-06-01,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
TARIJA,sospecha diagnostica,rabia canina,2024-06-01,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,5
WARNES,sospecha diagnostica,rabia canina,2024-06-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CAMIRI,sospecha diagnostica,rabia canina,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SUCRE,sospecha diagnostica,rabia canina,2024-07-01,1,1,0,0,7,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,11,5,16
ASCENCION DE GUARAYOS,sospecha diagnostica,rabia canina,2024-08-01,0,0,0,0,1,0,1,0,1,1,1,0,0,4,0,0,0,0,0,1,4,6,10
SUCRE,sospecha diagnostica,rabia canina,2024-08-01,3,2,0,0,3,5,2,1,2,1,0,0,0,1,0,4,0,0,3,1,13,15,28
TARIJA,sospecha diagnostica,rabia canina,2024-08-01,0,0,0,1,3,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,8,2,10
WARNES,sospecha diagnostica,rabia canina,2024-08-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ASCENCION DE GUARAYOS,sospecha diagnostica,rabia canina,2024-09-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,0,3
COBIJA,sospecha diagnostica,rabia canina,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
COCHABAMBA,sospecha diagnostica,rabia canina,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2
SUCRE,sospecha diagnostica,rabia canina,2024-09-01,1,1,1,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11
TARIJA,sospecha diagnostica,rabia canina,2024-09-01,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
ASCENCION DE GUARAYOS,sospecha diagnostica,rabia canina,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,4,5
SUCRE,sospecha diagnostica,rabia canina,2024-10-01,1,8,0,2,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,22
TARIJA,sospecha diagnostica,rabia canina,2024-10-01,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
VINTO,sospecha diagnostica,rabia canina,2024-10-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ASCENCION DE GUARAYOS,sospecha diagnostica,rabia canina,2024-11-01,0,0,0,0,0,0,0,1,0,0,1,1,1,1,2,1,1,1,1,0,6,5,11
SACABA,sospecha diagnostica,rabia canina,2024-11-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SUCRE,sospecha diagnostica,rabia canina,2024-11-01,0,1,2,1,6,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,13,2,15
ASCENCION DE GUARAYOS,sospecha diagnostica,rabia canina,2024-12-01,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,3
MONTERO,sospecha diagnostica,rabia canina,2024-12-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,rabia canina,2024-12-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,3
SUCRE,sospecha diagnostica,rabia canina,2024-12-01,5,15,3,1,9,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,20,23,43
TARIJA,sospecha diagnostica,rabia canina,2024-12-01,1,0,0,0,4,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,11,1,12
VILLA MONTES,sospecha diagnostica,rabia canina,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
WARNES,sospecha diagnostica,rabia canina,2024-12-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
