,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
CABEZAS,sospecha diagnostica,sindrome hemolitico uremico,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
CAPINOTA,sospecha diagnostica,sindrome hemolitico uremico,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COCHABAMBA,sospecha diagnostica,sindrome hemolitico uremico,2024-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EL ALTO,sospecha diagnostica,sindrome hemolitico uremico,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,4,4
GUAYARAMERIN,sospecha diagnostica,sindrome hemolitico uremico,2024-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
LA GUARDIA,sospecha diagnostica,sindrome hemolitico uremico,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,5,5
LA PAZ,sospecha diagnostica,sindrome hemolitico uremico,2024-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
QUILLACOLLO,sospecha diagnostica,sindrome hemolitico uremico,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
SAN JAVIER(STC),sospecha diagnostica,sindrome hemolitico uremico,2024-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,2,2,3,5,8
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sindrome hemolitico uremico,2024-01-01,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,4,5
SUCRE,sospecha diagnostica,sindrome hemolitico uremico,2024-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TRINIDAD,sospecha diagnostica,sindrome hemolitico uremico,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2
URIONDO (A. CONCEPCION),sospecha diagnostica,sindrome hemolitico uremico,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,2,0,1,4,5,9
ASCENCION DE GUARAYOS,sospecha diagnostica,sindrome hemolitico uremico,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2
COCHABAMBA,sospecha diagnostica,sindrome hemolitico uremico,2024-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
GUAYARAMERIN,sospecha diagnostica,sindrome hemolitico uremico,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
URIONDO (A. CONCEPCION),sospecha diagnostica,sindrome hemolitico uremico,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
COCHABAMBA,sospecha diagnostica,sindrome hemolitico uremico,2024-03-01,0,0,0,0,0,1,0,0,1,0,0,0,2,2,0,0,0,0,0,0,3,3,6
GUAYARAMERIN,sospecha diagnostica,sindrome hemolitico uremico,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
LA PAZ,sospecha diagnostica,sindrome hemolitico uremico,2024-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2
PORTACHUELO,sospecha diagnostica,sindrome hemolitico uremico,2024-03-01,0,0,1,1,0,0,0,1,0,0,0,2,0,7,0,0,0,0,3,0,4,11,15
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sindrome hemolitico uremico,2024-03-01,0,0,0,0,1,2,0,0,0,0,0,2,3,2,0,2,0,0,3,0,7,8,15
COCHABAMBA,sospecha diagnostica,sindrome hemolitico uremico,2024-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COCHABAMBA,sospecha diagnostica,sindrome hemolitico uremico,2024-05-01,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
GUAQUI,sospecha diagnostica,sindrome hemolitico uremico,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
LA PAZ,sospecha diagnostica,sindrome hemolitico uremico,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2
RIBERALTA,sospecha diagnostica,sindrome hemolitico uremico,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
LA PAZ,sospecha diagnostica,sindrome hemolitico uremico,2024-06-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
YACUIBA,sospecha diagnostica,sindrome hemolitico uremico,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
COCHABAMBA,sospecha diagnostica,sindrome hemolitico uremico,2024-07-01,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
RIBERALTA,sospecha diagnostica,sindrome hemolitico uremico,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sindrome hemolitico uremico,2024-07-01,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
SUCRE,sospecha diagnostica,sindrome hemolitico uremico,2024-07-01,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
VIACHA,sospecha diagnostica,sindrome hemolitico uremico,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COCHABAMBA,sospecha diagnostica,sindrome hemolitico uremico,2024-08-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUACHACALLA,sospecha diagnostica,sindrome hemolitico uremico,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ORURO,sospecha diagnostica,sindrome hemolitico uremico,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
PADCAYA,sospecha diagnostica,sindrome hemolitico uremico,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
PORTACHUELO,sospecha diagnostica,sindrome hemolitico uremico,2024-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PUNATA,sospecha diagnostica,sindrome hemolitico uremico,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
WALDO BALLIVIAN,sospecha diagnostica,sindrome hemolitico uremico,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
YACUIBA,sospecha diagnostica,sindrome hemolitico uremico,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
COCHABAMBA,sospecha diagnostica,sindrome hemolitico uremico,2024-09-01,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
COCHABAMBA,sospecha diagnostica,sindrome hemolitico uremico,2024-10-01,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
LA PAZ,sospecha diagnostica,sindrome hemolitico uremico,2024-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PUNATA,sospecha diagnostica,sindrome hemolitico uremico,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SHINAOTA,sospecha diagnostica,sindrome hemolitico uremico,2024-10-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
SUCRE,sospecha diagnostica,sindrome hemolitico uremico,2024-10-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ACHACACHI,sospecha diagnostica,sindrome hemolitico uremico,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
COBIJA,sospecha diagnostica,sindrome hemolitico uremico,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
COCHABAMBA,sospecha diagnostica,sindrome hemolitico uremico,2024-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
GENERAL SAAVEDRA,sospecha diagnostica,sindrome hemolitico uremico,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sindrome hemolitico uremico,2024-11-01,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,5
LA PAZ,sospecha diagnostica,sindrome hemolitico uremico,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,3
ORURO,sospecha diagnostica,sindrome hemolitico uremico,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sindrome hemolitico uremico,2024-12-01,0,0,0,0,0,0,0,0,1,0,1,0,6,4,3,1,0,0,2,1,13,6,19
SUCRE,sospecha diagnostica,sindrome hemolitico uremico,2024-12-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
YACUIBA,sospecha diagnostica,sindrome hemolitico uremico,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
