municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
BERMEJO,infec de transmision sexual,sida *,2007-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
COBIJA,infec de transmision sexual,sida *,2007-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
COCHABAMBA,infec de transmision sexual,sida *,2007-01-01,1,0,0,0,0,0,6,0,0,0,7,0,7
ORURO,infec de transmision sexual,sida *,2007-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
COCHABAMBA,infec de transmision sexual,sida *,2007-02-01,0,0,0,0,0,0,3,2,0,0,3,2,5
LA PAZ,infec de transmision sexual,sida *,2007-02-01,0,0,0,0,0,0,2,0,0,0,2,0,2
ORURO,infec de transmision sexual,sida *,2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,infec de transmision sexual,sida *,2007-02-01,0,0,0,0,1,1,1,0,0,0,2,1,3
COCHABAMBA,infec de transmision sexual,sida *,2007-03-01,0,0,0,0,0,0,0,3,0,0,0,3,3
LA PAZ,infec de transmision sexual,sida *,2007-03-01,0,0,1,0,0,0,7,2,0,0,8,2,10
MONTERO,infec de transmision sexual,sida *,2007-03-01,0,0,0,0,0,0,0,0,7,0,7,0,7
ORURO,infec de transmision sexual,sida *,2007-03-01,0,0,0,0,0,0,0,2,0,0,0,2,2
SAN IGNACIO DE VELASCO,infec de transmision sexual,sida *,2007-03-01,0,0,0,0,0,0,0,1,0,0,0,1,1
TRINIDAD,infec de transmision sexual,sida *,2007-03-01,0,0,0,0,0,0,1,0,0,0,1,0,1
COBIJA,infec de transmision sexual,sida *,2007-04-01,0,0,0,0,0,0,0,1,0,0,0,1,1
LA PAZ,infec de transmision sexual,sida *,2007-04-01,0,0,1,0,0,0,3,1,0,0,4,1,5
ORURO,infec de transmision sexual,sida *,2007-04-01,0,0,0,0,0,0,1,1,0,0,1,1,2
VILLA MONTES,infec de transmision sexual,sida *,2007-04-01,0,0,0,0,0,0,1,0,0,0,1,0,1
COBIJA,infec de transmision sexual,sida *,2007-05-01,0,0,0,0,0,0,0,1,0,0,0,1,1
COCHABAMBA,infec de transmision sexual,sida *,2007-05-01,0,0,0,0,0,0,1,3,0,0,1,3,4
LA PAZ,infec de transmision sexual,sida *,2007-05-01,0,0,0,0,0,0,4,5,2,0,6,5,11
MONTERO,infec de transmision sexual,sida *,2007-05-01,0,0,0,0,0,0,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,infec de transmision sexual,sida *,2007-05-01,0,0,0,0,0,0,0,2,0,0,0,2,2
VILLA MONTES,infec de transmision sexual,sida *,2007-05-01,0,0,0,0,0,0,1,0,0,0,1,0,1
COCHABAMBA,infec de transmision sexual,sida *,2007-06-01,0,0,0,0,0,0,3,0,0,0,3,0,3
LA PAZ,infec de transmision sexual,sida *,2007-06-01,0,0,0,1,0,0,4,0,0,0,4,1,5
MONTERO,infec de transmision sexual,sida *,2007-06-01,0,0,0,0,0,0,0,2,0,0,0,2,2
ORURO,infec de transmision sexual,sida *,2007-06-01,0,0,0,0,0,0,3,2,0,0,3,2,5
TRINIDAD,infec de transmision sexual,sida *,2007-06-01,0,0,0,0,0,0,2,1,0,0,2,1,3
COCHABAMBA,infec de transmision sexual,sida *,2007-07-01,0,0,0,0,0,0,4,0,1,0,5,0,5
COLQUECHACA,infec de transmision sexual,sida *,2007-07-01,0,0,1,1,3,3,1,1,0,0,5,5,10
LA PAZ,infec de transmision sexual,sida *,2007-07-01,0,0,0,0,0,0,1,1,0,0,1,1,2
MONTERO,infec de transmision sexual,sida *,2007-07-01,0,0,0,0,0,0,1,0,0,0,1,0,1
TRINIDAD,infec de transmision sexual,sida *,2007-07-01,0,0,0,0,0,0,1,0,0,0,1,0,1
COBIJA,infec de transmision sexual,sida *,2007-08-01,0,0,0,0,0,0,0,2,0,0,0,2,2
COCHABAMBA,infec de transmision sexual,sida *,2007-08-01,0,0,0,0,0,0,6,2,0,0,6,2,8
MONTERO,infec de transmision sexual,sida *,2007-08-01,0,0,0,0,0,0,0,1,0,0,0,1,1
ORURO,infec de transmision sexual,sida *,2007-08-01,0,0,0,0,0,0,2,1,0,0,2,1,3
SAN IGNACIO DE VELASCO,infec de transmision sexual,sida *,2007-08-01,0,0,0,0,0,0,0,1,0,0,0,1,1
SUCRE,infec de transmision sexual,sida *,2007-08-01,1,0,0,0,0,0,0,1,0,0,1,1,2
TARIJA,infec de transmision sexual,sida *,2007-08-01,0,0,0,1,1,1,2,0,0,0,3,2,5
TRINIDAD,infec de transmision sexual,sida *,2007-08-01,0,0,0,0,0,0,1,2,0,0,1,2,3
COBIJA,infec de transmision sexual,sida *,2007-09-01,0,0,0,0,0,0,1,0,0,0,1,0,1
COCHABAMBA,infec de transmision sexual,sida *,2007-09-01,0,0,0,0,0,0,7,1,0,0,7,1,8
LA GUARDIA,infec de transmision sexual,sida *,2007-09-01,0,0,0,0,0,0,0,1,0,0,0,1,1
LA PAZ,infec de transmision sexual,sida *,2007-09-01,0,0,0,0,0,0,1,2,0,0,1,2,3
TRINIDAD,infec de transmision sexual,sida *,2007-09-01,0,0,0,0,0,0,2,1,0,0,2,1,3
COBIJA,infec de transmision sexual,sida *,2007-10-01,0,0,0,0,0,0,0,1,0,0,0,1,1
COCHABAMBA,infec de transmision sexual,sida *,2007-10-01,0,0,0,0,0,0,6,0,0,0,6,0,6
EL ALTO,infec de transmision sexual,sida *,2007-10-01,0,0,0,0,0,0,1,0,0,0,1,0,1
FERNANDEZ ALONSO,infec de transmision sexual,sida *,2007-10-01,0,0,0,1,1,0,0,1,0,0,1,2,3
LA PAZ,infec de transmision sexual,sida *,2007-10-01,0,0,0,0,0,1,4,0,1,0,5,1,6
ORURO,infec de transmision sexual,sida *,2007-10-01,0,0,0,0,0,0,1,0,0,0,1,0,1
PUERTO QUIJARRO,infec de transmision sexual,sida *,2007-10-01,0,0,0,0,0,0,0,0,0,2,0,2,2
RURRENABAQUE,infec de transmision sexual,sida *,2007-10-01,0,0,0,6,1,0,0,2,0,0,1,8,9
SAN IGNACIO DE VELASCO,infec de transmision sexual,sida *,2007-10-01,0,0,0,0,0,0,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,infec de transmision sexual,sida *,2007-10-01,0,0,0,0,0,0,3,0,0,0,3,0,3
TARIJA,infec de transmision sexual,sida *,2007-10-01,0,0,0,0,0,0,2,0,0,0,2,0,2
TRINIDAD,infec de transmision sexual,sida *,2007-10-01,0,0,0,0,0,0,3,0,0,0,3,0,3
COCHABAMBA,infec de transmision sexual,sida *,2007-11-01,0,0,0,0,0,0,5,1,1,0,6,1,7
EL ALTO,infec de transmision sexual,sida *,2007-11-01,0,0,0,0,0,0,1,0,0,0,1,0,1
LA PAZ,infec de transmision sexual,sida *,2007-11-01,0,0,0,0,1,0,2,2,0,0,3,2,5
MONTERO,infec de transmision sexual,sida *,2007-11-01,0,0,0,0,0,0,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,infec de transmision sexual,sida *,2007-11-01,0,0,0,0,1,0,1,0,0,0,2,0,2
TARIJA,infec de transmision sexual,sida *,2007-11-01,0,0,0,0,0,0,0,1,0,0,0,1,1
LA PAZ,infec de transmision sexual,sida *,2007-12-01,0,0,0,0,0,0,3,0,0,0,3,0,3
ORURO,infec de transmision sexual,sida *,2007-12-01,0,0,0,0,0,0,1,1,0,0,1,1,2
SUCRE,infec de transmision sexual,sida *,2007-12-01,0,0,0,0,0,0,1,0,0,0,1,0,1
