,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
EL PUENTE(TJA),tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
LA ASUNTA,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
QUILLACOLLO,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
EL ALTO,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EL TORNO,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
GUAYARAMERIN,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
LA GUARDIA,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
LA PAZ,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SUCRE,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
EL ALTO,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
LA GUARDIA,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
LA PAZ,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2
MONTERO,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
POROMA,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
TARIJA,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CARAPARI,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EL ALTO,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
LA PAZ,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-04-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2,3
MONTERO,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-04-01,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2
QUILLACOLLO,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,3
SUCRE,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CHIMORE,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
EL ALTO,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,3,1,4
MONTERO,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SANTIVAÑES,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
BERMEJO,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
EL ALTO,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-06-01,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,2,2,4
LA PAZ,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-06-01,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2
MONTERO,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN BORJA,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2
TARIJA,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
TARVITA,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
EL ALTO,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-07-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
MONTERO,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-07-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-07-01,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,3
SUCRE,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-07-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
ZUDAÑEZ,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-07-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
CAMIRI,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
EL ALTO,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,4
MONTERO,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-08-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,3
TARIJA,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EL ALTO,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-09-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
LA PAZ,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-09-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
MONTERO,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-09-01,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-09-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-10-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
LA PAZ,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-10-01,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,1,3
MOJOCOYA,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
MONTERO,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-10-01,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,4,2,6
TARIJA,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
UYUNI,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
YACUIBA,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),2022-10-01,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,3
