,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,
CLIZA,"mortalidad perinatal, neonatal e infantil",muerte de 28 dias a menor de 1 ano,2019-01-01,0,0,0,1,0,1,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte de 28 dias a menor de 1 ano,2019-01-01,1,1,0,0,1,1,2
COPACABANA,"mortalidad perinatal, neonatal e infantil",muerte de 28 dias a menor de 1 ano,2019-01-01,0,0,1,1,1,1,2
CURAHUARA DE CARANGAS,"mortalidad perinatal, neonatal e infantil",muerte de 28 dias a menor de 1 ano,2019-01-01,0,0,0,1,0,1,1
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte de 28 dias a menor de 1 ano,2019-01-01,2,1,0,0,2,1,3
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte de 28 dias a menor de 1 ano,2019-01-01,0,2,0,0,0,2,2
SANTIAGO DE HUATA,"mortalidad perinatal, neonatal e infantil",muerte de 28 dias a menor de 1 ano,2019-01-01,0,0,0,1,0,1,1
TARABUCO,"mortalidad perinatal, neonatal e infantil",muerte de 28 dias a menor de 1 ano,2019-01-01,0,0,1,0,1,0,1
UYUNI,"mortalidad perinatal, neonatal e infantil",muerte de 28 dias a menor de 1 ano,2019-01-01,0,1,0,2,0,3,3
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte de 28 dias a menor de 1 ano,2019-02-01,1,1,0,0,1,1,2
CURAHUARA DE CARANGAS,"mortalidad perinatal, neonatal e infantil",muerte de 28 dias a menor de 1 ano,2019-02-01,0,0,0,1,0,1,1
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte de 28 dias a menor de 1 ano,2019-02-01,0,0,1,0,1,0,1
GUAYARAMERIN,"mortalidad perinatal, neonatal e infantil",muerte de 28 dias a menor de 1 ano,2019-02-01,1,0,0,0,1,0,1
